eta,U,s_opt,y_opt,E_opt,s_inf,y_inf,E_inf,E_binding
0.0,0.001,10.0,1.5965589148376624,0.027109909633017813,84.87148510084668,5000.001267226051,0.000428374872603096,62.285480467795956
0.0,0.5564444444444444,8.934774924899346,0.001,-0.038126115121262946,10.733139530491892,5000.0105017230435,-0.026190008787373736,-0.45575037529745444
0.0,1.1118888888888887,4.6259445159499615,0.001,-0.14878380210253317,5.452808859580328,5000.00342235809,-0.10353800000147012,-0.4369970648498195
0.0,1.6673333333333331,3.2294459118657532,0.001,-0.3236125317273663,3.716497705211952,5000.002181765046,-0.22928313740421374,-0.411410081836306
0.0,2.2227777777777775,2.550805109141402,0.001,-0.552866478203043,2.8617259517886824,5004.8660321615625,-0.3998493496187681,-0.3826869512984512
0.0,2.778222222222222,2.1527452020010265,0.001,-0.8276133552348888,2.3569907769772764,5004.856928677505,-0.6109586505317446,-0.3546143499475454
0.0,3.3336666666666663,1.8915066899637318,0.001,-1.140413437105147,2.024507093229501,5004.851413298221,-0.8588344203532168,-0.32786182071757675
0.0,3.8891111111111107,1.7067635872110896,0.001,-1.4852765483250774,1.789015947292796,5004.848731312996,-1.13995899734038,-0.3029210276776201
0.0,4.444555555555556,1.5689774845147277,0.001,-1.8574132641698182,1.613325828259,5004.844259194159,-1.451226375161019,-0.27989216290513685
0.0,5.0,1.4620563222211642,0.001,-2.252977323523424,1.4770129245383519,5004.8402175414885,-1.789927399545222,-0.25869760086127064
0.034448275862068965,0.001,10.0,1.5967887378042385,0.027115643213039768,84.86043683599827,5000.001188349846,0.0004280752601739838,62.343168213035916
0.034448275862068965,0.5564444444444444,9.463533615737612,0.001,-0.03393067007624807,11.10294846309006,5000.010741903377,-0.02442196996997735,-0.38935024971204407
0.034448275862068965,1.1118888888888887,4.88757165112612,0.001,-0.13265772384277444,5.6408491226661415,5000.0035744547395,-0.09661036078330774,-0.373121089365551
0.034448275862068965,1.6673333333333331,3.401769865657428,0.001,-0.2892249079417257,3.839599042972247,5000.002378237582,-0.21413913516255068,-0.3506401234047117
0.034448275862068965,2.2227777777777775,2.679693043109967,0.001,-0.49532515141424116,2.952498690027114,5004.8601461188555,-0.3738385208878269,-0.3249708730868515
0.034448275862068965,2.778222222222222,2.2562258964122996,0.001,-0.7431665404467315,2.4286346162396146,5004.859869811537,-0.5718501705245307,-0.29958261578388706
0.034448275862068965,3.3336666666666663,1.978653337253009,0.001,-1.0261385309675228,2.0836059208480644,5004.8523294803645,-0.8047381739261116,-0.275120982469684
0.034448275862068965,3.8891111111111107,1.7826268710394197,0.001,-1.338845462353383,1.8393112056542575,5004.850111844772,-1.0692680638147178,-0.2521139531437248
0.034448275862068965,4.444555555555556,1.6366269183870414,0.001,-1.6769301176410218,1.657165040497465,5004.844574472236,-1.3625607139226568,-0.23071955657178128
0.034448275862068965,5.0,1.52348947416483,0.001,-2.036867639174633,1.5159226520067106,5004.841196624847,-1.6820885086922506,-0.21091585172186195
0.06889655172413793,0.001,10.0,1.5970188374329672,0.027121376500039433,84.84945226843855,5000.001174657528,0.00042777494987834575,62.40103951330586
0.06889655172413793,0.5564444444444444,10.0,0.001,-0.02997451673892687,11.500856498644476,5000.010893933607,-0.022715121626748873,-0.31958425015120673
0.06889655172413793,1.1118888888888887,5.184235878150967,0.001,-0.11740861352860743,5.842911136507207,5000.003001450043,-0.08991445729103406,-0.30578126216766904
0.06889655172413793,1.6673333333333331,3.596838914428926,0.001,-0.25658363492083236,3.9717663104333774,5000.002765365535,-0.1994774645792201,-0.28627880578927856
0.06889655172413793,2.2227777777777775,2.8251983550688378,0.001,-0.4405096944301997,3.050208998380495,5004.860542726643,-0.34861064471121245,-0.2636151566602794
0.06889655172413793,2.778222222222222,2.3730511709931226,0.001,-0.6624702655969876,2.505731136447389,5004.857627335362,-0.5338520210615525,-0.2409248995249296
0.06889655172413793,3.3336666666666663,2.076876690067069,0.001,-0.9166546612164592,2.147196167283496,5004.852040985947,-0.7520920787492881,-0.21880642958084995
0.06889655172413793,3.8891111111111107,1.8679896726440512,0.001,-1.1982494574048412,1.8934261909170187,5004.837688974638,-1.0003711161927966,-0.19780493259854226
0.06889655172413793,4.444555555555556,1.7126363523749792,0.001,-1.503324811918421,1.7042895302772523,5004.846298884346,-1.276032273755377,-0.17812444311782138
0.06889655172413793,5.0,1.5924144553271549,0.001,-1.8286756162651523,1.5577213423898078,5004.842683500213,-1.5767269717181371,-0.1597921828358592
0.10334482758620689,0.001,10.0,1.5972487788459526,0.02712710949389239,84.83841571315767,5000.001136255797,0.0004274750931604641,62.45892410557241
0.10334482758620689,0.5564444444444444,10.0,0.0026516864079361353,-0.02611302282888405,11.964776373460047,5000.014574160657,-0.021069745972164242,-0.2393610660224668
0.10334482758620689,1.1118888888888887,5.520469915131648,0.001,-0.103046687910091,6.061598252731253,5000.002453870149,-0.08345138662229078,-0.23481097296190528
0.10334482758620689,1.6673333333333331,3.819178996101771,0.001,-0.22572440090131707,4.11457380006391,5000.002849329489,-0.18530253184656495,-0.21813986377812916
0.10334482758620689,2.2227777777777775,2.9911612337747973,0.001,-0.38849615603106535,3.1556383070734473,5004.862416412878,-0.324176364201613,-0.19840987478485736
0.10334482758620689,2.778222222222222,2.505975464744959,0.001,-0.5856508091315891,2.588937071595668,5004.864319696846,-0.49698373003009794,-0.17841042622486122
0.10334482758620689,3.3336666666666663,2.1884737188130714,0.001,-0.8121441128300688,2.2158086903776235,5004.855395688671,-0.7009265871710582,-0.15867214583467998
