eta,U,a_bi,s_bi,y_bi,E_bi
0.0,2.1062105263157895,0.999999999,10.235068990791675,10000.0,-1.0822040827353718
0.0,2.2064586466165417,0.999999999,9.789640459988904,10000.0,-1.1351356156611316
0.0,2.3067067669172934,0.999999999,9.379829734008332,10000.0,-1.188192412564446
0.0,2.406954887218045,0.999999999,9.003475163974334,10000.0,-1.2413738402168395
0.0,2.507203007518797,0.999999999,8.656382299370138,10000.0,-1.2946792286996147
0.0,2.607451127819549,0.999999999,8.331373175903721,10000.0,-1.3481078724828515
0.0,2.707699248120301,0.999999999,8.037996082926188,10000.0,-1.4016591122262578
0.0,2.8079473684210527,0.999999999,7.764426748704653,10000.0,-1.4553321865759314
0.0,2.908195488721805,0.999999999,7.509527292229972,10000.0,-1.5091263693299248
0.0,3.0084436090225566,0.999999999,7.27163546041323,10000.0,-1.5630409149244753
0.0,3.1086917293233087,0.999999999,7.046412007743612,10000.0,-1.6170750537416558
0.0,3.2089398496240604,0.999999999,6.839723190557563,10000.0,-1.6712280487779454
0.0,3.309187969924812,0.999999999,6.645048695472114,10000.0,-1.7254990946444098
0.0,3.4094360902255643,0.999999999,6.461857899084829,10000.0,-1.779887409513758
0.0,3.509684210526316,0.999999999,6.289020747157198,10000.0,-1.834392199662298
0.0,3.609932330827068,0.999999999,6.124071345512167,10000.0,-1.8890126562657226
0.0,3.71018045112782,0.999999999,5.97100034644127,10000.0,-1.9437479944765368
0.0,3.810428571428572,0.999999999,5.825725548438437,10000.0,-1.9985973830676216
0.0,3.9106766917293236,0.999999999,5.687830142780131,10000.0,-2.0535600089982236
0.0,4.010924812030076,0.999999999,5.556841455140963,10000.0,-2.108635053258081
0.0,4.1111729323308275,0.999999999,5.4317082913046555,10000.0,-2.16382169163838
0.0,4.21142105263158,0.999999999,5.313772199418179,10000.0,-2.2191191041652574
0.0,4.311669172932332,0.999999999,5.201186599478268,10000.0,-2.2745264600153057
0.0,4.411917293233084,0.999999999,5.09330240850126,10000.0,-2.3300429324652128
0.0,4.512165413533835,0.999999999,4.990839918536121,10000.0,-2.3856676965064096
0.0,4.612413533834587,0.999999999,4.893231301006583,10000.0,-2.4413999240658764
0.0,4.712661654135339,0.999999999,4.799439535511709,10000.0,-2.4972387886179854
0.0,4.812909774436091,0.999999999,4.709851885260532,10000.0,-2.5531834658512196
0.0,4.913157894736843,0.999999999,4.624250966109444,10000.0,-2.609233131943585
0.0,5.013406015037595,0.999999999,4.541432776569904,10000.0,-2.6653869700608572
0.0,5.113654135338347,0.999999999,4.462298316236635,10000.0,-2.72164415862811
0.0,5.213902255639098,0.999999999,4.386098534740905,10000.0,-2.778003883264904
0.0,5.3141503759398505,0.999999999,4.313540408321313,10000.0,-2.8344653362443912
0.0,5.414398496240603,0.999999999,4.24349847601187,10000.0,-2.8910277062230936
0.0,5.514646616541355,0.999999999,4.176099055541855,10000.0,-2.94769019088739
0.0,5.614894736842106,0.999999999,4.110652270837741,10000.0,-3.0044519947423844
0.0,5.715142857142858,0.999999999,4.0479834075312535,10000.0,-3.0613123194006038
0.0,5.81539097744361,0.999999999,3.987580219875956,10000.0,-3.1182703769892814
0.0,5.915639097744362,0.999999999,3.9293610136274446,10000.0,-3.175325382772952
0.0,6.015887218045114,0.999999999,3.8726486825392366,10000.0,-3.232476561742431
0.0,6.116135338345866,0.999999999,3.8181823896921183,10000.0,-3.2897231364427997
0.0,6.216383458646618,0.999999999,3.7655066071091645,10000.0,-3.34706434103029
0.0,6.316631578947369,0.999999999,3.714331840410724,10000.0,-3.404499413097688
0.0,6.416879699248121,0.999999999,3.6653007189026883,10000.0,-3.4620275997729517
0.0,6.5171278195488735,0.999999999,3.617490777837837,10000.0,-3.5196481492783867
0.0,6.617375939849625,0.999999999,3.571384573857553,10000.0,-3.5773603187201344
0.0,6.717624060150377,0.999999999,3.5265153281150834,10000.0,-3.635163372718871
0.0,6.817872180451129,0.999999999,3.4829075913510916,10000.0,-3.693056580611954
0.0,6.918120300751881,0.999999999,3.440713706278336,10000.0,-3.7510392181451904
0.0,7.0183684210526325,0.999999999,3.3997746921847396,10000.0,-3.809110568638004
0.0,7.118616541353385,0.999999999,3.360015172244637,10000.0,-3.8672699217079374
0.0,7.218864661654137,0.999999999,3.3214045906202925,10000.0,-3.9255165736473687
0.0,7.319112781954888,0.999999999,3.2838843376199405,10000.0,-3.98384982751249
0.0,7.41936090225564,0.999999999,3.247404841369184,10000.0,-4.0422689931521365
0.0,7.519609022556392,0.999999999,3.2119090665197683,10000.0,-4.100773387318629
0.0,7.619857142857144,0.999999999,3.177361979532462,10000.0,-4.159362333473293
0.0,7.720105263157896,0.999999999,3.1436917371995716,10000.0,-4.218035165138949
0.0,7.820353383458648,0.999999999,3.1108945753909167,10000.0,-4.276791213015698
0.0,7.9206015037594,0.999999999,3.078982766941651,10000.0,-4.33562982395135
0.0,8.020849624060151,0.999999999,3.047958181985823,10000.0,-4.394550348630971
0.0,8.121097744360902,0.999999999,3.0176002043301486,10000.0,-4.453552145045985
0.0,8.221345864661654,0.999999999,2.988052965436048,10000.0,-4.512634576968466
0.0,8.321593984962407,0.999999999,2.95923549735738,10000.0,-4.571797015558403
0.0,8.421842105263158,0.999999999,2.9311204306356524,10000.0,-4.63103883852368
0.0,8.522090225563911,0.999999999,2.903683209358108,10000.0,-4.690359430246951
0.0,8.622338345864662,0.999999999,2.876895592336835,10000.0,-4.749758181747706
0.0,8.722586466165414,0.999999999,2.850776460102376,10000.0,-4.809234490538844
0.0,8.822834586466167,0.999999999,2.8251760841347764,10000.0,-4.868787761122003
0.0,8.923082706766918,0.999999999,2.8002118958430997,10000.0,-4.928417403855899
0.0,9.023330827067669,0.999999999,2.7758084811552393,10000.0,-4.988122836000336
0.0,9.123578947368422,0.999999999,2.7519382898409934,10000.0,-5.047903481133166
0.0,9.223827067669173,0.999999999,2.7285999196958524,10000.0,-5.107758769156815
0.0,9.324075187969925,0.999999999,2.7057989777754288,10000.0,-5.16768813625721
0.0,9.424323308270678,0.999999999,2.6834505633578365,10000.0,-5.227691025054957
0.0,9.524571428571429,0.999999999,2.661581326487582,10000.0,-5.287766884103363
0.0,9.62481954887218,0.999999999,2.6401792395065447,10000.0,-5.347915168229784
0.0,9.725067669172933,0.999999999,2.6192389162812937,10000.0,-5.408135338346916
