eta,U,a,s,y,E
0.2,2.0,1e-05,4.5436624898942215,500.0,-0.14531443957600274
0.2,2.0,0.01011090909090909,4.513907569524449,500.0,-0.14750323671642754
0.2,2.0,0.02021181818181818,4.501519210684072,500.0,-0.14836549403830251
0.2,2.0,0.030312727272727272,4.467544849002907,500.0,-0.15105604342573625
0.2,2.0,0.04041363636363637,4.521944661232412,500.0,-0.14732213175792636
0.2,2.0,0.05051454545454546,4.508363284379977,500.0,-0.14853153215265175
0.2,2.0,0.06061545454545455,4.4676977171859695,500.0,-0.1514169643766277
0.2,2.0,0.07071636363636363,4.489535383132038,500.0,-0.15033313787282118
0.2,2.0,0.08081727272727272,4.468659193301014,500.0,-0.15166610464045233
0.2,2.0,0.09091818181818181,4.3388378795163245,500.0,-0.16188498762051057
0.2,2.0,0.1010190909090909,4.394063921621668,500.0,-0.15748556310172812
0.2,2.0,0.11112,4.303739892264397,500.0,-0.1651042405086167
0.2,2.0,0.12122090909090909,4.410699122993059,500.0,-0.15647622564031125
0.2,2.0,0.1313218181818182,4.33591585248139,500.0,-0.16255705716524388
0.2,2.0,0.14142272727272728,4.33874503526801,500.0,-0.1624033581479981
0.2,2.0,0.15152363636363636,4.385522284780415,500.0,-0.15924658866650743
0.2,2.0,0.16162454545454547,4.344892857874951,500.0,-0.16252050418889633
0.2,2.0,0.17172545454545457,4.34558989681294,500.0,-0.16258613458426616
0.2,2.0,0.18182636363636365,4.32552986353908,500.0,-0.16461554576002888
0.2,2.0,0.19192727272727272,4.317621714635508,500.0,-0.16578967138136058
0.2,2.0,0.20202818181818183,4.2976188570575165,500.0,-0.16741575415177495
0.2,2.0,0.21212909090909093,4.3040317428796975,500.0,-0.1675436279314011
0.2,2.0,0.22223,4.262888129423861,500.0,-0.17084717819461043
0.2,2.0,0.2323309090909091,4.278789602848898,500.0,-0.17015671003226435
0.2,2.0,0.2424318181818182,4.274570867740733,500.0,-0.17099494419614142
0.2,2.0,0.2525327272727273,4.253176777896068,500.0,-0.1731500079530889
0.2,2.0,0.2626336363636364,4.23021919898048,500.0,-0.1754051309010179
0.2,2.0,0.27273454545454545,4.161963990370575,500.0,-0.18202165110215784
0.2,2.0,0.28283545454545456,4.277370820913079,500.0,-0.1724005406649719
0.2,2.0,0.29293636363636366,4.1648283658913705,500.0,-0.18228003934971607
0.2,2.0,0.3030372727272727,4.152591053885737,500.0,-0.1852129920476725
0.2,2.0,0.3131381818181818,4.209629919674064,500.0,-0.17926757710116778
0.2,2.0,0.3232390909090909,4.099504434969983,500.0,-0.19096191158467266
0.2,2.0,0.33334,3.8013340233244755,500.0,-0.2277819288034242
0.2,2.0,0.34344090909090913,4.087041958101866,500.0,-0.19309368776308194
0.2,2.0,0.3535418181818182,4.156222306389149,500.0,-0.187973106982591
0.2,2.0,0.3636427272727273,4.098958452499931,500.0,-0.19340656599240633
0.2,2.0,0.3737436363636364,4.082663588431505,500.0,-0.1959029849490554
0.2,2.0,0.38384454545454544,4.058892516381173,500.0,-0.19902296860022628
0.2,2.0,0.39394545454545454,3.9627300656898896,500.0,-0.21205041430778915
0.2,2.0,0.40404636363636365,4.03162478519604,500.0,-0.2043591140052449
0.2,2.0,0.41414727272727275,4.038701200772891,500.0,-0.2051745611845504
0.2,2.0,0.42424818181818186,3.9301638821148046,500.0,-0.21864982935153615
0.2,2.0,0.4343490909090909,3.8973701297300485,500.0,-0.22528179226204287
0.2,2.0,0.44445,3.97744485913125,500.0,-0.21637907237057924
0.2,2.0,0.4545509090909091,3.9418327723223228,500.0,-0.22320823530392342
0.2,2.0,0.46465181818181817,3.900530823930175,500.0,-0.22882421088290197
0.2,2.0,0.47475272727272727,3.90459213007671,500.0,-0.23148008956593763
0.2,2.0,0.4848536363636364,3.917599459405423,500.0,-0.23097775858531022
0.2,2.0,0.4949545454545455,3.8837114981427674,500.0,-0.23831742844859571
0.2,2.0,0.5050554545454545,3.885879773788043,500.0,-0.24106477190255324
0.2,2.0,0.5151563636363636,3.836873819163647,500.0,-0.25109991004215626
0.2,2.0,0.5252572727272727,3.85702822489083,500.0,-0.24938981293135856
0.2,2.0,0.5353581818181817,3.8151809021018863,500.0,-0.2592479715853946
0.2,2.0,0.5454590909090908,3.8751034163816342,500.0,-0.2511940178670099
0.2,2.0,0.5555599999999999,3.8369113961645285,500.0,-0.2632963778457552
