eta,U,a,s,y,E
0.0,10.0,1.0,148.4131591025766,500.0,-9.999786477570778
0.0,10.612244897959183,1.0,148.4131591025766,500.0,-10.612026641490782
0.0,11.224489795918368,1.0,148.4131591025766,500.0,-11.224266805410787
0.0,11.83673469387755,1.0,148.4131591025766,500.0,-11.83650696933079
0.0,12.448979591836736,1.0,148.4131591025766,500.0,-12.448747133250796
0.0,13.061224489795919,1.0,148.4131591025766,500.0,-13.060987297170799
0.0,13.673469387755102,1.0,148.4131591025766,500.0,-13.673227461090802
0.0,14.285714285714285,1.0,148.4131591025766,500.0,-14.285467625010806
0.0,14.89795918367347,1.0,148.4131591025766,500.0,-14.897707788930811
0.0,15.510204081632654,1.0,148.4131591025766,500.0,-15.509947952850816
0.0,16.122448979591837,1.0,148.4131591025766,500.0,-16.12218811677082
0.0,16.73469387755102,1.0,148.4131591025766,500.0,-16.73442828069082
0.0,17.346938775510203,1.0,148.4131591025766,500.0,-17.346668444610824
0.0,17.95918367346939,1.0,148.4131591025766,500.0,-17.95890860853083
0.0,18.57142857142857,1.0,148.4131591025766,500.0,-18.571148772450833
0.0,19.183673469387756,1.0,148.4131591025766,500.0,-19.18338893637084
0.0,19.79591836734694,1.0,148.4131591025766,500.0,-19.795629100290842
0.0,20.408163265306122,1.0,148.4131591025766,500.0,-20.407869264210845
0.0,21.02040816326531,1.0,148.4131591025766,500.0,-21.02010942813085
0.0,21.632653061224488,1.0,148.4131591025766,500.0,-21.63234959205085
0.0,22.244897959183675,1.0,148.4131591025766,500.0,-22.24458975597086
0.0,22.857142857142858,1.0,148.4131591025766,500.0,-22.856829919890863
0.0,23.46938775510204,1.0,148.4131591025766,500.0,-23.469070083810866
0.0,24.081632653061227,1.0,148.4131591025766,500.0,-24.081310247730872
0.0,24.693877551020407,1.0,148.4131591025766,500.0,-24.69355041165087
0.0,25.306122448979593,1.0,148.4131591025766,500.0,-25.305790575570878
0.0,25.918367346938776,1.0,148.4131591025766,500.0,-25.918030739490884
0.0,26.53061224489796,1.0,148.4131591025766,500.0,-26.530270903410887
0.0,27.142857142857142,1.0,148.4131591025766,500.0,-27.14251106733089
0.0,27.755102040816325,1.0,148.4131591025766,500.0,-27.754751231250893
0.0,28.367346938775512,1.0,148.4131591025766,500.0,-28.3669913951709
0.0,28.979591836734695,1.0,148.4131591025766,500.0,-28.979231559090902
0.0,29.591836734693878,1.0,148.4131591025766,500.0,-29.59147172301091
0.0,30.20408163265306,1.0,148.4131591025766,500.0,-30.20371188693091
0.0,30.816326530612244,1.0,148.4131591025766,500.0,-30.815952050850914
0.0,31.42857142857143,1.0,148.4131591025766,500.0,-31.42819221477092
0.0,32.04081632653062,1.0,148.4131591025766,500.0,-32.04043237869092
0.0,32.6530612244898,1.0,148.4131591025766,500.0,-32.65267254261092
0.0,33.265306122448976,1.0,148.4131591025766,500.0,-33.26491270653092
0.0,33.87755102040816,1.0,148.4131591025766,500.0,-33.87715287045093
0.0,34.48979591836735,1.0,148.4131591025766,500.0,-34.489393034370934
0.0,35.102040816326536,1.0,148.4131591025766,500.0,-35.10163319829095
0.0,35.714285714285715,1.0,148.4131591025766,500.0,-35.71387336221095
0.0,36.326530612244895,1.0,148.4131591025766,500.0,-36.326113526130946
0.0,36.93877551020408,1.0,148.4131591025766,500.0,-36.93835369005095
0.0,37.55102040816327,1.0,148.4131591025766,500.0,-37.55059385397096
0.0,38.163265306122454,1.0,148.4131591025766,500.0,-38.162834017890965
0.0,38.775510204081634,1.0,148.4131591025766,500.0,-38.775074181810965
0.0,39.38775510204081,1.0,148.4131591025766,500.0,-39.387314345730964
0.0,40.0,1.0,148.4131591025766,500.0,-39.99955450965097
