eta,U,a,s,y,E
0.0,0.001,1.0,7.38905609893065,0.5542072476828926,0.05283324708345929
0.0,0.40914285714285714,1.0,7.38905609893065,7.38905609893065,-0.35420017013771987
0.0,0.8172857142857143,1.0,17.04871507342522,7.38905609893065,-0.8069644728869356
0.0,1.2254285714285713,1.0,148.4131591025766,7.38905609893065,-1.2252923716439215
0.0,1.6335714285714285,1.0,148.4131591025766,7.38905609893065,-1.633435228788323
0.0,2.0417142857142854,1.0,148.4131591025766,7.38905609893065,-2.041578085932725
0.0,2.4498571428571427,1.0,148.4131591025766,7.38905609893065,-2.4497209430771267
0.0,2.858,1.0,148.4131591025766,7.38905609893065,-2.8578638002215286
0.0,3.266142857142857,1.0,148.4131591025766,7.38905609893065,-3.26600665736593
0.0,3.674285714285714,1.0,148.4131591025766,7.38905609893065,-3.6741495145103316
0.0,4.082428571428571,1.0,148.4131591025766,7.38905609893065,-4.082292371654733
0.0,4.490571428571429,1.0,148.4131591025766,7.38905609893065,-4.490435228799136
0.0,4.898714285714286,1.0,148.4131591025766,7.389056098930649,-4.898578085943537
0.0,5.306857142857143,1.0,148.4131591025766,7.38905609893065,-5.306720943087938
0.0,5.715000000000001,1.0,148.4131591025766,7.38905609893065,-5.714863800232341
0.0,6.123142857142858,1.0,148.4131591025766,7.38905609893065,-6.1230066573767425
0.0,6.531285714285715,1.0,148.4131591025766,7.38905609893065,-6.531149514521143
0.0,6.9394285714285715,1.0,148.4131591025766,7.38905609893065,-6.9392923716655455
0.0,7.347571428571428,1.0,148.4131591025766,7.38905609893065,-7.347435228809947
0.0,7.755714285714286,1.0,148.4131591025766,7.38905609893065,-7.755578085954349
0.0,8.163857142857141,1.0,148.4131591025766,7.38905609893065,-8.163720943098749
0.0,8.572,1.0,148.4131591025766,7.389056098930649,-8.571863800243152
0.0,8.980142857142857,1.0,148.4131591025766,7.38905609893065,-8.980006657387555
0.0,9.388285714285713,1.0,148.4131591025766,7.38905609893065,-9.388149514531955
0.0,9.79642857142857,1.0,148.4131591025766,7.38905609893065,-9.796292371676357
0.0,10.204571428571429,1.0,148.4131591025766,7.38905609893065,-10.20443522882076
0.0,10.612714285714285,1.0,148.4131591025766,7.38905609893065,-10.61257808596516
0.0,11.020857142857142,1.0,148.4131591025766,7.38905609893065,-11.020720943109563
0.0,11.429,1.0,148.4131591025766,7.389056098930649,-11.428863800253966
0.0,11.837142857142856,1.0,148.4131591025766,7.38905609893065,-11.837006657398366
0.0,12.245285714285714,1.0,148.4131591025766,7.38905609893065,-12.245149514542767
0.0,12.65342857142857,1.0,148.4131591025766,7.38905609893065,-12.653292371687169
