eta,U,a,s,y,E
0.0,0.001,0.5646317789602237,1.0,1.1017918771271757,2.8822844088103166
0.0,0.40914285714285714,0.5612114372344349,1.0,1.0705800906289678,2.4632367049326964
0.0,0.8172857142857143,0.5582974099461219,1.0,1.0416259194173076,2.043794375735803
0.0,1.2254285714285713,0.5556916259679839,1.0,1.014569235827366,1.6239959400670911
0.0,1.6335714285714285,0.5533408049786508,1.0,0.9891002672600836,1.2038737866878169
0.0,2.0417142857142854,0.5512057023196812,1.0,0.9650155020286582,0.7834555142131443
0.0,2.4498571428571427,0.5492532890723311,1.0,0.9421243264290868,0.3627649054199371
0.0,2.858,0.5474566429254276,1.0,0.9202706242186632,-0.058177346355291704
0.0,3.266142857142857,0.545797856505602,1.0,0.8993410116503917,-0.4793530843430238
0.0,3.674285714285714,0.5442615897197356,1.0,0.8792355581303813,-0.9007462598778666
0.0,4.082428571428571,0.5428285152082238,1.0,0.8598538476479428,-1.3223425949120582
0.0,4.490571428571429,0.5414916337870997,1.0,0.8411351732295168,-1.744129312870395
0.0,4.898714285714286,0.540239096170788,1.0,0.8229939055741172,-2.1660949209439164
0.0,5.306857142857143,0.5390626061954539,1.0,0.8053938272194464,-2.588229032284992
0.0,5.715000000000001,0.5379559665624548,1.0,0.7882807512465118,-3.0105222193490073
0.0,6.123142857142858,0.5369008129821742,1.0,0.7715715208798807,-3.432965892645803
0.0,6.531285714285715,0.5359080323764476,1.0,0.7552816380780875,-3.8555521962767525
0.0,6.9394285714285715,0.5349677503817892,1.0,0.7393521519354599,-4.278273923675327
0.0,7.347571428571428,0.5340736369653954,1.0,0.7237527493968788,-4.701124442733545
0.0,7.755714285714286,0.5332226104094205,1.0,0.708453150681567,-5.124097633054113
0.0,8.163857142857141,0.5324114506336849,1.0,0.6934299355272179,-5.54718783164307
0.0,8.572,0.5316367957931346,1.0,0.678652932128806,-5.970389785954619
0.0,8.980142857142857,0.5308961903084,1.0,0.6641026868841466,-6.393698612999683
0.0,9.388285714285713,0.53018744681262,1.0,0.6497560990388995,-6.817109763681628
0.0,9.79642857142857,0.5295087475505228,1.0,0.6355894921414044,-7.240618991464914
0.0,10.204571428571429,0.528857968057141,1.0,0.621582488506377,-7.664222324677221
0.0,10.612714285714285,0.5282320232297107,1.0,0.6077307088869086,-8.087916042184636
0.0,11.020857142857142,0.5276282091849941,1.0,0.5940186214453773,-8.51169665169942
0.0,11.429,0.5270510051572879,1.0,0.580401862055081,-8.935560870798804
0.0,11.837142857142856,0.5264924230130409,1.0,0.5668875402301651,-9.359505608960726
0.0,12.245285714285714,0.525954770778494,1.0,0.55345763709403,-9.78352795289879
0.0,12.65342857142857,0.5254357645505354,1.0,0.5400969915163846,-10.207625152316764
0.0,13.061571428571428,0.5249341938145237,1.0,0.5267796379972626,-10.631794607530088
0.0,13.469714285714286,0.5244483323560659,1.0,0.5134929866869231,-11.056033858159893
0.0,13.877857142857142,0.5239792885692413,1.0,0.5002240432133295,-11.480340572921703
0.0,14.286,0.5235254083220949,1.0,0.4869741959235646,-11.90471254039295
0.0,14.694142857142856,0.5230865194840179,1.0,0.4736886488745028,-12.32914766069671
0.0,15.102285714285713,0.5226587729874668,1.0,0.4603646914964394,-12.753643937633095
0.0,15.510428571428571,0.5222451258400084,1.0,0.4469892047206297,-13.178199471791917
0.0,15.918571428571427,0.5218435811320831,1.0,0.4335537268101869,-13.602812454215277
0.0,16.326714285714285,0.521455463415003,1.0,0.4200352686432041,-14.027481160410087
0.0,16.734857142857145,0.5210804209249464,1.0,0.4063830495793497,-14.452203944933657
0.0,17.143,0.5207086887978598,1.0,0.3925577499998647,-14.876979237306099
0.0,17.551142857142857,0.5203538241853443,1.0,0.3785910183611655,-15.301805535202904
0.0,17.959285714285716,0.5200032042933544,1.0,0.3644046828860275,-15.726681403258928
0.0,18.367428571428572,0.5196640675938866,1.0,0.34996016022448967,-16.151605466675143
0.0,18.77557142857143,0.51933424942489,1.0,0.33524349701473954,-16.576576409018678
0.0,19.183714285714288,0.5190124611784269,1.0,0.3201465834605527,-17.001592968578848
0.0,19.591857142857144,0.5186990098449431,1.0,0.3046739286580075,-17.42665393500991
0.0,20.0,0.5183596181758603,1.0,0.28884815425891747,-17.851758116796276
