alpha,a_pol,s_pol,E_pol,a_bi,s_bi,E_bi
1.9056666666666664,0,0,0,1e-05,447.21359548856293,1.5000000000764402e-05
1.95578947368421,0,0,0,1e-05,447.213595498493,1.5000000000098268e-05
2.005912280701754,0,0,0,1e-05,447.21359549995793,1.5000000000000002e-05
2.056035087719298,0,0,0,1e-05,447.213595498493,1.5000000000098268e-05
2.1061578947368416,0,0,0,1e-05,447.213595498493,1.5000000000098268e-05
2.1562807017543855,0,0,0,1e-05,447.213595498493,1.5000000000098268e-05
2.2064035087719294,0,0,0,1e-05,447.213595498493,1.5000000000098268e-05
2.2565263157894733,0,0,0,1e-05,447.213595498493,1.5000000000098268e-05
2.306649122807017,0,0,0,1e-05,447.213595498493,1.5000000000098268e-05
2.356771929824561,0,0,0,1e-05,447.213595498493,1.5000000000098268e-05
2.406894736842105,0,0,0,1e-05,447.213595498493,1.5000000000098268e-05
2.457017543859649,0,0,0,1e-05,447.213595498493,1.5000000000098268e-05
2.507140350877193,0,0,0,1e-05,447.213595498493,1.5000000000098268e-05
2.5572631578947362,0,0,0,1e-05,447.213595498493,1.5000000000098268e-05
2.60738596491228,0,0,0,1e-05,447.213595498493,1.5000000000098268e-05
2.657508771929824,0,0,0,1e-05,447.213595498493,1.5000000000098268e-05
2.707631578947368,0,0,0,1e-05,447.213595498493,1.5000000000098268e-05
2.757754385964912,0,0,0,1e-05,447.213595498493,1.5000000000098268e-05
2.8078771929824557,0,0,0,1e-05,447.213595498493,1.5000000000098268e-05
2.8579999999999997,0,0,0,1e-05,447.21359549995793,1.5000000000000002e-05
2.9081228070175436,0,0,0,1e-05,447.213595498493,1.5000000000098268e-05
2.9582456140350875,0,0,0,1e-05,447.21359549995793,1.5000000000000002e-05
3.008368421052631,0,0,0,1e-05,447.21359549995793,1.5000000000000002e-05
3.058491228070175,0,0,0,0.6207502748972828,447.21359549995793,1.5000000000000002e-05
3.1086140350877187,0,0,0,0.618726011123863,447.21359549995793,1.5000000000000002e-05
3.1587368421052626,0,0,0,0.4276014519012253,447.21359549995793,1.5000000000000002e-05
3.2088596491228065,0,0,0,0.31991295745824777,447.21359549995793,1.5000000000000002e-05
3.2589824561403504,0,0,0,0.2673755567483689,447.21359549995793,1.5000000000000002e-05
3.3091052631578943,0,0,0,0.2377020263045207,447.21359549995793,1.5000000000000002e-05
3.3592280701754382,0,0,0,0.22055856267931975,447.21359549995793,1.5000000000000002e-05
3.409350877192982,0,0,0,0.2117454745298718,447.21359549995793,1.5000000000000002e-05
3.4594736842105256,0,0,0,0.20887282199026666,447.21359549995793,1.5000000000000002e-05
3.5095964912280695,0,0,0,0.2103291641220939,447.21359549995793,1.5000000000000002e-05
3.5597192982456134,0,0,0,0.1476412225767554,447.21359549995793,1.5000000000000002e-05
3.6098421052631573,0,0,0,0.15193121257517384,447.21359549995793,1.5000000000000002e-05
3.659964912280701,0,0,0,0.15799050599003234,447.21359549995793,1.5000000000000002e-05
3.710087719298245,0,0,0,0.16537651884096882,447.21359549995793,1.5000000000000002e-05
3.760210526315789,0,0,0,0.17378696203924826,447.21359549995793,1.5000000000000002e-05
3.810333333333333,0,0,0,0.9999999971613532,5.8236727296605215,-1.998671857136861
3.860456140350877,0,0,0,0.9999999970312405,5.75358191755638,-2.0261415201311097
3.9105789473684203,0,0,0,0.9999999938421257,5.684361846030052,-2.053639407222
3.960701754385964,0,0,0,0.2266042426213524,447.21359549995793,1.5000000000000002e-05
4.010824561403509,0,0,0,0.23548704942743692,447.21359549995793,1.5000000000000002e-05
4.060947368421052,0,0,0,0.24457894506840436,447.21359549995793,1.5000000000000002e-05
4.111070175438597,0,0,0,0.25381948368841256,447.21359549995793,1.5000000000000002e-05
4.16119298245614,0,0,0,0.26313865170731965,447.21359549995793,1.5000000000000002e-05
