eta,U,a,s,y,E_inf
0.0,2.0,1e-05,3.75990464885045,0,-0.1061054174908348
0.0,2.0,0.01011090909090909,3.7220099727708646,0,-0.10828025129836935
0.0,2.0,0.02021181818181818,3.684247112083089,0,-0.11051907700084902
0.0,2.0,0.030312727272727272,3.6467391421918056,0,-0.11282404340748935
0.0,2.0,0.04041363636363637,3.6094401413929993,0,-0.11519735058422514
0.0,2.0,0.05051454545454546,3.5723697587993604,0,-0.117641246777527
0.0,2.0,0.06061545454545455,3.5355489566266898,0,-0.12015802443051105
0.0,2.0,0.07071636363636363,3.498999922987791,0,-0.12275001538448607
0.0,2.0,0.08081727272727272,3.462746124716899,0,-0.12541958515840268
0.0,2.0,0.09091818181818181,3.4268123208453956,0,-0.12816912623508064
0.0,2.0,0.1010190909090909,3.391224750411286,0,-0.13100105029056314
0.0,2.0,0.11112,3.355985203431812,0,-0.13391777930578597
0.0,2.0,0.12122090909090909,3.3211858735564577,0,-0.13692173557936355
0.0,2.0,0.1313218181818182,3.286814740581212,0,-0.14001533046786896
0.0,2.0,0.14142272727272728,3.252907997089324,0,-0.14320095210547557
0.0,2.0,0.15152363636363636,3.219492120020687,0,-0.14648095192853144
0.0,2.0,0.16162454545454547,3.186608202803603,0,-0.1498576301924605
0.0,2.0,0.17172545454545457,3.1542764504946006,0,-0.15333322057112586
0.0,2.0,0.18182636363636365,3.1225650944370034,0,-0.1569098740290403
0.0,2.0,0.19192727272727272,3.0914910509374893,0,-0.16058964213085203
0.0,2.0,0.20202818181818183,3.0610915242413737,0,-0.16437446013062204
0.0,2.0,0.21212909090909093,3.031403650950733,0,-0.16826613009387853
0.0,2.0,0.22223,3.0024643646943083,0,-0.17226630444130575
0.0,2.0,0.2323309090909091,2.9743099805232207,0,-0.17637647030410744
0.0,2.0,0.2424318181818182,2.9469757716512106,0,-0.18059793511157526
0.0,2.0,0.2525327272727273,2.920495923478834,0,-0.18493181384127383
0.0,2.0,0.2626336363636364,2.894902938798189,0,-0.189379018354845
0.0,2.0,0.27273454545454545,2.8702275118717657,0,-0.19394024921607744
0.0,2.0,0.28283545454545456,2.8464979133153077,0,-0.1986159903416429
0.0,2.0,0.29293636363636366,2.823740212430176,0,-0.20340650676998928
0.0,2.0,0.3030372727272727,2.8019776074102123,0,-0.2083118457523396
0.0,2.0,0.3131381818181818,2.7812301189523794,0,-0.21333184127567756
0.0,2.0,0.3232390909090909,2.7615150679092135,0,-0.21846612202576282
0.0,2.0,0.33334,2.74284657730237,0,-0.2237141226944848
0.0,2.0,0.34344090909090913,2.7252353489813173,0,-0.2290750984363686
0.0,2.0,0.3535418181818182,2.7086892000423437,0,-0.23454814218938266
0.0,2.0,0.3636427272727273,2.693212969882484,0,-0.24013220450043793
0.0,2.0,0.3737436363636364,2.6788084264822953,0,-0.24582611543980082
0.0,2.0,0.38384454545454544,2.665474994816174,0,-0.25162860815328913
0.0,2.0,0.39394545454545454,2.6532093408550397,0,-0.25753834358716354
0.0,2.0,0.40404636363636365,2.6420062577840735,0,-0.2635539359273076
0.0,2.0,0.41414727272727275,2.631858651120994,0,-0.26967397831932743
0.0,2.0,0.42424818181818186,2.622757793758331,0,-0.2758970684766387
0.0,2.0,0.4343490909090909,2.6146940408480335,0,-0.2822218338357317
0.0,2.0,0.44445,2.6076565075201787,0,-0.28864695597777884
0.0,2.0,0.4545509090909091,2.601634016731191,0,-0.29517119409998627
0.0,2.0,0.46465181818181817,2.5966150561612866,0,-0.3017934073851075
0.0,2.0,0.47475272727272727,2.5925881078115425,0,-0.30851257618082456
0.0,2.0,0.4848536363636364,2.5895422382661755,0,-0.3153278219600262
0.0,2.0,0.4949545454545455,2.587466956987678,0,-0.32223842608699427
0.0,2.0,0.5050554545454545,2.58635248976634,0,-0.32924384746250607
0.0,2.0,0.5151563636363636,2.5861905209551272,0,-0.3363437391625095
0.0,2.0,0.5252572727272727,2.5869737427274653,0,-0.3435379642205319
0.0,2.0,0.5353581818181817,2.5886966648641203,0,-0.35082661073439514
0.0,2.0,0.5454590909090908,2.59135537385488,0,-0.3582100065031627
0.0,2.0,0.5555599999999999,2.59494290977679,0,-0.3656887334194497
0.0,2.0,0.565660909090909,2.599468124467576,0,-0.3732636418818118
0.0,2.0,0.5757618181818182,2.6049295341412693,0,-0.3809358654568531
0.0,2.0,0.5858627272727273,2.6113553323515086,0,-0.38870683615169016
0.0,2.0,0.5959636363636364,2.618716348816452,0,-0.3965783004249494
0.0,2.0,0.6060645454545454,2.6270404687907276,0,-0.4045523366022685
0.0,2.0,0.6161654545454545,2.636343019419088,0,-0.4126313736695132
0.0,2.0,0.6262663636363636,2.646642739053198,0,-0.42081821210096915
0.0,2.0,0.6363672727272727,2.657962487290993,0,-0.42911604706583784
0.0,2.0,0.6464681818181818,2.67032743549397,0,-0.43752849452172565
0.0,2.0,0.6565690909090909,2.68377324351763,0,-0.44605962075767336
0.0,2.0,0.66667,2.6983360826012297,0,-0.454713976034012
0.0,2.0,0.6767709090909091,2.7140597401529813,0,-0.4634966330744338
0.0,2.0,0.6868718181818182,2.7309944077863544,0,-0.47241323129825985
0.0,2.0,0.6969727272727272,2.749197792850207,0,-0.48147002785047
0.0,2.0,0.7070736363636363,2.768766455676552,0,-0.4906739567456101
0.0,2.0,0.7171745454545454,2.7897320413795397,0,-0.5000326974503624
0.0,2.0,0.7272754545454545,2.812196172356556,0,-0.5095547552231119
0.0,2.0,0.7373763636363636,2.836288320487835,0,-0.5192495550605676
0.0,2.0,0.7474772727272727,2.8620983201842107,0,-0.5291275523577779
0.0,2.0,0.7575781818181818,2.8897684344027597,0,-0.539200363968148
0.0,2.0,0.7676790909090908,2.91945910303018,0,-0.5494809240739857
0.0,2.0,0.7777799999999999,2.9513537763775295,0,-0.5599836708415107
0.0,2.0,0.787880909090909,2.9856655284087195,0,-0.5707247713845028
0.0,2.0,0.7979818181818181,3.022645881266044,0,-0.581722394923877
0.0,2.0,0.8080827272727272,3.0625925432449224,0,-0.5929970471962589
0.0,2.0,0.8181836363636363,3.1058584516988024,0,-0.6045719835839662
0.0,2.0,0.8282845454545454,3.1528589152955107,0,-0.616473724691613
0.0,2.0,0.8383854545454545,3.2041289410476517,0,-0.6287327070759269
0.0,2.0,0.8484863636363636,3.2602376700577227,0,-0.6413841150614832
0.0,2.0,0.8585872727272726,3.3220076157453162,0,-0.6544689591095203
0.0,2.0,0.8686881818181817,3.390388294990576,0,-0.668035496915422
0.0,2.0,0.8787890909090909,3.466612777278077,0,-0.6821411405399154
0.0,2.0,0.88889,3.552301471192731,0,-0.6968550708447291
0.0,2.0,0.8989909090909091,3.6495503950671853,0,-0.7122619106418293
0.0,2.0,0.9090918181818182,3.761255405239447,0,-0.7284670368019239
0.0,2.0,0.9191927272727273,3.891492203974302,0,-0.7456045321706823
0.0,2.0,0.9292936363636363,4.046167433342981,0,-0.7638495984294905
0.0,2.0,0.9393945454545454,4.234354717341231,0,-0.7834389669570911
0.0,2.0,0.9494954545454545,4.470874636877952,0,-0.8047067670426113
0.0,2.0,0.9595963636363636,4.782099142364905,0,-0.8281533710128745
0.0,2.0,0.9696972727272727,5.221391078139618,0,-0.8545949385695597
0.0,2.0,0.9797981818181818,5.920810828912025,0,-0.885555911800222
0.0,2.0,0.9898990909090909,7.370070097977665,0,-0.9247186854319389
0.0,2.0,1.0,141.4213562373095,0,-0.999925
0.0,10.0,1e-05,0.7519821077340668,0,-2.65263543636404
0.0,10.0,0.01011090909090909,0.7448058652362654,0,-2.7060291081702617
0.0,10.0,0.02021181818181818,0.7385119777632605,0,-2.758843350928895
0.0,10.0,0.030312727272727272,0.7331569620257079,0,-2.8107865826412946
0.0,10.0,0.04041363636363637,0.7287806658931849,0,-2.8615746866477556
0.0,10.0,0.05051454545454546,0.7254046364583653,0,-2.9109429436697987
0.0,10.0,0.06061545454545455,0.7230305097509859,0,-2.958656866762038
0.0,10.0,0.07071636363636363,0.7216410746816013,0,-3.0045207146150053
0.0,10.0,0.08081727272727272,0.72120195633889,0,-3.0483828636227024
0.0,10.0,0.09091818181818181,0.7216657469637678,0,-3.0901377704322677
0.0,10.0,0.1010190909090909,0.722976254696814,0,-3.1297247906441212
0.0,10.0,0.11112,0.7250700323950694,0,-3.1671245043226905
0.0,10.0,0.12122090909090909,0.7278827502376047,0,-3.202353378612963
0.0,10.0,0.1313218181818182,0.7313499673421596,0,-3.2354575898870985
0.0,10.0,0.14142272727272728,0.735409736090982,0,-3.266506693875994
0.0,10.0,0.15152363636363636,0.7400034361389733,0,-3.295587642254658
0.0,10.0,0.16162454545454547,0.7450780213845005,0,-3.322799453015276
0.0,10.0,0.17172545454545457,0.7505844506795378,0,-3.348248681857132
0.0,10.0,0.18182636363636365,0.7564796007644866,0,-3.3720457245763455
0.0,10.0,0.19192727272727272,0.762724739059161,0,-3.3943019048823877
0.0,10.0,0.20202818181818183,0.7692855480743458,0,-3.415127260335103
0.0,10.0,0.21212909090909093,0.7761328164901835,0,-3.4346289218334625
0.0,10.0,0.22223,0.7832396511418492,0,-3.45290998067906
0.0,10.0,0.2323309090909091,0.7905843148818471,0,-3.470068744900799
0.0,10.0,0.2424318181818182,0.7981463292389351,0,-3.486198298793216
0.0,10.0,0.2525327272727273,0.8059105002004412,0,-3.501386293068354
0.0,10.0,0.2626336363636364,0.8138618563984092,0,-3.5157149063490345
0.0,10.0,0.27273454545454545,0.8219883355233982,0,-3.529260930536511
0.0,10.0,0.28283545454545456,0.8302795598957012,0,-3.542095942900635
0.0,10.0,0.29293636363636366,0.8387323120699804,0,-3.554286536376537
0.0,10.0,0.3030372727272727,0.8473316304352614,0,-3.5658945857310065
0.0,10.0,0.3131381818181818,0.8560783500016712,0,-3.576977534588263
0.0,10.0,0.3232390909090909,0.8649606126463327,0,-3.587588690255613
0.0,10.0,0.33334,0.873981171706726,0,-3.5977775181142024
0.0,10.0,0.34344090909090913,0.883137054321319,0,-3.607589930303956
0.0,10.0,0.3535418181818182,0.8924244982886522,0,-3.61706856372418
0.0,10.0,0.3636427272727273,0.9018487513852067,0,-3.626253045521958
0.0,10.0,0.3737436363636364,0.9114038425798474,0,-3.6351802439873504
0.0,10.0,0.38384454545454544,0.9210927500669469,0,-3.6438845048985575
0.0,10.0,0.39394545454545454,0.9309169371882456,0,-3.6523978724946966
0.0,10.0,0.40404636363636365,0.9408787154107089,0,-3.6607502957874383
0.0,10.0,0.41414727272727275,0.9509808091268042,0,-3.668969820627228
0.0,10.0,0.42424818181818186,0.9612260811469118,0,-3.6770827682780083
0.0,10.0,0.4343490909090909,0.9716184030909644,0,-3.6851139013682137
0.0,10.0,0.44445,0.9821706714419659,0,-3.693086578351391
0.0,10.0,0.4545509090909091,0.9928756963615146,0,-3.7010228963794223
0.0,10.0,0.46465181818181817,1.0037439865107607,0,-3.7089438256722316
0.0,10.0,0.47475272727272727,1.0147826811416212,0,-3.7168693339232743
0.0,10.0,0.4848536363636364,1.0259984273068183,0,-3.7248185032145695
0.0,10.0,0.4949545454545455,1.037398731434795,0,-3.7328096397885533
0.0,10.0,0.5050554545454545,1.048991925969839,0,-3.740860377616504
