eta,U,a,s,y,E
0.0,0.001,1.0,148.4131591025766,500.0,-0.000863838830010341
0.0,0.40914285714285714,1.0,148.4131591025766,500.0,-0.40902245816341054
0.0,0.8172857142857143,1.0,148.4131591025766,500.0,-0.8171810774968108
0.0,1.2254285714285713,1.0,148.4131591025766,500.0,-1.2253396968302108
0.0,1.6335714285714285,1.0,148.4131591025766,500.0,-1.6334983161636112
0.0,2.0417142857142854,1.0,148.4131591025766,500.0,-2.0416569354970115
0.0,2.4498571428571427,1.0,148.4131591025766,500.0,-2.449815554830412
0.0,2.858,1.0,148.4131591025766,500.0,-2.8579741741638123
0.0,3.266142857142857,1.0,148.4131591025766,500.0,-3.266132793497212
0.0,3.674285714285714,1.0,148.4131591025766,500.0,-3.674291412830612
0.0,4.082428571428571,1.0,148.4131591025766,500.0,-4.0824500321640125
0.0,4.490571428571429,1.0,148.4131591025766,500.0,-4.490608651497413
0.0,4.898714285714286,1.0,148.4131591025766,500.0,-4.898767270830813
0.0,5.306857142857143,1.0,148.4131591025766,500.0,-5.306925890164213
0.0,5.715000000000001,1.0,148.4131591025766,500.0,-5.715084509497614
0.0,6.123142857142858,1.0,148.4131591025766,500.0,-6.123243128831014
0.0,6.531285714285715,1.0,148.4131591025766,500.0,-6.531401748164414
0.0,6.9394285714285715,1.0,148.4131591025766,500.0,-6.939560367497815
0.0,7.347571428571428,1.0,148.41148503147116,500.0,-7.347718986959321
0.0,7.755714285714286,1.0,148.40913872737133,500.0,-7.755877606899212
0.0,8.163857142857141,1.0,148.4068056415369,500.0,-8.164036227333632
0.0,8.572,1.0,148.40448577334578,500.0,-8.572194848258398
0.0,8.980142857142857,1.0,148.40213957990036,500.0,-8.980353469689144
0.0,9.388285714285713,1.0,148.399793423547,500.0,-9.388512091618262
0.0,9.79642857142857,1.0,148.39744730428507,500.0,-9.79667071404577
0.0,10.204571428571429,1.0,148.39512758238178,500.0,-10.20482933695006
0.0,10.612714285714285,1.0,148.3927815368841,500.0,-10.612987960371571
0.0,11.020857142857142,1.0,148.39043552847625,500.0,-11.02114658429151
0.0,11.429,1.0,91.67507067934754,500.0,-11.429357592880297
0.0,11.837142857142856,1.0,88.53121646473342,500.0,-11.837526446090035
0.0,12.245285714285714,1.0,85.64067334657,500.0,-12.24569621069174
0.0,12.65342857142857,1.0,82.88912317239753,500.0,-12.653866887938928
0.0,13.061571428571428,1.0,80.28054094285707,500.0,-13.062038477858048
0.0,13.469714285714286,1.0,77.81302672716316,500.0,-13.470210980156487
0.0,13.877857142857142,1.0,74.77043031687661,500.0,-13.87838435360622
0.0,14.286,1.0,73.7394044394295,500.0,-14.286558698597691
0.0,14.694142857142856,1.0,71.42519335593873,500.0,-14.694733954758776
0.0,15.102285714285713,1.0,69.2505525049354,500.0,-15.102910108312164
