eta,U,a,s,y,E
0.0,16.0,1.0,65.45388089220526,500.0,-16.000700832171297
0.0,16.285714285714285,1.0,64.18861199326663,500.0,-16.28644037004147
0.0,16.571428571428573,1.0,63.23054405298014,500.0,-16.572180356895803
0.0,16.857142857142858,1.0,62.26117273512663,500.0,-16.85792078544535
0.0,17.142857142857142,1.0,61.190690052642765,500.0,-17.14366166739696
0.0,17.428571428571427,1.0,60.18433497620332,500.0,-17.429402994580467
0.0,17.714285714285715,1.0,59.194254056723665,500.0,-17.715144769625418
0.0,18.0,0.0027961108397489905,0.4037838132028948,500.0,-18.426342635531437
0.0,18.285714285714285,0.0023833499656792352,0.39731313166259197,500.0,-19.017177611361777
0.0,18.57142857142857,0.003242124872434752,0.39155058118729735,500.0,-19.614668441891645
0.0,18.857142857142858,0.002926082400686142,0.38545224992824345,500.0,-20.22878034793988
0.0,19.142857142857142,0.0022220092907094483,0.3794456282168744,500.0,-20.84313670146539
0.0,19.428571428571427,0.002199089244688931,0.37386481747710737,500.0,-21.46992460150833
0.0,19.714285714285715,0.002563060825479131,0.36792797564341734,500.0,-22.104183326473656
0.0,20.0,0.0029262128776919643,0.36787944117144233,500.0,-22.74927996915548
0.0,20.285714285714285,0.002926214425053084,0.36787944117144233,500.0,-23.390943516057604
0.0,20.57142857142857,0.0029262132671910904,0.36787944117144233,500.0,-24.03260706253799
0.0,20.857142857142858,0.002926214220719477,0.36787944117144233,500.0,-24.674270609348156
0.0,21.142857142857142,0.0029262187145598214,0.36787944117144233,500.0,-25.315934156361834
0.0,21.428571428571427,0.002926214666290109,0.36787944117144233,500.0,-25.957597702730254
0.0,21.714285714285715,0.002926214565897083,0.36787944117144233,500.0,-26.599261249377
0.0,22.0,0.0029262143031713447,0.36787944117144233,500.0,-27.240924795998332
0.0,22.285714285714285,0.0029262148858875564,0.36787944117144233,500.0,-27.882588342742046
0.0,22.57142857142857,0.0029262137431738926,0.36787944117144233,500.0,-28.524251889225845
0.0,22.857142857142858,0.0029262145819070754,0.36787944117144233,500.0,-29.165915436019233
0.0,23.142857142857142,0.0029262156543224172,0.36787944117144233,500.0,-29.807578982820736
0.0,23.428571428571427,0.002926214606634321,0.36787944117144233,500.0,-30.449242529344076
0.0,23.714285714285715,0.002926218569797352,0.36787944117144233,500.0,-31.09090607633766
0.0,24.0,0.002926213951515041,0.36787944117144233,500.0,-31.732569622555808
0.0,24.285714285714285,0.002926214511905927,0.36787944117144233,500.0,-32.37423316930881
0.0,24.57142857142857,0.0023833996153602727,0.36787944117144233,500.0,-33.01071353920592
