eta,U,a,s,y,E_inf
0.0,0.001,1,84.55189515611194,50.0,-0.0005803622389396481
0.0,0.203010101010101,1,84.47726678828117,50.0,-0.20258972164168157
0.0,0.405020202020202,1,84.40751712944778,50.0,-0.40459912775629625
0.0,0.607030303030303,1,84.33589548391684,50.0,-0.6066085134219238
0.0,0.809040404040404,1,100.0,50.0,-0.8087404045195551
0.0,1.011050505050505,1,100.0,50.0,-1.0107505056492958
0.0,1.213060606060606,1,100.0,50.0,-1.2127606067790364
0.0,1.415070707070707,1,100.0,50.0,-1.4147707079087772
0.0,1.617080808080808,1,100.0,50.0,-1.6167808090385178
0.0,1.8190909090909089,1,100.0,50.0,-1.8187909101682584
0.0,2.02110101010101,1,100.0,50.0,-2.020801011297999
0.0,2.223111111111111,1,100.0,50.0,-2.22281111242774
0.0,2.425121212121212,1,100.0,50.0,-2.4248212135574807
0.0,2.6271313131313128,1,100.0,50.0,-2.6268313146872213
0.0,2.829141414141414,1,100.0,50.0,-2.8288414158169615
0.0,3.0311515151515147,1,100.0,50.0,-3.030851516946702
0.0,3.233161616161616,1,100.0,50.0,-3.232861618076443
0.0,3.435171717171717,1,100.0,50.0,-3.434871719206184
0.0,3.637181818181818,1,100.0,50.0,-3.6368818203359248
0.0,3.839191919191919,1,100.0,50.0,-3.8388919214656654
0.0,4.041202020202021,1,100.0,50.0,-4.040902022595406
0.0,4.243212121212121,1,100.0,50.0,-4.242912123725147
0.0,4.445222222222222,1,100.0,50.0,-4.444922224854888
0.0,4.647232323232323,1,100.0,50.0,-4.646932325984628
0.0,4.849242424242425,1,100.0,50.0,-4.84894242711437
0.0,5.051252525252526,1,100.0,50.0,-5.050952528244111
0.0,5.253262626262626,1,100.0,50.0,-5.25296262937385
0.0,5.455272727272727,1,100.0,50.0,-5.454972730503592
0.0,5.6572828282828285,1,100.0,50.0,-5.656982831633333
0.0,5.85929292929293,1,100.0,50.0,-5.858992932763074
0.0,6.06130303030303,1,100.0,50.0,-6.061003033892813
0.0,6.263313131313131,1,100.0,50.0,-6.263013135022554
0.0,6.465323232323232,1,100.0,50.0,-6.465023236152295
0.0,6.667333333333334,1,100.0,50.0,-6.667033337282035
0.0,6.869343434343435,1,100.0,50.0,-6.869043438411777
0.0,7.071353535353535,1,100.0,50.0,-7.071053539541516
0.0,7.273363636363636,1,99.906877769562,50.0,-7.2730630811611645
0.0,7.4753737373737374,1,100.0,50.0,-7.475073741800998
0.0,7.677383838383839,1,99.88914081105538,50.0,-7.677083176673819
0.0,7.879393939393939,1,99.45257340803961,50.0,-7.879090632362112
0.0,8.08140404040404,1,100.0,50.0,-8.081104045190221
0.0,8.283414141414141,1,99.06997919409483,50.0,-8.283108487428278
0.0,8.48542424242424,1,98.47000988568472,50.0,-8.485114852541438
0.0,8.687434343434342,1,98.97290257972071,50.0,-8.687128089797131
0.0,8.889444444444443,1,99.7560134073024,50.0,-8.889142980429629
0.0,9.091454545454544,1,98.80418391112921,50.0,-9.091147245238318
0.0,9.293464646464646,1,98.96267158483896,50.0,-9.293158329864625
0.0,9.495474747474747,1,98.8402606475741,50.0,-9.495167671791213
0.0,9.697484848484848,1,98.4124341189362,50.0,-9.697175097210817
0.0,9.89949494949495,1,98.7047366150535,50.0,-9.899187030224155
0.0,10.10150505050505,1,98.78192924304793,50.0,-10.101197612415246
0.0,10.30351515151515,1,98.46453034815852,50.0,-10.303205728292744
0.0,10.505525252525251,1,97.39348773223277,50.0,-10.505208986454727
0.0,10.707535353535352,1,98.75625270690038,50.0,-10.70722775592048
0.0,10.909545454545453,1,97.66657165089093,50.0,-10.90923095487572
0.0,11.111555555555555,1,98.07988417975412,50.0,-11.111243701074107
0.0,11.313565656565656,1,98.15950139712162,50.0,-11.3132543078964
0.0,11.515575757575757,1,97.1606475993055,50.0,-11.515257974467067
0.0,11.717585858585858,1,97.8348690107196,50.0,-11.717272440502164
0.0,11.91959595959596,1,97.94311768949525,50.0,-11.919283234050189
0.0,12.121606060606059,1,97.84258570783979,50.0,-12.12129269220402
0.0,12.32361616161616,1,97.4398655587762,50.0,-12.323300197649028
0.0,12.525626262626261,1,98.93982337844828,50.0,-12.525319806471686
0.0,12.727636363636362,1,97.60551296911648,50.0,-12.727321471467716
0.0,12.929646464646463,1,97.38650389519692,50.0,-12.92933015469482
0.0,13.131656565656565,1,96.80254621971397,50.0,-13.131336428024452
0.0,13.333666666666666,1,97.68248850053428,50.0,-13.333352270957645
0.0,13.535676767676767,1,97.07548132833323,50.0,-13.535358427962693
0.0,13.737686868686868,1,98.14948578383209,50.0,-13.737375457938668
0.0,13.939696969696968,1,96.4461176945831,50.0,-13.939374461951846
0.0,14.141707070707069,1,96.41140826213415,50.0,-14.141384330828165
0.0,14.34371717171717,1,96.09836155124961,50.0,-14.343392325823428
0.0,14.545727272727271,1,96.13233072467808,50.0,-14.545402656494955
0.0,14.747737373737372,1,96.2133715889233,50.0,-14.74741330425687
0.0,14.949747474747474,1,95.9907742371303,50.0,-14.949421900634167
0.0,15.151757575757575,1,97.05357077170844,50.0,-15.151439093282349
0.0,15.353767676767676,1,97.07069793662696,50.0,-15.353449306793951
0.0,15.555777777777777,1,96.43689041073783,50.0,-15.555455209311848
0.0,15.757787878787877,1,96.18663646873456,50.0,-15.757463629756264
0.0,15.959797979797978,1,95.84361597247249,50.0,-15.959471405762121
0.0,16.161808080808083,1,96.8634820479914,50.0,-16.161488347707678
0.0,16.363818181818182,1,95.10900725521734,50.0,-16.363486543667573
0.0,16.565828282828285,1,95.68931179801221,50.0,-16.56550065507223
0.0,16.767838383838384,1,96.00117432993467,50.0,-16.767512881393166
0.0,16.969848484848484,1,94.051308608664,50.0,-16.969509345860747
0.0,17.171858585858587,1,96.23229930545489,50.0,-17.17153464535068
0.0,17.373868686868686,1,96.1090918968658,50.0,-17.373543915389448
0.0,17.57587878787879,1,97.79252035854323,50.0,-17.575565101847296
0.0,17.77788888888889,1,97.38091947624673,50.0,-17.77757254562051
0.0,17.97989898989899,1,94.66677084219192,50.0,-17.979564246995484
0.0,18.18190909090909,1,95.74859582233067,50.0,-18.18158186975062
0.0,18.383919191919194,1,95.58063447792597,50.0,-18.38359081982634
0.0,18.585929292929293,1,96.24615865866849,50.0,-18.585605446586545
0.0,18.787939393939393,1,94.98530235554655,50.0,-18.78760689291882
0.0,18.989949494949496,1,95.49633817176577,50.0,-18.98962054325219
0.0,19.191959595959595,1,96.4040192770073,50.0,-19.191636809728706
0.0,19.393969696969698,1,94.19760720494227,50.0,-19.393631612154692
0.0,19.595979797979798,1,96.35030039100735,50.0,-19.59565665196263
0.0,19.7979898989899,1,93.47466008505265,50.0,-19.797646564538326
0.0,20.0,1,94.40819114437815,50.0,-19.999663422151507
