eta,U,a,s,y,E
0.0,0.001,1.0,148.4131591025766,500.0,-0.0008637924784485521
0.0,1.3646136363636363,1.0,148.4131591025766,500.0,-1.3644668850214634
0.0,2.7282272727272727,1.0,148.4131591025766,500.0,-2.7280699775644783
0.0,4.09184090909091,1.0,148.4131591025766,500.0,-4.091673070107493
0.0,5.455454545454546,1.0,148.4131591025766,500.0,-5.455276162650509
0.0,6.819068181818182,1.0,148.4131591025766,500.0,-6.818879255193524
0.0,8.182681818181818,1.0,148.4131591025766,500.0,-8.182482347736538
0.0,9.546295454545454,1.0,148.4131591025766,500.0,-9.546085440279553
0.0,10.90990909090909,1.0,148.4131591025766,500.0,-10.90968853282257
0.0,12.273522727272727,1.0,148.4131591025766,500.0,-12.273291625365584
0.0,13.637136363636364,1.0,148.4131591025766,500.0,-13.636894717908598
0.0,15.00075,1.0,148.4131591025766,500.0,-15.000497810451614
0.0,16.364363636363638,1.0,148.4131591025766,500.0,-16.36410090299463
0.0,17.727977272727276,1.0,148.4131591025766,500.0,-17.727703995537645
0.0,19.09159090909091,0.0,0.3938847291972097,500.0,-19.336733711778468
0.0,20.455204545454546,0.0,0.36762696237925047,500.0,-22.197626020370855
0.0,21.818818181818184,0.0,0.3446513367371235,500.0,-25.25581126859657
0.0,23.182431818181822,0.0,0.3243786065131827,500.0,-28.511289456456165
0.0,24.546045454545457,0.0,0.30635830826059096,500.0,-31.964060583949635
0.0,25.90965909090909,0.0,0.29023480368088617,500.0,-35.61412465107701
0.0,27.27327272727273,0.0,0.2757236038733904,500.0,-39.46148165783825
0.0,28.636886363636368,0.0,0.2625943637244632,500.0,-43.5061316042334
0.0,30.000500000000002,0.0,0.25065864603312743,500.0,-47.74807449026244
0.0,31.364113636363637,0.0,0.23976079371974543,500.0,-52.18731031592536
0.0,32.72772727272727,0.0,0.2297710714872622,500.0,-56.823839081222125
0.0,34.09134090909091,0.0,0.22058049633952054,500.0,-61.657660786152825
0.0,35.45495454545455,0.0,0.21209687179539208,500.0,-66.68877543071741
0.0,36.81856818181818,0.0,0.20424164130968314,500.0,-71.91718301491586
0.0,38.18218181818182,0.0,0.1969474935919796,500.0,-77.34288353874818
0.0,39.545795454545456,0.0,0.1901563668361089,500.0,-82.96587700221446
0.0,40.90940909090909,0.0,0.183817976791539,500.0,-88.78616340531458
0.0,42.273022727272725,0.0,0.17788850553172864,500.0,-94.8037427480486
0.0,43.63663636363636,0.0,0.1723296161225474,500.0,-101.01861503041647
0.0,45.00025,0.0,0.16710762648946975,500.0,-107.43078025241824
