eta,U,a,s,y,E
0.0,0.001,1.0,0.727725229347023,0.9436982980610064,5.453711525136177
0.0,0.40914285714285714,1.0,1.442084629700416,7.38905609893065,1.030574605251806
0.0,0.8172857142857143,1.0,7.38905609893065,7.38905609893065,-0.7623472466037835
0.0,1.2254285714285713,1.0,7.38905609893065,7.38905609893065,-1.1704943230698472
0.0,1.6335714285714285,1.0,7.38905609893065,7.38905609893065,-1.5786413995359108
0.0,2.0417142857142854,1.0,7.38905609893065,7.38905609893065,-1.9867884760019738
0.0,2.4498571428571427,1.0,7.38905609893065,7.38905609893065,-2.3949355524680382
0.0,2.858,1.0,7.38905609893065,7.38905609893065,-2.803082628934102
0.0,3.266142857142857,1.0,7.38905609893065,7.38905609893065,-3.2112297054001653
0.0,3.674285714285714,1.0,7.38905609893065,7.38905609893065,-3.619376781866229
0.0,4.082428571428571,1.0,7.38905609893065,7.38905609893065,-4.027523858332293
0.0,4.490571428571429,1.0,7.38905609893065,7.38905609893065,-4.435670934798357
0.0,4.898714285714286,1.0,7.38905609893065,7.38905609893065,-4.84381801126442
0.0,5.306857142857143,1.0,7.38905609893065,7.38905609893065,-5.2519650877304835
0.0,5.715000000000001,1.0,7.38905609893065,7.38905609893065,-5.660112164196548
0.0,6.123142857142858,1.0,7.38905609893065,7.38905609893065,-6.068259240662611
0.0,6.531285714285715,1.0,7.38905609893065,7.38905609893065,-6.476406317128675
0.0,6.9394285714285715,1.0,7.38905609893065,7.38905609893065,-6.8845533935947385
0.0,7.347571428571428,1.0,7.38905609893065,7.38905609893065,-7.292700470060803
0.0,7.755714285714286,1.0,7.38905609893065,7.38905609893065,-7.700847546526866
0.0,8.163857142857141,1.0,7.38905609893065,7.38905609893065,-8.10899462299293
0.0,8.572,1.0,7.38905609893065,7.38905609893065,-8.517141699458994
0.0,8.980142857142857,1.0,7.38905609893065,7.38905609893065,-8.925288775925058
0.0,9.388285714285713,1.0,7.38905609893065,7.38905609893065,-9.333435852391121
0.0,9.79642857142857,1.0,7.38905609893065,7.38905609893065,-9.741582928857184
0.0,10.204571428571429,1.0,7.38905609893065,7.38905609893065,-10.14973000532325
0.0,10.612714285714285,1.0,7.38905609893065,7.38905609893065,-10.557877081789313
0.0,11.020857142857142,1.0,7.38905609893065,7.38905609893065,-10.966024158255376
0.0,11.429,1.0,7.38905609893065,7.38905609893065,-11.374171234721441
0.0,11.837142857142856,1.0,7.38905609893065,7.38905609893065,-11.782318311187503
0.0,12.245285714285714,1.0,7.38905609893065,7.38905609893065,-12.190465387653568
0.0,12.65342857142857,0.9999960429333667,48.61581044645549,0.23697224313664617,-12.652215123302632
0.0,13.061571428571428,1.0,7.38905609893065,7.38905609893065,-13.006759540585694
0.0,13.469714285714286,1.0,7.38905609893065,7.38905609893065,-13.41490661705176
0.0,13.877857142857142,1.0,7.38905609893065,7.38905609893065,-13.82305369351782
0.0,14.286,1.0,7.38905609893065,7.38905609893065,-14.231200769983886
0.0,14.694142857142856,1.0,7.38905609893065,7.38905609893065,-14.639347846449947
0.0,15.102285714285713,1.0,7.38905609893065,7.38905609893065,-15.047494922916012
0.0,15.510428571428571,1.0,7.38905609893065,7.38905609893065,-15.455641999382078
0.0,15.918571428571427,1.0,7.38905609893065,7.38905609893065,-15.863789075848139
0.0,16.326714285714285,1.0,7.38905609893065,7.38905609893065,-16.2719361523142
0.0,16.734857142857145,0.11296691132834943,0.46243114114103956,0.8107934405351291,-16.759940760585284
0.0,17.143,0.10648692946289019,0.44950636440042574,0.8174692090388915,-17.50904608931749
0.0,17.551142857142857,0.10059798276103489,0.43738880665955304,0.823605003530266,-18.277081039389188
0.0,17.959285714285716,0.0952233823309037,0.4259918021209171,0.8292788958815422,-19.063963359545458
0.0,18.367428571428572,0.09029860041580488,0.41524391728404175,0.8345276073357282,-19.869623625576523
0.0,18.77557142857143,0.08577372334350923,0.40508289421409815,0.8393720984498194,-20.69400275114689
0.0,19.183714285714288,0.08160175905459628,0.39545750778522154,0.8439307804617144,-21.53705008803727
0.0,19.591857142857144,0.07774439940134653,0.3863206671841018,0.8481650798484441,-22.398721921204107
0.0,20.0,0.07416969956082127,0.3776313069028732,0.8521236673414452,-23.27898031041841
