eta,U,a_opt,s_opt,y_opt,E_opt,a_inf,s_inf,y_inf,E_inf,E_binding
0.0,0.1,0.9807531565422674,10.0,1.102477082193383,0.014881581505644772,0.9998228108095404,37.059201802268255,5000.0,-0.0008577857446237044,18.348832851230306
0.0,0.1025831379735976,0.9807331539423957,10.0,1.0865723115309296,0.014546074452855447,0.9999027788174477,37.06197470718994,5000.0,-0.0009364625720438746,16.53300141094581
0.0,0.10523300196510162,0.9807193278566837,10.0,1.0703170270008768,0.01420090971705567,0.9999862190157712,37.06520960716974,5000.0,-0.0010171717841455088,14.961171493746622
0.0,0.10795131559961886,0.9807113707954087,10.0,1.053653549489906,0.013845786567734622,0.9996088853871505,37.05128696037527,5000.0,-0.0010994463455426245,13.593417244841653
0.0,0.11073984702587081,0.9807075372796468,10.0,1.0365060439637916,0.013480395025021876,0.9999600046030404,37.064303849318236,5000.0102449327305,-0.0011846466006966224,12.379254384467767
0.0,0.11360041006629999,0.9807042893971111,10.0,1.0187827639782145,0.013104415378709414,0.9999027242031189,37.06209415063936,5000.001383334512,-0.0012716044811918311,11.305417739977681
0.0,0.11653486539688518,0.9806961075168912,10.0,1.0003848589273603,0.012717517786790944,1.0,36.98982640672295,5000.0,-0.0013592416643890503,10.356333108363915
0.0,0.11954512175743297,0.9806757520838668,10.0,0.981228107370002,0.012319362032744656,1.0,36.98559465669164,5000.0,-0.0014509047910582975,9.490813531437063
0.0,0.12263313719313271,0.9806361607343579,10.0,0.9612762607287205,0.011909597381598122,0.9989915260371952,37.02755867402996,5000.0,-0.0015457758617832729,8.704608200996685
0.0,0.12580092032818255,0.980580762077911,10.0,0.9406032723303241,0.011487862020535493,0.968110209822569,35.865424535962696,5000.012219371292,-0.001620143531600967,8.090644622815367
0.0,0.1290505316723151,0.9805444481936197,10.0,0.9194548763584212,0.011053782063819389,0.9396377179175083,34.76502014954313,5000.000082306428,-0.0016956294664923046,7.518984413903823
0.0,0.13238408496107226,0.980619410412561,10.0,0.8981985515692877,0.010606972788334343,0.999494276956039,37.00677060320473,5000.0,-0.0018424699700597931,6.756931163437154
0.0,0.13580374853070143,0.9810631332883728,10.0,0.8766849910072317,0.010147046429830059,1.0,36.91224356824686,5000.000406594804,-0.0019459919937625065,6.214331026208954
0.0,0.13931174672856697,0.9807459793965332,10.0,0.8523826948472965,0.009673599600297662,0.9977759582208342,36.61630210615402,5000.0,-0.0020517446547465724,5.714816523546653
0.0,0.14291036135999471,0.9810181759275122,10.0,0.8281211931649523,0.009186213363672655,0.9955313663931107,36.448715915679294,5000.000096529915,-0.0021621082036069406,5.248729711282599
0.0,0.1466019331724903,0.9806852729829919,10.0,0.8008622250872826,0.008684467441551815,1.0,35.95027845799366,5000.0,-0.0022760179585718503,4.815641000917727
0.0,0.15038886337829707,0.9811874084948428,10.0,0.7798947593380635,0.008167922425224839,1.0,34.72226854627222,5000.0,-0.002394197900453627,4.411548570683013
0.0,0.1542736152162837,0.9807595858225819,10.0,0.7492663389265939,0.00763609621240733,1.0,33.69340220566769,5000.0,-0.002518712658099243,4.031745676845068
0.0,0.15825871555417734,0.980657732930554,10.0,0.7212946122613644,0.007088574153836156,1.0,33.36834423835114,5000.0,-0.0026517858416390183,3.673132212462091
0.0,0.1623467565321851,0.9805944193480214,10.0,0.6920004821218406,0.0065248657392628865,0.9986435460954604,32.81204792859326,5000.000175572447,-0.002790568226916645,3.3381853474596257
0.0,0.16654039724907202,0.9807698234240446,10.0,0.6580487623966851,0.0059444717992360625,0.9958391111515722,31.982964871903533,5000.0,-0.002936309555378839,3.0244704065164933
0.0,0.17084236549179307,0.980781764381734,10.0,0.6244526218018916,0.005346915136308502,0.9966538074884687,30.988678212317573,5000.006939922683,-0.0030894872073402233,2.73068045842848
0.0,0.175255459509804,0.980840717021647,10.0,0.5887151375342345,0.004731678945406777,0.9964718465249053,30.289462317213722,5000.000285834159,-0.00325092124414375,2.4554886415444495
0.0,0.17978254983520475,0.9806370561969349,10.0,0.5527343245653382,0.004098246705519093,0.9975299006713847,29.57472511288989,5000.0,-0.0034207061223769587,2.1980703863187547
0.0,0.1844265811498999,0.9807560753947117,10.0,0.5109737436737697,0.003446072094045082,0.9954125598276612,28.74460502386497,5000.0,-0.003599164280492062,1.9574645182836583
0.0,0.1891905742009908,0.980867164987355,10.0,0.47246341320253005,0.0027746475100144663,0.9960342086810121,27.90445192664552,5000.004966206434,-0.003786749852143041,1.7327253233915638
0.0,0.19407762776564394,0.9807351080969102,10.0,0.41857625724296843,0.00208332914153532,0.9966290669009017,27.260710108177726,5000.0,-0.003984559549765868,1.5228505473478835
0.0,0.1990909206667157,0.9807677940871476,10.0,0.36506065153366557,0.0013716291883162333,0.9965428036486088,26.83383629019735,5000.0028812138,-0.004192849980223213,1.327135288595089
0.0,0.2042337138404427,0.9807910451215721,10.0,0.2988254251406481,0.0006389237797502258,0.997433755143172,26.13285482103421,5000.000008507738,-0.004411626632153534,1.1448272560269535
0.0,0.20950935245754382,0.9808285585521038,10.0,0.21954774987663866,-0.00011536413210947588,0.9975464316182898,25.386828457073296,5000.000708591926,-0.0046416969504965,0.9751461301028849
0.0,0.2149212680991131,0.9810443998623669,10.0,0.13772641680562425,-0.0008916337271954837,0.9958550679036283,24.866625349249713,5000.0,-0.004883928641917371,0.8174351444157384
0.0,0.22047298098871876,0.9808137931853902,10.0,0.024126460538173064,-0.0016898299541769427,0.9966211987009584,24.234332722463652,5000.0,-0.005138648992734385,0.6711528737288305
