eta,U,s_opt,y_opt,E_opt,s_inf,y_inf,E_inf,E_binding
0.0,0.001,10.0,1.595424379270094,0.02709714309282632,84.90750886436172,5000.0,0.0004294195275752709,62.101795220704275
0.0,0.17337931034482756,10.0,0.6077121463558639,0.0049999735906980855,29.936253183884578,5000.0,-0.003179426564516666,2.5726023197073515
0.0,0.3457586206896551,10.0,0.001,-0.019683836843574876,15.553642465487558,5000.0,-0.012577056078518603,-0.5650591617536423
0.0,0.5181379310344827,8.451148238572125,0.001,-0.045578221502775636,10.533480427818763,5000.0,-0.027971415395653124,-0.6294571031918064
0.0,0.6905172413793103,6.589792538458174,0.001,-0.07867845019418261,8.047462086858108,5000.0,-0.04905354871449744,-0.6039298329282695
0.0,0.8628965517241378,5.496139278898447,0.001,-0.11900855573249128,6.571118667301297,5000.0,-0.07546008784799298,-0.5771059791531447
0.0,1.0352758620689653,4.7780413369399355,0.001,-0.16560900717932847,5.60231646205504,5000.0,-0.10681293032108365,-0.5504584199825023
0.0,1.207655172413793,4.272393208335343,0.001,-0.21765505806078825,4.915182233379807,5000.0,-0.14274366628654506,-0.5247966072544705
0.0,1.3800344827586204,3.8959397828463684,0.001,-0.27445257718102845,4.4034929590833976,5000.0,-0.18290713606144754,-0.5005022936274409
0.0,1.5524137931034478,3.6044479178958677,0.001,-0.33542102072744934,4.008102354376578,5000.0,-0.22698711042293382,-0.47770954968533674
0.0,1.7247931034482755,3.3719734828624692,0.001,-0.40007427655635774,3.693042888445258,5000.0,-0.27469748830084467,-0.4564176725132712
0.0,1.8971724137931032,3.1818464615795534,0.001,-0.46800338603320346,3.435853522812597,5000.0,-0.3257810571606807,-0.43655800650918863
0.0,2.0695517241379306,3.0232256075060997,0.001,-0.5388621216630035,3.2217185565376276,5000.0,-0.3800071517926238,-0.41803152683049905
0.0,2.241931034482758,2.888854044148557,0.001,-0.6123553424473202,3.0404159141305147,5000.0,-0.43716893910967997,-0.4007293008840416
0.0,2.414310344827586,2.7732583386361918,0.001,-0.6882297028110104,2.8847905945952164,5000.0,-0.49708070898224493,-0.3845431745282093
0.0,2.5866896551724134,2.67269821365262,0.001,-0.7662662719403407,2.749640644834326,5000.0,-0.5595753503391153,-0.36937102657571674
0.0,2.759068965517241,2.584326988018569,0.001,-0.8462746474215809,2.630924793622992,5000.0,-0.6245020840393353,-0.3551190124904001
0.0,2.9314482758620684,2.5060051471118805,0.001,-0.9280882442715342,2.525806723114102,5000.0,-0.6917244628999528,-0.34170221533103096
0.0,3.103827586206896,2.4360075983457743,0.001,-1.0115605000841075,2.4319433381869193,5000.0,-0.7611186328079752,-0.32904445704105756
0.0,3.2762068965517237,2.3730556494060386,0.001,-1.096561796622474,2.3475802723416686,5000.0,-0.8325718237513924,-0.3170777167086904
0.0,3.448586206896551,2.3160696418693707,0.001,-1.1829769471811833,2.27126984988765,5000.0,-0.9059810471586369,-0.3057413848681147
0.0,3.6209655172413786,2.264238763174343,0.001,-1.2707031295384614,2.2018241760652018,5000.0,-0.981251970719893,-0.2949814802473348
0.0,3.7933448275862065,2.2168541182954935,0.001,-1.3596481759925403,2.1383496559166777,5000.0,-1.0582979453340258,-0.28474989674424883
0.0,3.965724137931034,2.1733418703572203,0.001,-1.449729148190889,2.0800442314545395,5000.0,-1.1370391631845982,-0.2750037071111205
0.0,4.138103448275862,2.133227929954105,0.001,-1.540871142835935,2.0262642194104905,5000.0,-1.217401926415217,-0.2657045380018505
0.0,4.310482758620689,2.0961149766212204,0.001,-1.6330062847293583,1.9764979018349793,5000.0,-1.299318011071931,-0.2568180159237046
0.0,4.482862068965517,2.061660728292733,0.001,-1.7260728730809003,1.9302607009515642,5000.0,-1.3827241116508304,-0.24831328139649403
0.0,4.655241379310344,2.029574311342643,0.001,-1.8200146539897144,1.8871750932356517,5000.0,-1.4675613551878117,-0.24016256462190458
0.0,4.8276206896551725,1.999612441324163,0.001,-1.9147801972775444,1.8469096528813824,5000.0,-1.5537748743955864,-0.23234081644059795
0.0,5.0,1.9715632219663706,0.001,-2.010322360335278,1.8091751414638957,5000.0,-1.6413134318199933,-0.22482538762026943
0.016932203389830508,0.001,10.0,1.5955567301469986,0.027100178253959127,84.90143019430475,5000.0,0.00042925507136408394,62.1330415452993
0.016932203389830508,0.17337931034482756,10.0,0.6446799774353869,0.005634766202691802,30.345921765449177,5000.0,-0.00307223108705208,2.8340958225569453
0.016932203389830508,0.3457586206896551,10.0,0.001,-0.018375462145484637,15.810597463688216,5000.0,-0.012157941654660966,-0.5113958157909132
0.016932203389830508,0.5181379310344827,8.657031601694252,0.001,-0.04329403943423522,10.704889039288442,5000.0,-0.027047461613866113,-0.6006692255379764
0.016932203389830508,0.6905172413793103,6.742378483535198,0.001,-0.07480395361027571,8.174964826267766,5000.0,-0.047450762056501325,-0.5764542099704102
0.016932203389830508,0.8628965517241378,5.618341229840552,0.001,-0.11325079065429243,6.674836601739585,5000.0,-0.07302432021468387,-0.5508640179237128
0.016932203389830508,1.0352758620689653,4.8814603767412805,0.001,-0.1577311840921273,5.6855084403089435,5000.0,-0.10340887854567485,-0.5253156818875928
0.016932203389830508,1.207655172413793,4.361060782152457,0.001,-0.20746342495443104,4.9860549663273765,5000.0,-0.1382528656884964,-0.500608496766179
0.016932203389830508,1.3800344827586204,3.9743291800651277,0.001,-0.26178618366683465,4.465091983438736,5000.0,-0.17722552682021855,-0.4771358751970097
0.016932203389830508,1.5524137931034478,3.6751578761697745,0.001,-0.32014411372537843,4.062520236199975,5000.0,-0.22002279714291284,-0.45504973976598045
0.016932203389830508,1.7247931034482755,3.4364273721578997,0.001,-0.38207075738739826,3.7418583753388273,5000.0,-0.2663687831338938,-0.43436761955452324
0.016932203389830508,1.8971724137931032,3.2414803322743984,0.001,-0.44717273200371715,3.4801626629043194,5000.0,-0.31601484410442093,-0.4150371109021627
0.016932203389830508,2.0695517241379306,3.0787887557535134,0.001,-0.5151163545931611,3.26234367741872,5000.0,-0.3687375445533799,-0.39697289359855453
0.016932203389830508,2.241931034482758,2.9410769014767975,0.001,-0.5856167343846644,3.0779340775868667,5000.0,-0.4243361872400787,-0.3800772877598989
0.016932203389830508,2.414310344827586,2.822668178061057,0.001,-0.658429016136735,2.9196144366373793,5000.0,-0.4826303054411509,-0.364251288643995
0.016932203389830508,2.5866896551724134,2.7197006601399916,0.001,-0.7333413855822268,2.782270033709317,5000.0,-0.5434573034573489,-0.34940018455337635
0.016932203389830508,2.759068965517241,2.6292495072069606,0.001,-0.8101694704635115,2.661631936965052,5000.0,-0.6066703145270752,-0.3354361521629295
0.016932203389830508,2.9314482758620684,2.549114905383142,0.001,-0.8887518448636668,2.5548223341105234,5000.0,-0.6721363089000134,-0.3222791762554178
0.016932203389830508,3.103827586206896,2.4775101357719795,0.001,-0.9689463986480468,2.459487038428418,5000.0,-0.7397344342704041,-0.30985709703200875
0.016932203389830508,3.2762068965517237,2.4131394724298354,0.001,-1.0506273856722288,2.373796335915356,5000.0,-0.8093545743540288,-0.2981052050156971
0.016932203389830508,3.448586206896551,2.3549088872864705,0.001,-1.1336830105976197,2.296292034576121,5000.0,-0.8808960997019643,-0.2869656375833443
0.016932203389830508,3.6209655172413786,2.3019229750130923,0.001,-1.2180134407775374,2.2257987538817217,5000.0,-0.9542667861733197,-0.27638670697306905
0.016932203389830508,3.7933448275862065,2.2535096281096805,0.001,-1.3035291584127053,2.1613605232558117,5000.0,-1.0293818781075699,-0.26632223292014007
0.016932203389830508,3.965724137931034,2.209065600432753,0.001,-1.390149587005562,2.102195772370582,5000.0,-1.1061632756276658,-0.25673091634393214
0.016932203389830508,4.138103448275862,2.168100127338287,0.001,-1.4778019382551977,2.0476227494349533,5000.0,-1.1845388282985663,-0.24757576784364693
0.016932203389830508,4.310482758620689,2.130207078606674,0.001,-1.5664202393210669,1.9971205321879129,5000.0,-1.2644417192982405,-0.23882359733465863
0.016932203389830508,4.482862068965517,2.0950332042338244,0.001,-1.6559445074969537,1.9502161844162487,5000.0,-1.345809927693712,-0.23044456235711758
