eta,U,a,s_inf,y_inf,E_inf
0.0,5.81539097744361,0.5524796141706739,1.3538288699466323,8000.000037258974,-2.334616632192416
0.0,5.915639097744362,0.5507369532247496,1.3372389628111363,7999.999996841001,-2.4030226155424925
0.0,6.015887218045114,0.49202265025794767,1.2888830271690013,7999.999984930812,-2.4697615537544535
0.0,6.116135338345866,0.37938854134749384,1.2172579341793588,7999.999883070929,-2.5091242243078646
0.0,6.216383458646618,0.5105933123004236,1.269643507075132,7999.999995874862,-2.615747626691011
0.0,6.316631578947369,0.5105800286383907,1.2556957566657612,8000.000019440193,-2.6882757200279723
0.0,6.416879699248121,0.4799072533722717,1.2249568453489825,8000.000006996739,-2.760334452606963
0.0,6.5171278195488735,0.5105524386144527,1.2290554554692104,8000.0000387708105,-2.8353040397281553
0.0,6.617375939849625,0.4518460131342886,1.1833930927815266,7999.999978477571,-2.9085006256941277
0.0,6.717624060150377,0.4858259449972065,1.189866659806265,8000.000055857497,-2.9860502591316096
0.0,6.817872180451129,0.46144050071322323,1.1638670162866025,8000.00000690385,-3.0637454837763944
0.0,6.918120300751881,0.46142850179755285,1.152042731686221,8000.000013306485,-3.1416924524289156
0.0,7.0183684210526325,0.40774741915339485,1.110856372809845,7999.999952058449,-3.218849979085479
0.0,7.118616541353385,0.4461655292593918,1.1206389933759735,8000.000006101273,-3.301139280192302
0.0,7.218864661654137,0.40769753627487715,1.0883945787088565,7999.999970406057,-3.381687707878257
0.0,7.319112781954888,0.3840160374050632,1.065341202206725,7999.9999719528605,-3.4592960262165784
0.0,7.41936090225564,0.468693514698941,1.1019190450625014,8000.000019328004,-3.5393565846052275
0.0,7.519609022556392,0.3984303964983514,1.052000102769894,7999.999988063961,-3.6304388073124056
0.0,7.619857142857144,0.39310768151237874,1.0391440416226496,8000.000019804208,-3.715244469305872
0.0,7.720105263157896,0.41178582028364275,1.0398531079273636,7999.999999099933,-3.799015883658849
0.0,7.820353383458648,0.43168879916661995,1.0415573630008355,8000.000001100338,-3.8823657700523415
0.0,7.9206015037594,0.4447877374963321,1.0401633994665491,8000.000011981091,-3.9628144541259385
0.0,8.020849624060151,0.4215860054663377,1.0178522920085995,8000.000045214137,-4.055827459703195
0.0,8.121097744360902,0.40749718073888713,1.0009080689104821,8000.000079102082,-4.148507744099626
0.0,8.221345864661654,0.4116906521741265,0.9949660485573003,8000.000025103763,-4.233932475724449
0.0,8.321593984962407,0.46854563902719293,1.0201563905436501,8000.000044450132,-4.294258792203361
0.0,8.421842105263158,0.3695492519430379,0.9546708730340296,8000.000015274036,-4.425176619379222
0.0,8.522090225563911,0.37850771797299076,0.951596510108725,8000.000136863626,-4.515130473847136
0.0,8.622338345864662,0.3738022601580469,0.941157868525019,8000.000063201023,-4.608503171647562
0.0,8.722586466165414,0.36259580900848415,0.9272407689026624,8000.000048650777,-4.7051313404681006
0.0,8.822834586466167,0.44595033428572667,0.9679786147475516,8000.000038859169,-4.753332021569311
0.0,8.923082706766918,0.3625813055380201,0.9123190108591356,8000.000038223235,-4.894798798141107
0.0,9.023330827067669,0.30477964980308936,0.874858008759786,7999.999713894121,-4.992290901878637
0.0,9.123578947368422,0.414527302057763,0.928107176055092,8000.00005214343,-5.053433542178746
0.0,9.223827067669173,0.3245289012064383,0.8707370131089988,8000.000030248554,-5.191763352646465
0.0,9.324075187969925,0.3461163342136161,0.8753996003219593,7999.999975639436,-5.28726894796265
0.0,9.424323308270678,0.3083670012678265,0.8486211715003172,8000.000051101975,-5.394946547061783
0.0,9.524571428571429,0.294669821000014,0.8348351309726099,8228.154575355848,-5.499100899876649
0.0,9.62481954887218,0.3016508339674461,0.832042827101489,8000.0000302095605,-5.600306071188436
0.0,9.725067669172933,0.2784126742157751,0.8139015558985346,8000.000030956854,-5.704169262079637
0.0,9.825315789473684,0.2944468521195176,0.8156447746048696,8000.0000343767315,-5.8105202747664855
0.0,9.925563909774437,0.2876282369931447,0.8061896896361755,8000.000031761235,-5.914184507425244
0.0,10.025812030075189,0.2658531790618486,0.7888802353314465,8000.000035389275,-6.026771994812005
0.0,10.12606015037594,0.2727403870083769,0.7865268422901928,8000.00004065168,-6.132283691503959
0.0,10.226308270676693,0.29227693857494236,0.7907320475486984,8000.000040478323,-6.237159614892941
0.0,10.326556390977444,0.26582960107218984,0.7712680071295827,8000.000017835986,-6.355462396841997
0.0,10.426804511278196,0.23712454270255232,0.7515318473584589,7999.99996306561,-6.467174083744052
0.0,10.527052631578949,0.28504791552324665,0.7703274531841657,8000.000195593385,-6.5663397122601515
0.0,10.6273007518797,0.22689200859441777,0.7355502123914109,8000.000128280014,-6.693720166716246
0.0,10.727548872180451,0.26504608391632006,0.7489723229584263,8000.000039783022,-6.803572277984198
0.0,10.827796992481204,0.2241145096359496,0.7234295722668302,8000.00029838769,-6.926120906549821
0.0,10.928045112781955,0.20846075966460717,0.711053552840793,8000.00007601445,-7.038482275022
0.0,11.028293233082708,0.22410090695266946,0.7130020361398215,8000.000088318289,-7.162066965098721
0.0,11.12854135338346,0.2782208730860585,0.7357642695575838,8000.000033393011,-7.2503519862007515
0.0,11.22878947368421,0.1666720775184825,0.6783436205856974,8000.000036425302,-7.367929602068409
0.0,11.329037593984964,0.19019665156804522,0.6826702813213561,8000.000044614786,-7.513414905354129
0.0,11.429285714285715,0.2565272426895408,0.7098587884053341,8000.000046280614,-7.622076027994575
0.0,11.529533834586466,0.2097064756763094,0.6816951794628797,8000.000053843246,-7.767096744744044
0.0,11.62978195488722,0.20759900974208428,0.6762103642171943,8169.083527387279,-7.88609695607969
0.0,11.73003007518797,0.19818723975388028,0.667014180960965,8000.000039859933,-8.017401099778322
0.0,11.830278195488722,0.20969097685843846,0.667899148615082,8000.000054777222,-8.141571942875048
0.0,11.930526315789475,0.19816265008361253,0.6579747278777103,8000.000043177292,-8.271276821582912
0.0,12.030774436090226,0.23687194991803945,0.6726321806361788,8000.000091452253,-8.374806624864673
0.0,12.131022556390977,0.2240257984501274,0.6619045648244561,8000.000057957687,-8.513847909046559
0.0,12.23127067669173,0.17224078753302788,0.6335280911155184,8000.000059709683,-8.651250135235568
0.0,12.331518796992482,0.23351964944121126,0.6585164651603023,8000.000072223174,-8.758561736404586
0.0,12.431766917293235,0.19534790295973206,0.635273279088056,8000.000056273857,-8.923479186319433
0.0,12.532015037593986,0.1795153990687316,0.6240938570363824,8000.000058879217,-9.053617692301172
0.0,12.632263157894737,0.19107772259672556,0.6253572527104507,8000.000058968444,-9.186159344599766
0.0,12.73251127819549,0.17934111423245516,0.6159989346471737,8000.000063630058,-9.323309392722571
0.0,12.832759398496242,0.24659485253049504,0.6462993981531194,8000.000085771331,-9.373420557619474
0.0,12.933007518796993,0.1356295575626773,0.5903240894117978,8000.000037309893,-9.57058231282912
0.0,13.033255639097746,0.16656634614090837,0.5986111166177914,8000.000061686606,-9.739405607155303
0.0,13.133503759398497,0.16832845361702195,0.5957127177720274,8000.000073869772,-9.875825498070974
0.0,13.233751879699248,0.19527581284234563,0.6045580463088936,8000.000089061865,-10.00306395303683
0.0,13.334000000000001,0.21698404214438788,0.612338537522645,8000.000094223928,-10.097829965112684
0.0,13.434248120300753,0.18848120494565268,0.594245965949855,8000.000085475011,-10.284319176518586
0.0,13.534496240601506,0.1952483627975785,0.5940002430144566,8000.000108073914,-10.420241963285058
0.0,13.634744360902257,0.1656189987550044,0.5764195478432285,8000.000084981857,-10.59044328900582
0.0,13.734992481203008,0.16560352321893573,0.5729729747947833,8000.000076829064,-10.735093327412981
0.0,13.835240601503761,0.1646305230699958,0.569162766947673,8000.000095359821,-10.880294806068546
0.0,13.935488721804512,0.20407731441187,0.5853113418289781,8000.000086641307,-10.963493642476339
0.0,14.035736842105264,0.18399909744623655,0.5719589172561224,8000.00008731886,-11.143107115909316
0.0,14.135984962406017,0.16644636051664158,0.5601155571529589,8000.0001147670955,-11.320497664045455
0.0,14.236233082706768,0.12611865898714295,0.5397742687934567,8000.0000852688945,-11.473222844238867
0.0,14.33648120300752,0.13737934564037815,0.5410385618567134,8000.0000681825895,-11.628754145144828
0.0,14.436729323308272,0.1131824187778995,0.5287352895649655,8000.000085035419,-11.760113824313663
0.0,14.536977443609024,0.16101757593619875,0.5451478525997373,8000.000127831438,-11.922277610398897
0.0,14.637225563909775,0.12336143510449174,0.525963631946772,8000.000090287768,-12.089437419518191
0.0,14.737473684210528,0.15531387581751058,0.5364435523536065,8000.000145825486,-12.236463911812574
0.0,14.837721804511279,0.14078565099130727,0.5270363341196467,8000.000119204768,-12.401562471512973
0.0,14.937969924812032,0.13640696431348695,0.5221447949435669,8000.000098113385,-12.563510970222909
0.0,15.038218045112783,0.13539425068519395,0.5187668593004433,8000.000098031212,-12.723407986482146
0.0,15.138466165413535,0.12330081853192738,0.5108791179694796,8000.0000939985875,-12.885761377159753
0.0,15.238714285714288,0.12601687834211084,0.5090384128584615,8000.000093475623,-13.050018848179276
0.0,15.338962406015039,0.12790226280399514,0.5070058006678866,8000.000158764038,-13.210136366060544
0.0,15.43921052631579,0.14972964884680723,0.5139430761545662,8000.0007964590195,-13.343956194785727
0.0,15.539458646616543,0.1259924179568672,0.5006131405746856,8000.000087063036,-13.539904791760197
0.0,15.639706766917294,0.11170667471789753,0.4923156563327842,8000.0002471636435,-13.699331208245319
0.0,15.739954887218046,0.0892726168923197,0.48190492518754957,8000.000017832119,-13.839166894724668
0.0,15.840203007518799,0.11887730127535916,0.4896593622624542,8000.000083323041,-14.03735738000204
0.0,15.94045112781955,0.11299135712319933,0.4847164803761313,8000.000111168161,-14.204364763015432
0.0,16.040699248120305,0.12231037882096062,0.48579704356282477,7999.999797817988,-14.374219590693954
0.0,16.140947368421056,0.09625892555586092,0.4732616623454403,8000.000047301746,-14.542110359630266
0.0,16.241195488721807,0.10912605414797229,0.47540005787526307,8000.000071153632,-14.719070695674159
0.0,16.34144360902256,0.07241778691860616,0.46120373606481574,7999.9998497998495,-14.824407346800074
0.0,16.44169172932331,0.111618819572806,0.4713483439768952,8000.000043344263,-15.064769466419918
0.0,16.541939849624065,0.12218115779233404,0.47322065017801684,8000.000018394506,-15.231167090233294
0.0,16.642187969924816,0.10596575597163231,0.46423644719253254,7999.999972925571,-15.415503297083044
0.0,16.742436090225567,0.11881259273576292,0.4669968987679117,8000.000069540839,-15.58417946756195
0.0,16.84268421052632,0.09433576075124472,0.4549692226405844,7999.996719339611,-15.778539104868285
0.0,16.94293233082707,0.13164101268973738,0.468087579411144,8000.000017438523,-15.902671514712544
0.0,17.043180451127824,0.14940072048391104,0.4744121956193668,8000.000109092997,-16.008656241481173
0.0,17.143428571428576,0.09617247147409962,0.44853628213362,8000.000174599092,-16.32306585994691
0.0,17.243676691729327,0.08913747744920088,0.44375170878188247,8000.00011140158,-16.501622793314567
0.0,17.343924812030078,0.09429950843380074,0.4432536168104645,8000.000446208312,-16.690825128663967
0.0,17.44417293233083,0.10588697663562403,0.4456096752134956,8000.0000746838905,-16.857234650793913
0.0,17.54442105263158,0.09262364291657746,0.43815966572255854,7999.999881069686,-17.061638757271794
0.0,17.644669172932335,0.10586555827663321,0.44122420408324436,8000.00012474291,-17.22635819175398
0.0,17.744917293233087,0.09427185520309539,0.43437120682642266,8000.000024632225,-17.436963182953985
0.0,17.845165413533838,0.09260821064107237,0.43160273010054945,8000.000016134384,-17.626041719797662
0.0,17.94541353383459,0.08532945572479367,0.42692874501487543,7999.999915767806,-17.810209646892982
0.0,18.04566165413534,0.11868044245833158,0.43834877049685717,7999.99920389605,-17.93802358100709
0.0,18.145909774436095,0.09424347289896844,0.4258918603018796,8000.000163032376,-18.19745521191644
0.0,18.246157894736847,0.09258794114456767,0.4232063204710369,8000.0000435801585,-18.39117510245879
0.0,18.346406015037598,0.06622438526555954,0.4125962063855917,8000.000000164881,-18.556395761715972
0.0,18.44665413533835,0.08877214908228345,0.4177265214443643,7999.998900216922,-18.78178036217111
0.0,18.5469022556391,0.06472057883915076,0.4079876354383384,7999.999913521121,-18.955028371923486
0.0,18.64715037593985,0.09256756919890173,0.41517752892500587,8000.000455980193,-19.170585707591787
0.0,18.747398496240606,0.08243694774623982,0.4094941918397456,8000.000119864623,-19.374980102433426
0.0,18.847646616541358,0.08181211705146206,0.4073179977206906,8000.000131430484,-19.57525576794215
0.0,18.94789473684211,0.06470081344062206,0.3999457017933554,8000.000629444654,-19.762345919425528
0.0,19.04814285714286,0.08179334600829162,0.4034661669228892,8000.000153546575,-19.977683556240013
0.0,19.14839097744361,0.06469082896708887,0.39605388745229847,8000.00013420871,-20.171867085416235
0.0,19.248639097744363,0.07212201276417742,0.39644631267631625,8000.001381616101,-20.381213725289
0.0,19.348887218045117,0.08176509716989708,0.39784232860615304,8000.000098647896,-20.588190068256953
0.0,19.44913533834587,0.06467535277101844,0.39036964824050163,8000.0000460029505,-20.79344559108669
0.0,19.54938345864662,0.09411298519164227,0.3990135800285853,7999.999995265834,-20.970356847987553
0.0,19.64963157894737,0.07342789166296218,0.3895275144977042,7999.999982187221,-21.207625085684967
0.0,19.749879699248122,0.07934278460951359,0.3897046340666186,7999.9998171437,-21.42322749113827
0.0,19.850127819548877,0.07933873846966241,0.38794062726633394,8000.000581971548,-21.632693803793302
0.0,19.95037593984963,0.06464857959852797,0.3812853796550441,7999.999814656918,-21.84878068154969
0.0,20.05062406015038,0.06595774386887733,0.37997672732295623,7999.9999781984525,-22.05770373674501
0.0,20.15087218045113,0.08168051614730316,0.3836836315948427,8000.000429390752,-22.256154865091514
0.0,20.251120300751882,0.07932340995190201,0.38106798217878785,8000.000424508994,-22.47964194009194
0.0,20.351368421052634,0.06462598064306427,0.3743481730158755,7999.999907707629,-22.710386827962083
0.0,20.45161654135339,0.06462010698222245,0.3726567620075565,8000.000156915535,-22.928185337406507
0.0,20.55186466165414,0.08665240560258868,0.3790410734006119,8000.000253068667,-23.090131760756456
0.0,20.65211278195489,0.06257947948170174,0.3687144131097126,8000.000122669319,-23.363978712533484
0.0,20.752360902255642,0.06257502725947105,0.3670689916163488,8000.000158300861,-23.584986378181863
0.0,20.852609022556393,0.08155594505764022,0.372192083698911,8000.000090994894,-23.76277740242375
0.0,20.952857142857148,0.06845798649749568,0.36579330677803257,8000.00019896034,-24.018480862717716
0.0,21.0531052631579,0.06745768800115232,0.36387641987023434,8000.000107645831,-24.242254138668248
0.0,21.15335338345865,0.06457712852352873,0.36127809134152994,8000.000051223528,-24.479473754591307
0.0,21.253601503759402,0.06457059942787319,0.3597158758069998,8000.000142510766,-24.704884573641845
0.0,21.353849624060153,0.055142430160734036,0.35534330505378064,7999.991094748055,-24.925493203468644
0.0,21.454097744360904,0.0645572756392832,0.35663510286988837,8000.000149940254,-25.15854165125854
0.0,21.55434586466166,0.06455046068499005,0.35511672149376416,8000.00016590025,-25.386785287403402
0.0,21.65459398496241,0.06454350805880313,0.35361263165277607,8000.0001897845195,-25.615970572608845
0.0,21.75484210526316,0.05871065698401385,0.3502929172458813,8000.000807453316,-25.846472020615803
0.0,21.855090225563913,0.06252806345094244,0.34999259907888153,8000.000601787731,-26.07910169179716
0.0,21.955338345864664,0.06452201688060327,0.3491853993234369,8000.000180216813,-26.309163176862363
0.0,22.05558646616542,0.06251978971749939,0.34707565734468515,8000.0002251591,-26.5449132817681
0.0,22.15583458646617,0.05498842763674506,0.3432898041257625,8000.0001062162355,-26.78525634339641
0.0,22.25608270676692,0.05867736718710997,0.3429904212918917,8000.000059356711,-27.017292324005453
0.0,22.356330827067673,0.05262847726147311,0.3397636542372807,8000.00220996901,-27.256147877062414
0.0,22.456578947368424,0.05492485741085689,0.3389935323870852,8000.000165107442,-27.498768755294602
0.0,22.556827067669175,0.0549026314259643,0.33758701321690504,8000.001448642683,-27.738549976128066
0.0,22.65707518796993,0.057295836029418186,0.3369605022509004,8000.000193826711,-27.972536611503426
0.0,22.75732330827068,0.0586399838650116,0.33601554711915405,8000.000177516549,-28.21200680762017
0.0,22.857571428571433,0.05483390821580713,0.33344196091223643,8000.000144864123,-28.463713361251433
0.0,22.957819548872184,0.05258253504087609,0.3314352851511522,8000.000144654553,-28.706226933792223
0.0,23.058067669172935,0.04936904487885098,0.32917633592902434,8000.000144440167,-28.951721179839897
0.0,23.15831578947369,0.0493635828774275,0.3278377965620698,8000.000145331187,-29.19845394928366
0.0,23.25856390977444,0.05473151690802082,0.32808074629290884,8000.0004988604505,-29.44414399255362
0.0,23.358812030075192,0.05470423551787836,0.3267696816875006,8000.000147568523,-29.691665102991344
0.0,23.459060150375944,0.04934686378508911,0.32389196510027635,8000.000148732663,-29.94454263615551
0.0,23.559308270676695,0.054648576914462225,0.3241801083876447,8000.000164066807,-30.189597861041758
0.0,23.659556390977446,0.05462068538364817,0.32290203800009243,8000.000496733608,-30.440007740387465
0.0,23.7598045112782,0.06244573192114773,0.32431791848900426,8000.001324261925,-30.655469416669856
0.0,23.860052631578952,0.049323190049422136,0.31878842146223724,8000.000152364948,-30.953036909051605
0.0,23.960300751879704,0.054537120203377906,0.3191327380255776,8000.000193034119,-31.19699871338202
0.0,24.060548872180455,0.04805858349202764,0.3159603071057709,8000.000152767038,-31.46064893433734
0.0,24.160796992481206,0.04044128558941571,0.31288403091578787,8000.000151278215,-31.68469952364969
0.0,24.261045112781957,0.048042877521602204,0.3135093353392658,8000.001765904072,-31.97518096801793
0.0,24.361293233082712,0.04929088355729303,0.3126492387208328,7999.9988388698275,-32.23560396073153
0.0,24.461541353383463,0.04802791222825504,0.3111000456300445,8000.002143089969,-32.493622988902956
0.0,24.561789473684215,0.04532378856878955,0.3092262545882651,8000.00254724751,-32.74045091138357
0.0,24.662037593984966,0.062400432861017485,0.31357260289964867,8000.001950268519,-32.939744446089385
0.0,24.762285714285717,0.056498828657544894,0.31030550140664237,8000.001826829211,-33.239082270401056
0.0,24.862533834586472,0.049252452938847675,0.306760653716414,7999.999973361412,-33.54245325470628
0.0,24.962781954887223,0.047992309086073576,0.3052499127163496,7999.999966374985,-33.8067832984987
0.0,25.063030075187974,0.04798521984209961,0.30410777771151626,7999.999998426008,-34.072331853908594
0.0,25.163278195488726,0.047978232184180944,0.30297643557270604,7999.998956765304,-34.338849906184706
0.0,25.263526315789477,0.049215166923841425,0.30221964067396595,7999.99928482463,-34.605341156887505
0.0,25.363774436090228,0.04796390117099376,0.30073980275604334,7999.998814531873,-34.87479312030212
0.0,25.464022556390983,0.049192737832136894,0.3000026826990491,7999.996899275931,-35.14256827803685
0.0,25.564270676691734,0.049179626085108404,0.2989069322004784,7999.9969740194165,-35.41262656421202
0.0,25.664518796992486,0.04794343575655205,0.29745132738877234,7999.993081528475,-35.68595556631599
0.0,25.764766917293237,0.034439408291179065,0.292940833921991,7999.99029444933,-35.9389989429316
0.0,25.865015037593988,0.04793119958287434,0.2953031309213702,7999.981621717557,-36.23154611685031
0.0,25.965263157894743,0.04792927529637017,0.2942426826835338,7999.958294615899,-36.50576665113912
0.0,26.065511278195494,0.04528618289273768,0.2924501514986329,7999.768285824715,-36.775844387487915
0.0,26.165759398496245,0.04790321853717001,0.2921407797123995,8000.000538399976,-37.05718635403326
0.0,26.266007518796997,0.037907978092012844,0.28836149630645785,7999.999885703532,-37.340697457134056
0.0,26.366255639097748,0.04788697099215252,0.2900742391636742,8000.000093868872,-37.61240256795219
0.0,26.4665037593985,0.037894177340733796,0.2862788394460907,8000.000176681919,-37.903129634812544
0.0,26.566751879699254,0.045184024906625736,0.28726291836754114,8000.0001835446,-38.169933347613174
0.0,26.667000000000005,0.034408560398264974,0.28341739363831475,8000.001455421035,-38.46284684360362
0.0,26.767248120300756,0.04446390528853929,0.28504912084124157,7999.999918881455,-38.73446316665355
0.0,26.867496240601508,0.03933332001039041,0.28258585065196773,8000.000186905957,-39.03957100478539
0.0,26.96774436090226,0.03786319504343851,0.2812125202924613,8000.00018605964,-39.326708408821354
0.0,27.067992481203014,0.03785714445328836,0.28022173269341344,8000.000187097271,-39.61441831430763
0.0,27.168240601503765,0.034393509353897414,0.2784043296696107,7999.999325607766,-39.90045534728045
0.0,27.268488721804516,0.03784571400032449,0.2782636761807445,7999.997806795184,-40.19282710111527
0.0,27.368736842105267,0.034387043323792006,0.2764513346944467,8000.000234284531,-40.482566688352534
0.0,27.46898496240602,0.034383876300410246,0.2754857629206139,8000.000191984683,-40.775135433022335
0.0,27.56923308270677,0.037827263780719836,0.2753796285310721,8000.000192666349,-41.067901262911334
0.0,27.669481203007525,0.034377657886635285,0.27357567850786196,8000.00020080599,-41.36329506584979
0.0,27.769729323308276,0.034374511120703215,0.27263119823113763,8000.0002204505745,-41.65888479777197
0.0,27.869977443609027,0.03780935979878259,0.2725589435348684,8000.000210401889,-41.95191352565568
0.0,27.97022556390978,0.0416627566796087,0.27274119747690034,8000.000191218432,-42.22550133995174
0.0,28.07047368421053,0.03436504854510499,0.2698387864463263,8000.000213202649,-42.551686601781974
0.0,28.17072180451128,0.03779126200964904,0.26980000941919896,8000.000220200457,-42.84484558883239
0.0,28.270969924812036,0.04163116851145545,0.27001508225069515,8000.000199265412,-43.11753308232595
0.0,28.371218045112787,0.03210449833055949,0.2665985781787182,8000.000194565893,-43.44619667848368
0.0,28.47146616541354,0.034352315541236036,0.26620911372262274,8000.000195226546,-43.75614272619005
0.0,28.57171428571429,0.030248919471088143,0.26443138800678384,8000.000195789745,-44.03875234192534
0.0,28.67196240601504,0.03434588173187738,0.26443299643173046,8000.00020377111,-44.364383048982056
0.0,28.772210526315796,0.03924089437106923,0.26488007452709417,8000.000201915141,-44.64860924008618
0.0,28.872458646616547,0.039234886563795486,0.26401355213397215,8000.000208861918,-44.953642074184906
0.0,28.972706766917298,0.034336124255361325,0.26181544895121805,8000.000232971314,-45.28424538950935
0.0,29.07295488721805,0.024397895579123592,0.25890449378684727,8000.000201894688,-45.55855438000914
0.0,29.1732030075188,0.03205828060732916,0.25956176774616896,8000.000209820936,-45.89981123530265
0.0,29.273451127819552,0.02438595528610585,0.2571752429519739,8000.000211871436,-46.18346110246791
0.0,29.373699248120307,0.03204639364450301,0.25786401060663117,8000.000240368013,-46.52330605568005
0.0,29.473947368421058,0.03204077907489926,0.2570236405091184,8000.000232791682,-46.836564191871986
