eta,U,a,s,y,E_inf
0.0,0.001,0.21887107662615413,100.0,500.0,0.00029108547861528766
0.0,0.203010101010101,0.36893232450442814,27.995287734459044,500.0,-0.003414152889284196
0.0,0.405020202020202,0.9999998275329643,6.9319486289280166,500.0,-0.3428109755945559
0.0,0.607030303030303,0.036057422359713105,11.804666542721574,500.0,-0.021543335489592814
0.0,0.809040404040404,0.6801166993401556,6.1015051675077,500.0,-0.10628453295798099
0.0,1.011050505050505,0.999999834446257,6.729147754501475,500.0,-0.9453738302059318
0.0,1.213060606060606,0.9999998251479827,6.654015817238728,500.0,-1.1460029410414818
0.0,1.415070707070707,0.06758986262847722,5.038379678624916,500.0,-0.11891303233005832
0.0,1.617080808080808,0.9999999983512124,6.520605782110085,500.0,-1.5474758677764089
0.0,1.8190909090909089,0.9999999985809049,6.455025824165212,500.0,-1.7481761509372866
0.0,2.02110101010101,0.5351075526654464,3.2115821879894577,500.0,-0.39098557577529225
0.0,2.223111111111111,0.11017338509532765,3.1994569092201997,500.0,-0.3000188657974662
0.0,2.425121212121212,0.9999999983271368,6.444012813727085,500.0,-2.354324044063541
0.0,2.6271313131313128,0.9999998252742374,6.195131558114041,500.0,-2.550604687135012
0.0,2.829141414141414,0.9999999983074798,6.386657049421442,500.0,-2.757298949078374
0.0,3.0311515151515147,0.004290055150546737,2.4000750844852785,500.0,-0.5216654157807886
0.0,3.233161616161616,0.9999999982846028,6.282378867826338,500.0,-3.159137188912989
0.0,3.435171717171717,0.9999999985181947,6.24472992945716,500.0,-3.3603663950330662
0.0,3.637181818181818,0.9999999988851807,5.2777411354730726,500.0,-3.5322173725445927
0.0,3.839191919191919,0.9999999987766921,5.692439205860342,500.0,-3.749250668894019
0.0,4.041202020202021,0.9999998256431964,6.099901833395367,500.0,-3.9631429645622287
0.0,4.243212121212121,0.9999998255392605,5.691808924106604,500.0,-4.15352934218833
0.0,4.445222222222222,0.5421059299537241,1.916543124985239,500.0,-1.4566096466983913
0.0,4.647232323232323,0.46383948051390445,1.7833624632382727,500.0,-1.483305797877496
0.0,4.849242424242425,0.10143809895317198,1.5268525208120403,500.0,-1.3888308887837346
0.0,5.051252525252526,0.8096606955907286,2.2980933722329575,500.0,-2.06518881571597
0.0,5.253262626262626,0.39296695071386567,1.5821073784300446,500.0,-1.7896214284541363
0.0,5.455272727272727,0.39295700353871554,1.5422210114764403,500.0,-1.9057195310115431
0.0,5.6572828282828285,1.0,2.527262171129674,500.0,-5.201827873654783
0.0,5.85929292929293,0.40330418534297297,1.4923598408267236,500.0,-2.0717102197724526
0.0,6.06130303030303,0.9999998242255635,2.2828349358342095,500.0,-5.504731229725818
0.0,6.263313131313131,0.14865292237947364,1.2397032967768131,500.0,-2.2474963923898383
0.0,6.465323232323232,0.368697213389258,1.3696441687062848,500.0,-2.4707219701980825
0.0,6.667333333333334,1.0,2.3881184085577685,500.0,-6.160297665928683
0.0,6.869343434343435,1.0,1.9669469934272004,500.0,-6.1244389957465994
0.0,7.071353535353535,0.9999999994484576,11.487884912291207,500.0,-7.0509261055530805
0.0,7.273363636363636,0.5118998329884112,1.4034266450284771,500.0,-3.074248073958385
0.0,7.4753737373737374,0.4195875398206521,1.2908192836463113,500.0,-3.1284378255221488
0.0,7.677383838383839,0.8624365264585027,2.0372503131627764,500.0,-3.5803642245956855
0.0,7.879393939393939,0.8963170770196921,2.1679280080224546,500.0,-3.7490462539930487
0.0,8.08140404040404,0.4247895917762586,1.2255472787697552,500.0,-3.5822240137107815
0.0,8.283414141414141,0.44923515151808957,1.2439477799772487,500.0,-3.6490267388887525
0.0,8.48542424242424,0.0189133343294009,0.8688229267329588,500.0,-4.085354051106376
0.0,8.687434343434342,0.33345026795249433,1.060758933376462,500.0,-4.469187399653189
0.0,8.889444444444443,0.006358230521318322,0.8218825568555024,500.0,-4.475540967329843
0.0,9.091454545454544,0.19997398999211818,0.9517273729240047,500.0,-4.652589543247292
0.0,9.293464646464646,0.7670177301150867,1.6099759962009,500.0,-4.396552744596573
0.0,9.495474747474747,0.004512172815712348,0.7679062468868173,500.0,-5.106986295457651
0.0,9.697484848484848,0.006357291466215098,0.7539686871892867,500.0,-5.322427674923765
0.0,9.89949494949495,0.5682301431561385,1.2477469908084653,500.0,-4.7924624350133955
0.0,10.10150505050505,0.5762681067129068,1.2453573120183836,500.0,-5.008316794376346
0.0,10.30351515151515,0.5119625343630182,1.1580179858223145,500.0,-5.121448669018072
0.0,10.505525252525251,0.5119672752662261,1.1459902672501632,500.0,-5.266180321275594
0.0,10.707535353535352,0.4247708862245359,1.0385458504278717,500.0,-5.510882081102376
0.0,10.909545454545453,0.39261031851133976,0.9933705607286054,500.0,-5.749795773706409
0.0,11.111555555555555,0.002160036219382049,0.6552095885717681,500.0,-6.989454809363746
0.0,11.313565656565656,0.5682019362783307,1.163422158800386,500.0,-5.772060868684649
0.0,11.515575757575757,0.5353872966000492,1.1146974340412128,500.0,-5.930463216571252
0.0,11.717585858585858,0.009344567479220392,0.6283794944648645,500.0,-7.739288905596921
0.0,11.91959595959596,0.27811393408108637,0.8472496399321411,500.0,-6.739661595878155
0.0,12.121606060606059,0.5120080792601913,1.0619771907191835,500.0,-6.455253178898874
0.0,12.32361616161616,0.0029255280445779006,0.5908777537878774,500.0,-8.603407071013983
0.0,12.525626262626261,0.520454185308934,1.0518036675125648,500.0,-6.585076108098951
0.0,12.727636363636362,0.5632282781108968,1.095436167581442,500.0,-6.7716808906693755
0.0,12.929646464646463,0.10223581153657878,0.6482331136682183,500.0,-8.747077086896784
