eta,U,a,s,y,E_inf
0.0,2.0,1e-05,3.6316720391955197,0.9419777962251767,-0.21902507875381022
0.0,2.0,0.01011090909090909,3.6002989934987673,0.9177402796336729,-0.22300078755544867
0.0,2.0,0.02021181818181818,3.569042499870678,0.8944469863264564,-0.22708631352374026
0.0,2.0,0.030312727272727272,3.5380371825759895,0.8720399483030205,-0.23128394290960774
0.0,2.0,0.04041363636363637,3.5072770307949193,0.8502473350913037,-0.23559621189766755
0.0,2.0,0.05051454545454546,3.4766155072141522,0.8292221056344143,-0.24002589594275586
0.0,2.0,0.06061545454545455,3.4461924364050445,0.808800714240935,-0.2445760044178939
0.0,2.0,0.07071636363636363,3.415937850212517,0.7889832099577071,-0.24924977675597237
0.0,2.0,0.08081727272727272,3.3858807885306414,0.7696856860254265,-0.25405068117179935
0.0,2.0,0.09091818181818181,3.356072449133881,0.750814220033309,-0.25898241534421756
0.0,2.0,0.1010190909090909,3.326477461155364,0.732417250592107,-0.2640489076551634
0.0,2.0,0.11112,3.297033653080889,0.7144423195489584,-0.2692543199358474
0.0,2.0,0.12122090909090909,3.2681437122754087,0.6967690351862239,-0.2746030504815942
0.0,2.0,0.1313218181818182,3.23917498912922,0.6795794569142403,-0.28009973893094287
0.0,2.0,0.14142272727272728,3.2105069052444053,0.6628441371679931,-0.2857492649253795
0.0,2.0,0.15152363636363636,3.182298406671778,0.646233816747703,-0.2915567537003417
0.0,2.0,0.16162454545454547,3.1542231288649005,0.6300366019348611,-0.29752757904925115
0.0,2.0,0.17172545454545457,3.1264481003074946,0.6141540841337934,-0.30366735855787175
0.0,2.0,0.18182636363636365,3.0989882822834915,0.5985766030767693,-0.3099819539701514
0.0,2.0,0.19192727272727272,3.0718595921722645,0.5833021377823183,-0.3164774651525074
0.0,2.0,0.20202818181818183,3.0450816735938764,0.5683340511189786,-0.32316022106942943
0.0,2.0,0.21212909090909093,3.0186854525267157,0.5536807912032098,-0.33003676630867607
0.0,2.0,0.22223,2.9927546817130866,0.5393232792847039,-0.33711384191014504
0.0,2.0,0.2323309090909091,2.967065079167187,0.5252474642081745,-0.3443983621395663
0.0,2.0,0.2424318181818182,2.9419460038715726,0.5113499426772304,-0.3518973798231043
0.0,2.0,0.2525327272727273,2.9172362280512814,0.4978577241590394,-0.35961804975185285
0.0,2.0,0.2626336363636364,2.893043251283799,0.484587243068717,-0.36756757836637066
0.0,2.0,0.27273454545454545,2.869389557144743,0.47163241014804935,-0.3757531683110825
0.0,2.0,0.28283545454545456,2.8462777693919805,0.4589383999712721,-0.3841819526431596
0.0,2.0,0.29293636363636366,2.8238108098601415,0.44648167357012114,-0.39286092101729786
0.0,2.0,0.3030372727272727,2.8019525468188147,0.4344038719777708,-0.40179683948471034
0.0,2.0,0.3131381818181818,2.7807612969321562,0.42259998067589033,-0.4109961625384845
0.0,2.0,0.3232390909090909,2.760297762583457,0.4110714092977302,-0.420464942793081
0.0,2.0,0.33334,2.740493915367995,0.3999510244372358,-0.43020874075346227
0.0,2.0,0.34344090909090913,2.72151311092497,0.3893458134725847,-0.4402325299973041
0.0,2.0,0.3535418181818182,2.7034032917949267,0.3788637469999453,-0.4505406132598482
0.0,2.0,0.3636427272727273,2.6861481497232793,0.36873594657965864,-0.4611365467889754
0.0,2.0,0.3737436363636364,2.6698290755180074,0.3588820836962623,-0.4720230712741138
0.0,2.0,0.38384454545454544,2.65447879791539,0.34925531698281365,-0.48320206002791477
0.0,2.0,0.39394545454545454,2.640038892029118,0.34015399470667945,-0.49467448454633256
