eta,U,a,s_inf,y_inf,E_inf
0.0,0.001515134292476053,1,203.38662953454497,7998.068193378088,6.411742762751834e-05
0.0,0.0015685151643735477,1,201.5142567675473,8001.820609174663,6.50943913663201e-05
0.0,0.001623776739188721,1,203.06150270988687,7999.1912261879,6.373269931785298e-05
0.0,0.0016809852774253638,1,200.4349254347379,7999.788608906309,6.521173788490583e-05
0.0,0.001740209374062485,1,202.41381194983728,8002.3706847612975,6.352113415492552e-05
0.0,0.001801520040802024,1,202.27255540985084,7996.711536419192,6.327465063758379e-05
0.0,0.0018649907912142963,1,201.45309055289997,8000.139601401461,6.347601500057199e-05
0.0,0.0019306977288832496,1,200.41206649801745,8001.225905645951,6.38217744310049e-05
0.0,0.0019987196386572507,1,201.87602419247463,8001.112012752174,6.244103285590966e-05
0.0,0.00206913808111479,1,201.6639359410021,7999.209554162456,6.219019548917903e-05
0.0,0.002142037490358383,1,201.32243470908347,8000.235067892378,6.201245318163816e-05
0.0,0.002217505275253932,1,201.2283054304712,8001.612972257361,6.165292912347979e-05
0.0,0.0022956319242369095,1,201.05843483169934,7996.89158978429,6.132921572233005e-05
0.0,0.002376511113811073,1,201.9216098404776,8000.17147066701,6.029919705927382e-05
0.0,0.0024602398208697753,1,201.21802428781908,7997.940951602508,6.029870535621692e-05
0.0,0.00254691843897454,1,203.27413551874972,8003.146609982672,5.846575063130428e-05
0.0,0.0026366508987303583,1,202.59511691795691,8002.4164187344195,5.840609629896752e-05
0.0,0.0027295447924020073,1,201.2315622957891,7995.873848507568,5.8779609776588334e-05
0.0,0.002825711502920827,1,206.20196350360837,7994.368253983212,5.509377232045678e-05
0.0,0.0029252663374366447,1,202.58084383253242,7996.66047376485,5.6807807166223915e-05
0.0,0.0030283286655749457,1,201.30324821183834,7999.516988905299,5.705755188412917e-05
0.0,0.0031350220625651123,1,200.9166330919388,7997.64892151544,5.671088567836051e-05
0.0,0.003245474457411329,1,201.0637979414856,8000.1992580431615,5.599517278078745e-05
0.0,0.003359818286283781,1,200.8524116570491,8000.2159377411235,5.548992601575045e-05
0.0,0.00347819065131413,1,200.53505452656057,8000.171936975761,5.502956942519255e-05
0.0,0.0036007334849856203,1,202.12572681973865,7999.024266774923,5.3329945444854076e-05
0.0,0.003727593720314938,1,201.65148344983973,7999.467437136769,5.2918616303985795e-05
0.0,0.003858923467029903,1,200.72791729437955,7998.399589562546,5.2764874694488963e-05
0.0,0.0039948801939541706,1,206.36755157090118,7998.125518370674,4.860035075039193e-05
0.0,0.004135626917817706,1,200.6558914657003,7999.876534648508,5.125456075936116e-05
0.0,0.004281332398719391,1,204.68855339214235,7999.066178187398,4.800249930148322e-05
0.0,0.004432171342476085,1,200.97942263283534,8000.405157838349,4.938742061751977e-05
0.0,0.004588324610100845,1,203.50371520358274,7993.7242636966885,4.699914551005817e-05
0.0,0.004749979434661412,1,200.0778360345875,8001.411903042219,4.815386257367091e-05
0.0,0.004917329645779016,1,200.0,8000.0,4.725763192635028e-05
0.0,0.005090575902036681,1,200.96014673240546,8000.523724232829,4.570247203507794e-05
0.0,0.005269925931575657,1,202.21116662245456,7999.538599822969,4.396219491577218e-05
0.0,0.005455594781168515,1,200.0,8000.0,4.422087202150914e-05
0.0,0.005647805074067551,1,200.6244104095062,7999.731482249244,4.2769509956055875e-05
0.0,0.005846787276937589,1,201.1134048575481,8001.99607627986,4.1368336935250826e-05
0.0,0.0060527799761933496,1,201.09761857006086,7998.138959376663,4.02215901167234e-05
0.0,0.006266030164072656,1,200.2511106949523,8000.131488688616,3.950494310805074e-05
0.0,0.006486793534788508,1,203.2014841921842,7998.310928613809,3.66349995149175e-05
0.0,0.006715334791115142,1,205.36892673821768,7997.491040894337,3.423396768272657e-05
0.0,0.0069519279617756054,1,207.5238407974231,8000.510883665653,3.186111926722939e-05
0.0,0.007196856730011514,1,202.91171182013898,7994.76396654527,3.2842704046166346e-05
0.0,0.007450414773728909,1,200.67521019915247,8000.586565796875,3.260415455701496e-05
0.0,0.007712906117627993,1,200.9679561451136,8002.988631396857,3.097451938963205e-05
0.0,0.007984645497739086,1,204.74733987600666,8003.475068711569,2.7559392469395756e-05
0.0,0.008265958738801813,1,201.42837681939946,7999.001839330952,2.763625336566404e-05
0.0,0.008557183144940002,1,202.49890258078796,8001.984157180074,2.5478574546025996e-05
0.0,0.008858667904100823,1,200.23092691204803,7997.53599032416,2.49063096509365e-05
0.0,0.00917077450674293,1,204.22533582213305,8001.580346085153,2.1259818404820104e-05
0.0,0.00949387717927582,1,204.90184092482139,7998.840150297258,1.9173662885337548e-05
0.0,0.009828363332770021,1,201.9238213602914,7994.507277010364,1.8656737087247553e-05
0.0,0.010174634027476063,1,205.32185482585786,8000.947555710907,1.5247444904028406e-05
0.0,0.01053310445370937,1,204.7736515281579,8006.509933779602,1.3504032977024428e-05
0.0,0.010904204429677527,1,202.67084713571293,7998.791184682287,1.232811091412747e-05
0.0,0.011288378916846883,1,200.3001738097116,7999.211559025469,1.1184546401829239e-05
0.0,0.01168608855346651,1,203.3084094537716,7996.329727182557,7.721703395897647e-06
0.0,0.012097810206889013,1,207.87385074155816,8006.108747902327,3.758185740500217e-06
0.0,0.01252403754535072,1,204.51314514172657,8002.958378921925,2.6279902830345273e-06
0.0,0.012965281629896675,1,203.21152245824214,8001.509953803025,6.571624547019321e-07
0.0,0.01342207152716012,1,200.24005236481727,7999.5688622480275,-8.129767749241043e-07
0.0,0.013894954943731374,1,206.5485462891735,8003.373433960933,-5.586965991402494e-06
0.0,0.01438449888287663,1,204.89791946902582,8000.68582075782,-7.75676571231541e-06
0.0,0.014891290324394088,1,200.88951561340482,7999.266125614182,-9.303739293631234e-06
0.0,0.015415936928422719,1,200.3896389054324,8000.759982739454,-1.2095211085567295e-05
0.0,0.01595906776404731,1,201.75712157137235,8000.39619686973,-1.5553719120026366e-05
0.0,0.016521334063573687,1,204.6235507474931,7997.460159352516,-1.9454334087393774e-05
0.0,0.017103410003378394,1,201.94321254252705,8000.704127209143,-2.2001218951425317e-05
0.0,0.01770599351226898,1,200.0,8000.0,-2.4892873675586567e-05
0.0,0.018329807108324356,1,200.85803190753902,7997.51965940112,-2.8609945281793044e-05
0.0,0.018975598765218503,1,201.03718558718904,8000.951136489641,-3.2275263507915126e-05
0.0,0.019644142809066265,1,200.44209089332517,8004.0393052898,-3.5913482277337145e-05
0.0,0.020336240846866725,1,200.34008046227467,8000.652209878838,-3.9791745611997104e-05
0.0,0.02105272272765707,1,204.05984692612833,8002.183846466916,-4.4365973949409884e-05
0.0,0.021794447537529835,1,204.66252591084785,8001.658968190656,-4.853617622985977e-05
0.0,0.022562304629706327,1,205.10906616079757,8001.270570496183,-5.28102676036903e-05
0.0,0.023357214690901212,1,200.11730462592917,8000.862701955402,-5.678633862790749e-05
0.0,0.024180130845257206,1,201.59894530573183,8000.54757387014,-6.152142472788049e-05
0.0,0.025032039797173253,1,200.8059360155814,7999.927597365097,-6.625867044070091e-05
0.0,0.025913963014396572,1,200.40773199333796,7999.696081183369,-7.120765998804945e-05
0.0,0.026826957952797246,1,198.60296932736136,8000.051011518298,-7.635685774936056e-05
0.0,0.02777211932429355,1,199.52215507616194,7999.705469927321,-8.169904475537773e-05
0.0,0.02875058040944877,1,200.0,8000.0,-8.72037246851348e-05
0.0,0.029763514416313162,1,197.95570880465527,7999.796343877186,-9.309540744100823e-05
0.0,0.030812135887140022,1,197.2559962792643,8002.240081989159,-9.91514372765952e-05
0.0,0.03189770215466321,1,197.28704339475354,8000.40982227163,-0.00010535668104206802
0.0,0.03302151484968176,1,197.7634565453948,8004.795747010702,-0.00011170010541656105
0.0,0.03418492146175927,1,199.7213850165046,7998.188733747891,-0.00011792257949149961
0.0,0.03538931695490988,1,200.0,8000.0,-0.00012465784837730279
0.0,0.036636145440207164,1,199.38843373761603,7999.845586494988,-0.00013186529827005348
0.0,0.03792690190732246,1,195.81779576519696,7999.262611615357,-0.00014030617250305254
0.0,0.03926313401706836,1,199.4435996220818,7999.7101650548475,-0.00014671186384986745
0.0,0.040646443957096275,1,197.81617696833635,7999.115984755378,-0.00015518363614153613
0.0,0.04207849036297403,1,194.81556006128295,8001.094158991848,-0.00016466888082338765
0.0,0.04356099030694608,1,196.98171716780556,8002.80910777612,-0.00017220992815213394
0.0,0.045095721356761445,1,197.1119947295413,7998.146951158627,-0.00018093261619645003
0.0,0.0466845237070379,1,195.05896068312288,7999.135270632069,-0.00019120626027966658
0.0,0.04832930238571752,1,199.14640873820792,8000.1658704991605,-0.00019818639672222488
0.0,0.05003202953825999,1,198.4439452345143,7999.087836729015,-0.0002083008728445297
0.0,0.05179474679231207,1,199.24486477393796,8002.2843861590245,-0.00021775111397414013
0.0,0.05361956770568817,1,199.14349027280073,7997.9823202159105,-0.00022816293392395034
0.0,0.05550868030059805,1,195.96669033229335,7999.873474125675,-0.00024149248654600587
0.0,0.05746434968715974,1,197.83376743933866,8002.0198969678595,-0.00025109804319632965
0.0,0.05948892077934331,1,198.84466440499682,8001.463663523208,-0.00026169778152706244
0.0,0.06158482110660261,1,196.59075187209098,8001.6868070105575,-0.00027584768238265203
0.0,0.06375456372456506,1,197.146850959549,7996.566779500725,-0.000287706282362807
0.0,0.06600075022827089,1,199.20615359061205,7998.238005085828,-0.0002982448987614512
0.0,0.06832607387157398,1,198.3679322953235,8001.4722196708235,-0.000312411114824529
0.0,0.07073332279644438,1,197.53835002978605,8001.589545481115,-0.00032715185685098526
0.0,0.07322538337604534,1,198.0329285036587,8001.7307149983835,-0.0003407256305035945
0.0,0.07580524367559262,1,199.58010279566926,7998.522022127322,-0.0003532584198098803
0.0,0.07847599703514607,1,199.86115191060983,8003.243933947232,-0.0003679456551873755
0.0,0.08124084577862965,1,198.51955612853226,8000.409209728378,-0.0003856360149287306
0.0,0.08410310505352604,1,196.32757352546136,8001.975656135572,-0.00040553216239275853
0.0,0.08706620680585117,1,196.85988497514467,8001.878951743908,-0.0004216292904370816
0.0,0.09013370389517429,1,200.0,8000.0,-0.00043351225551813545
0.0,0.09330927435461664,1,195.54794122829455,7998.720925824604,-0.0004599587234014042
0.0,0.09659672580093832,1,195.55012849451666,8000.700913859439,-0.00047892347865192416
0.0,0.1,1,199.07236332950268,8000.73750918102,-0.0004911036912910915
0.0,0.10352317759307378,1,195.6958174294862,8001.7942779901905,-0.0005185620944492666
0.0,0.10717048298967093,1,196.68709846193966,8001.6190827624405,-0.0005372653445608948
0.0,0.11094628943275218,1,193.50401807387823,7998.862632708456,-0.0005668232904096402
0.0,0.11485512424239369,1,195.02667413415972,8005.483086728207,-0.000585633792797338
0.0,0.118901674244199,1,199.42434380300122,7999.203938646136,-0.0005973167442396694
0.0,0.12309079138896019,1,198.5239677990974,7995.729320194991,-0.0006234916438196396
0.0,0.1274274985703132,1,198.06307522428375,8000.886090837318,-0.0006494707771581905
0.0,0.13191699564735718,1,194.8368191207864,7998.263255335616,-0.0006849371116077734
0.0,0.13656466567946096,1,196.96661736723902,7999.38305242448,-0.0007050014170624281
0.0,0.14137608138073612,1,198.9344600736426,8001.908256930799,-0.0007260755646783547
0.0,0.14635701180190797,1,199.68805435444705,7999.716843956193,-0.0007517656953731865
0.0,0.15151342924760514,1,199.0199889735787,8004.608511939581,-0.0007832701570931222
0.0,0.1568515164373548,1,198.02498839278488,7997.707950648409,-0.0008172396230302941
0.0,0.1623776739188721,1,195.70316154879927,7999.371736882635,-0.0008578781289410175
0.0,0.1680985277425362,1,196.18576857959113,7998.54498785705,-0.0008888632482158567
0.0,0.1740209374062485,1,197.6870090401593,7999.554069548244,-0.0009165046943808411
0.0,0.18015200408020238,1,198.69244390951795,7999.347472798289,-0.0009470712798429023
0.0,0.18649907912142943,1,199.36590825720788,7999.657279428957,-0.0009800505742065437
0.0,0.19306977288832497,1,198.03775776569717,7999.253287304059,-0.0010235509156172043
0.0,0.19987196386572487,1,199.00028044056873,7999.666388396022,-0.0010575377528646824
0.0,0.20691380811147903,1,196.6702200631705,8000.631131042605,-0.0011095591008036313
0.0,0.2142037490358383,1,194.64331508589615,8005.824938024967,-0.0011625565476477517
0.0,0.22175052752539295,1,193.29713084564554,8002.315401164716,-0.0012141506193505604
0.0,0.22956319242369097,1,198.53066929284222,8000.647530496595,-0.0012286098529167727
0.0,0.23765111138110728,1,198.42645447288712,7999.163322334946,-0.001275206984038081
0.0,0.24602398208697776,1,194.97917211976068,8000.075955533747,-0.0013448347950061647
0.0,0.25469184389745403,1,199.4009338558778,7999.941513098607,-0.001365774334712829
0.0,0.26366508987303555,1,198.5384728784067,8002.287815948183,-0.0014223753270115988
0.0,0.2729544792402007,1,198.01857532466272,7997.94506983208,-0.0014788420674268334
0.0,0.2825711502920827,1,196.205379915048,7999.498024190367,-0.0015470983325542827
0.0,0.29252663374366417,1,199.71811119448208,7998.139838468772,-0.0015774809335889056
0.0,0.3028328665574946,1,196.16465075018667,8002.639851569949,-0.001663949856176457
0.0,0.3135022062565112,1,195.5349686766708,8006.523823566982,-0.0017306243695116917
0.0,0.32454744574113253,1,198.19884691751565,7999.325134220645,-0.0017712864903307638
0.0,0.3359818286283781,1,200.0,8000.0,-0.0018205270903725887
0.0,0.34781906513141264,1,198.14602721073405,8001.1836882650105,-0.0019042594347492528
0.0,0.360073348498562,1,198.30190711538677,7998.1527437661625,-0.0019725502947982206
0.0,0.3727593720314938,1,14.472249241041066,8003.041260040514,-0.014601214083689737
0.0,0.3858923467029899,1,13.993870612403672,8000.459578530454,-0.01563754413405162
0.0,0.39948801939541706,1,13.532277648293492,7999.156191633401,-0.016746640652920055
0.0,0.4135626917817706,1,13.086885221273395,8001.652555091003,-0.01793350061419334
0.0,0.4281332398719396,1,12.657030675032251,7998.9823264746,-0.019203448393470737
0.0,0.44321713424760856,1,12.242425227826482,8002.935615306873,-0.02056215503919878
0.0,0.458832461010084,1,11.842462157987576,7996.177789574846,-0.02201565843402933
0.0,0.47499794346614127,1,11.456535825084048,7996.151668785015,-0.023570384273122275
0.0,0.49173296457790155,1,11.084464302704104,7997.247963206135,-0.025233167844720735
0.0,0.5090575902036676,1,10.725220432783262,8000.0,-0.027011276772731144
0.0,0.5269925931575656,1,10.379342000644087,7999.723502850508,-0.028912434276582875
0.0,0.5455594781168515,1,10.04557049421892,8000.312751389864,-0.030944843628863693
0.0,0.5647805074067546,1,9.723877128221503,8001.186218332587,-0.033117212869385466
0.0,0.584678727693759,1,9.41351738354689,8002.825825399802,-0.035438780678545806
0.0,0.6052779976193343,1,9.114474321366929,7999.362210742202,-0.03791934229950595
0.0,0.6266030164072656,1,8.825731276927065,8001.5353440696945,-0.040569276701148044
0.0,0.6486793534788508,1,8.548336697929154,8000.000463841896,-0.043399573545632376
0.0,0.6715334791115135,1,8.280653641632549,8000.000449881505,-0.04642186109174975
0.0,0.6951927961775606,1,8.022629001864638,7993.994194122926,-0.04964843397932527
0.0,0.7196856730011514,1,7.7743373700485705,8000.0,-0.05309228137792165
0.0,0.7450414773728917,1,7.535061004183794,8000.000797424512,-0.056767115105632475
0.0,0.7712906117627992,1,7.304830751533385,7999.8436865260255,-0.06068739769477393
0.0,0.7984645497739078,1,7.083067660150861,7997.826226625099,-0.06486837012232843
