eta,U,s_opt,y_opt,E_opt,s_inf,y_inf,E_inf,E_binding
0.552,4.072118960879976,4.874871309380666,10.0,-0.12624054127997164,0.0,0.0,-0.1765614222296954,0.28500495926148256
0.553,4.072118960879976,4.889394052603381,10.0,-0.1254916233815786,0.0,0.0,-0.17577408130527147,0.28606298238228883
0.554,4.072118960879976,4.904003639135167,10.0,-0.12474493356257282,0.0,0.0,-0.17498849980190773,0.28712496133295695
0.555,4.072118960879976,4.918700439633957,10.0,-0.12400047182302618,0.0,0.0,-0.17420467771960416,0.28819091745277653
0.556,4.072118960879976,4.934445254439208,10.0,-0.12325823336675425,0.0,0.0,-0.17342261505836074,0.2892608998816274
0.557,4.072118960879976,4.949243576822467,10.0,-0.12251822857424871,0.0,0.0,-0.1726423118181775,0.29033487049639484
0.558,4.072118960879976,4.964130366329303,10.0,-0.12178045179493294,0.0,0.0,-0.1718637679990544,0.29141288351362704
0.559,4.072118960879976,4.979108260277826,10.0,-0.12104490301417661,0.0,0.0,-0.17108698360099148,0.29249496094643207
0.56,4.072118960879976,4.9941795129514786,10.0,-0.12031158222616223,0.0,0.0,-0.17031195862398874,0.29358112490630395
0.561,4.072118960879976,5.009345101056121,10.0,-0.11958048943675356,0.0,0.0,-0.16953869306804611,0.2946713975861623
0.562,4.072118960879976,5.024606970123206,10.0,-0.11885162464732488,0.0,0.0,-0.16876718693316367,0.29576580135572617
0.5630000000000001,4.072118960879976,5.039965719882282,10.0,-0.11812498786759343,0.0,0.0,-0.1679974402193414,0.29686435868685457
0.5640000000000001,4.072118960879976,5.055976523918422,10.0,-0.11740057580205772,0.0,0.0,-0.16722945292657931,0.2979671119680009
0.5650000000000001,4.072118960879976,5.0714943217910955,10.0,-0.1166783957157233,0.0,0.0,-0.16646322505487737,0.29907404066418675
0.5660000000000001,4.072118960879976,5.086441122676733,10.0,-0.11595844591489955,0.0,0.0,-0.1656987566042356,0.30018517766031677
0.5670000000000001,4.072118960879976,5.102201857451955,10.0,-0.11524072114115479,0.0,0.0,-0.16493604757465402,0.30130057779519626
0.5680000000000001,4.072118960879976,5.118158257913195,10.0,-0.11452522442578156,0.0,0.0,-0.16417509796613258,0.30242024616055485
0.5690000000000001,4.072118960879976,5.134378196610596,10.0,-0.1138119555356485,0.0,0.0,-0.1634159077786713,0.3035442076435168
0.5700000000000001,4.072118960879976,5.150118751541841,10.0,-0.1131009151938179,0.0,0.0,-0.1626584770122702,0.30467248143921766
0.5710000000000001,4.072118960879976,5.165462268907621,10.0,-0.11239209862978211,0.0,0.0,-0.16190280566692924,0.30580512075252037
0.5720000000000001,4.072118960879976,5.182793282001514,10.0,-0.1116855183976301,0.0,0.0,-0.16114889374264849,0.3069420719946758
0.5730000000000001,4.072118960879976,5.1992158797903185,10.0,-0.11098116208724773,0.0,0.0,-0.16039674123942785,0.30808343592477583
0.5740000000000001,4.072118960879976,5.215729118175722,10.0,-0.11027903385821819,0.0,0.0,-0.15964634815726741,0.30922921112118107
0.5750000000000001,4.072118960879976,5.231829234056074,10.0,-0.10957913262637073,0.0,0.0,-0.15889771449616716,0.3103794288431132
0.5760000000000001,4.072118960879976,5.248967889130275,10.0,-0.10888146158099767,0.0,0.0,-0.158150840256127,0.31153409362439705
0.577,4.072118960879976,5.266380607894666,10.0,-0.10818601685051694,0.0,0.0,-0.15740572543714715,0.31269325464456416
0.578,4.072118960879976,5.282959887974212,10.0,-0.10749280170744596,0.0,0.0,-0.15666237003922737,0.31385691611501615
0.579,4.072118960879976,5.300880082134002,10.0,-0.10680181056949685,0.0,0.0,-0.15592077406236773,0.31502513881327626
0.58,4.072118960879976,5.317157728020626,10.0,-0.10611305413702249,0.0,0.0,-0.15518093750656828,0.3161978794429497
0.581,4.072118960879976,5.3343994308007545,10.0,-0.10542652246868786,0.0,0.0,-0.15444286037182897,0.31737522722081035
0.582,4.072118960879976,5.352587535690385,10.0,-0.10474221659674068,0.0,0.0,-0.15370654265814984,0.3185572013698076
0.583,4.072118960879976,5.369681277015481,10.0,-0.10406014285842091,0.0,0.0,-0.15297198436553092,0.3197437864846792
0.584,4.072118960879976,5.387956842068212,10.0,-0.10338029220391806,0.0,0.0,-0.1522391854939721,0.320935067614301
0.585,4.072118960879976,5.404988893856264,10.0,-0.1027026762230258,0.0,0.0,-0.15150814604347346,0.32213099490005975
0.586,4.072118960879976,5.422567072695917,10.0,-0.10202728528431257,0.0,0.0,-0.150778866014035,0.32333165793397384
0.587,4.072118960879976,5.440578173651954,10.0,-0.10135412207554245,0.0,0.0,-0.15005134540565673,0.3245370656188629
0.588,4.072118960879976,5.458492775446948,10.0,-0.10068318692398065,0.0,0.0,-0.1493255842183386,0.32574724250356696
0.589,4.072118960879976,5.476109895016065,10.0,-0.10001447820724477,0.0,0.0,-0.1486015824520806,0.326962226398253
