eta,U,a,s,y,E,yinf,Einf,dE
0.0002,1e-05,1,22026.465794806718,1.0,-9.99220555785417e-06,1000.0,-9.991816539132687e-06,-3.8933733416765594e-05
0.0002,1.2288774330579116e-05,1,22026.465794806718,1.0,-1.2280522118475661e-05,1000.0,-1.2280133114845685e-05,-3.167747664766381e-05
0.0002,1.510139745479005e-05,1,22026.465794806718,1.0,-1.509258269951614e-05,1000.0,-1.5092193714431778e-05,-2.5773926025755838e-05
0.0002,1.8557766539829677e-05,1,22026.465794806718,1.0,-1.8548260487948475e-05,1000.0,-1.8547871525654393e-05,-2.0970723974651937e-05
0.0002,2.2805220508753942e-05,1,22026.465794806718,1.0,-2.279486493807249e-05,1000.0,-2.2794476003784876e-05,-1.7062655335900238e-05
0.0002,2.802482083911719e-05,1,22026.465794806718,1.0,-2.8013421313953147e-05,1000.0,-2.801303241408205e-05,-1.3882819444501819e-05
0.0002,3.44390698946822e-05,1,22026.465794806718,1.0,-3.442638747741337e-05,1000.0,-3.442599861983595e-05,-1.1295462528538122e-05
0.0002,4.2321395809079146e-05,1,22026.465794806718,1.0,-4.230713687465369e-05,1000.0,-4.230674806905002e-05,-9.19015574138134e-06
0.0002,5.200780824528904e-05,1,22026.465794806718,1.0,-5.199161196450697e-05,1000.0,-5.1991223222772675e-05,-7.477064592861094e-06
0.0002,6.391122189543889e-05,1,22026.465794806718,1.0,-6.389264485343918e-05,1000.0,-6.389225619019249e-05,-6.083104117194827e-06
0.0002,7.85390583064617e-05,1,22026.465794806718,1.0,-7.851755560072811e-05,1000.0,-7.851716703393309e-05,-4.9488132302416e-06
0.0002,9.65148763664303e-05,1,22026.465794806718,1.0,-9.648977837855743e-05,1000.0,-9.64893899302897e-05,-4.0258132838629475e-06
0.0002,0.00011860495352108069,1,22026.465794806718,1.0,-0.0001185754373721214,1000.0,-0.00011857504906950915,-3.2747413160935164e-06
0.0002,0.00014575095083093872,1,22026.465794806718,1.0,-0.0001457160053035247,1000.0,-0.00014571561717990523,-2.6635691286288204e-06
0.0002,0.00017911005432287385,1,22026.465794806718,1.0,-0.00017906843675480127,1000.0,-0.00017906804885114196,-2.1662360303591303e-06
0.0002,0.00022010430379115656,1,22026.465794806718,1.0,-0.00022005448710288628,1000.0,-0.00022005409946953102,-1.7615366230353015e-06
0.0002,0.0002704812118478755,1,22026.465794806718,1.0,-0.0002704213194458233,1000.0,-0.0002704209321446386,-1.4322159959866817e-06
0.0002,0.0003323882573060108,1,22026.465794806718,1.0,-0.00033231598308667003,1000.0,-0.0003323155961936823,-1.1642336146267379e-06
0.0002,0.0004084644284168036,1,22026.465794806718,1.0,-0.00040837693846161664,1000.0,-0.0004083765520702529,-9.461644204844137e-07
