eta,U,a,s,y,E,yinf,Einf,dE
0.0002,1e-05,1,20.085536923187668,1.0,0.006958343728904725,10.0,0.007426258539182273,-0.06300814977134792
0.0002,1.2288774330579116e-05,1,20.085536923187668,1.0,0.006956055429766586,10.0,0.007423970224708387,-0.06302756891245213
0.0002,1.510139745479005e-05,1,20.085536923187668,1.0,0.006953243390595641,10.0,0.007421158166691687,-0.06305144905766638
0.0002,1.8557766539829677e-05,1,20.085536923187668,1.0,0.006949787739117592,10.0,0.007417702492054518,-0.0630808196255018
0.0002,2.2805220508753942e-05,1,20.085536923187668,1.0,0.006945541166999703,10.0,0.007413455891476908,-0.06311694995247183
0.0002,2.802482083911719e-05,1,20.085536923187668,1.0,0.0069403226503561765,10.0,0.007408237339859873,-0.06316140642337288
0.0002,3.44390698946822e-05,1,20.085536923187668,1.0,0.006933909733018911,10.0,0.00740182437954445,-0.06321612382734453
0.0002,4.2321395809079146e-05,1,20.085536923187668,1.0,0.0069260290436230785,10.0,0.007393943637333731,-0.06328349479809983
0.0002,5.200780824528904e-05,1,20.085536923187668,1.0,0.006916344642267602,10.0,0.007384259171075233,-0.06336648240090109
0.0002,6.391122189543889e-05,1,20.085536923187668,1.0,0.00690444369998918,10.0,0.007372358149038953,-0.06346876258456996
0.0002,7.85390583064617e-05,1,20.085536923187668,1.0,0.006889818900591103,10.0,0.007357733251628243,-0.06359490552794805
0.0002,9.65148763664303e-05,1,20.085536923187668,1.0,0.006871846814647809,10.0,0.007339761045239435,-0.06375060818841158
0.0002,0.00011860495352108069,1,20.085536923187668,1.0,0.006849761323807116,10.0,0.00731767540638597,-0.06394299508974068
0.0002,0.00014575095083093872,1,20.085536923187668,1.0,0.0068226209625149815,10.0,0.0072905348632042784,-0.06418101133441986
0.0002,0.00017911005432287385,1,20.085536923187668,1.0,0.006789268784998038,10.0,0.007257182462167365,-0.06447594222807844
0.0002,0.00022010430379115656,1,20.085536923187668,1.0,0.0067482830467041266,10.0,0.007216196449194805,-0.06484210979911569
0.0002,0.0002704812118478755,1,20.085536923187668,1.0,0.006697916597837521,10.0,0.007165829662781807,-0.0652978213220101
0.0002,0.0003323882573060108,1,20.085536923187668,1.0,0.006636022405442082,10.0,0.007103935055583225,-0.06586668465858153
0.0002,0.0004084644284168036,1,20.085536923187668,1.0,0.006559962029169983,10.0,0.007027874169568904,-0.06657947042151197
0.0002,0.0005019527182883087,1,20.085536923187668,1.0,0.006466493149219309,10.0,0.006934404663207517,-0.06747681116316258
0.0002,0.0006168383679665784,1,20.085536923187668,1.0,0.006351631351954726,10.0,0.0068195420961609425,-0.0686132203025225
0.0002,0.0007580187502384012,1,20.085536923187668,1.0,0.006210480281375805,10.0,0.006678390079614306,-0.07006326265169648
0.0002,0.0009315121360027327,1,20.085536923187668,1.0,0.006037022916089406,10.0,0.006504931551849529,-0.07193136961250327
0.0002,0.0011447142425533316,1,20.085536923187668,1.0,0.005823865074291266,10.0,0.006291772281507944,-0.0743681090607645
0.0002,0.0014067134999737711,1,20.085536923187668,1.0,0.005561920212826204,10.0,0.006029825664538079,-0.07759850412652339
0.0002,0.0017286784748956803,1,20.085536923187668,1.0,0.005240022083866308,10.0,0.005707925378277947,-0.08197431875901692
0.0002,0.0021243339668122713,1,20.085536923187668,1.0,0.004844448737443926,10.0,0.00531234938079799,-0.08807791239133059
0.0002,0.002610546072093995,1,20.085536923187668,1.0,0.004358337578906262,10.0,0.004826234964435499,-0.09694873726148241
0.0002,0.0032080411559542855,1,20.085536923187668,1.0,0.0037609665462216874,10.0,0.0042288599282835114,-0.11064291321934168
0.0002,0.003942289380873242,1,20.085536923187668,1.0,0.003026870764993113,10.0,0.003494759227284181,-0.13388288916677948
0.0002,0.004844590454738973,1,20.085536923187668,1.0,0.0021247570257383044,10.0,0.002592639442234113,-0.18046567095832958
0.0002,0.005953407882236496,1,20.085536923187668,1.0,0.0010161698095165752,10.0,0.0014840447964710266,-0.3152701239659553
0.0002,0.00731600859626953,1,20.085536923187668,1.0,-0.0003461480030748018,10.0,0.00012171785388393613,-3.8438556220755475
0.0002,0.008990477864013325,1,20.085536923187668,1.0,-0.0020202696196211633,10.0,-0.0015524149823081214,-0.3013721476827275
0.0002,0.011048195359492682,1,20.085536923187668,1.0,-0.004077559894389419,10.0,-0.00360971904464578,-0.1296058900865366
0.0002,0.013576877953295699,1,20.085536923187668,1.0,-0.006605717486301628,10.0,-0.006137893579790884,-0.07621896672354536
0.0002,0.016684318928186587,1,20.085536923187668,1.0,-0.00971251329821659,10.0,-0.009244710212862396,-0.05060224437357997
0.0002,0.020502983016789482,1,20.085536923187668,1.0,-0.013530384560597727,10.0,-0.013062607061892946,-0.03581042409745381
0.0002,0.025195653139702213,1,20.085536923187668,1.0,-0.0182220803972582,10.0,-0.01775433434140947,-0.026345457219298755
0.0002,0.0309623695545348,1,20.085536923187668,1.0,-0.02398759953370205,10.0,-0.023519892117269552,-0.019885610618472258
0.0002,0.0380489572195672,1,20.085536923187668,1.0,-0.031072715890341444,10.0,-0.030605055957015577,-0.015280479603850074
0.0002,0.04675750487851208,1,20.085536923187668,1.0,-0.039779455491605095,10.0,-0.03931185390919742,-0.011894671349963361
0.0002,0.057459242571298766,1,20.085536923187668,1.0,-0.05047897130310963,10.0,-0.050011441426828535,-0.009348458331582743
0.0002,0.0706103665164695,1,20.085536923187668,1.0,-0.06362736482851383,10.0,-0.06315992307027347,-0.007400923489413846
0.0002,0.08677148595203744,1,20.085536923187668,1.0,-0.07978512891284788,10.0,-0.07931779544087925,-0.005891912015090806
0.0002,0.10663152091936053,1,20.085536923187668,1.0,-0.09964104056475966,10.0,-0.09917384016334664,-0.004710923774288676
0.0002,0.13103706971044476,1,20.085536923187668,1.0,-0.12404152230658558,10.0,-0.12357448543257539,-0.0037793956606439762
0.0002,0.16102849786120232,1,20.085536923187668,1.0,-0.15402672367485734,10.0,-0.15355988775598217,-0.003040090258577197
0.0002,0.1978842871008457,1,20.085536923187668,1.0,-0.19087486096202338,10.0,-0.1904082719923787,-0.002450465858244665
0.0002,0.24317553477498208,1,20.085536923187668,1.0,-0.23615670532444158,10.0,-0.2356904198251333,-0.0019783812157245302
0.0002,0.2988329269567655,1,20.085536923187668,1.0,-0.2918025419886585,10.0,-0.2913366294171983,-0.0015992241428489642
0.0002,0.3672290401918124,1,20.085536923187668,1.0,-0.3601844549089406,10.0,-0.35971900062009704,-0.0012939385688305843
0.0002,0.451279480255236,1,20.085536923187668,1.0,-0.4442174445260074,10.0,-0.4437525534103294,-0.0010476359225547254
0.0002,0.554567169287763,1,20.085536923187668,1.0,-0.5474836890988098,10.0,-0.5470194900539258,-0.0008485969025313488
0.0002,0.6814950794525384,1,20.085536923187668,1.0,-0.6743852466509654,10.0,-0.6739218980762622,-0.0006875404642969038
0.0002,0.8374739238792347,1,20.085536923187668,1.0,-0.8303317069467112,10.0,-0.8298694034956209,-0.000557079763566399
0.0002,1.0291528058296509,1,20.085536923187668,1.0,-1.0219707927694133,10.0,-1.0215097736471455,-0.00045131151376243345
0.0002,1.2647026582522884,1,20.085536923187668,1.0,-1.2574717406287799,10.0,-1.2570122997892184,-0.0003655022624985851
0.0002,1.5541645562545927,1,20.085536923187668,1.0,-1.5468735409169065,10.0,-1.5464160395933462,-0.0002958462094590528
0.0002,1.9098777504397322,1,20.085536923187668,1.0,-1.902512882377315,10.0,-1.9020577644811993,-0.0002392765901301467
0.0002,2.347005667414797,1,20.085536923187668,1.0,-2.3395500434055885,10.0,-2.3390978544496726,-0.00019331767375859103
0.0002,2.884182299945072,1,20.085536923187668,1.0,-2.8766151480009348,10.0,-2.876166558353534,-0.00015596789626032078
0.0002,3.544306541227564,1,20.085536923187668,1.0,-3.536602335121038,10.0,-3.5361581685826455,-0.00012560709029888463
0.0002,4.355518324354103,1,20.085536923187668,1.0,-4.347645695480311,10.0,-4.347206964400763,-0.00010092251947991298
0.0002,5.352398178068967,1,20.085536923187668,1.0,-5.344318578257268,10.0,-5.343886526690432,-8.084968958045971e-05
0.0002,6.577441333769234,1,20.085536923187668,1.0,-6.569107392042643,10.0,-6.568683548778243,-6.452484143159754e-05
0.0002,8.08286922233136,1,20.085536923187668,1.0,-8.074222725565276,10.0,-8.073808969298504,-5.124672485381074e-05
0.0002,9.932855581681359,1,20.085536923187668,1.0,-9.923824993080656,10.0,-9.923423632497634,-4.044577737333747e-05
0.0002,12.206262070151563,1,20.085536923187668,1.0,-12.196759479763074,10.0,-12.196373351956082,-3.165923146575307e-05
0.0002,15.0,1,20.085536923187668,1.0,-14.989917377266135,10.0,-14.989549968673849,-2.4510982187847283e-05
0.00023796833908331275,1e-05,1,20.085536923187668,1.0,0.00695834412231519,10.0,0.007426258920756026,-0.06300814493998279
0.00023796833908331275,1.2288774330579116e-05,1,20.085536923187668,1.0,0.006956055913219828,10.0,0.0074239706936157605,-0.06302756297224013
0.00023796833908331275,1.510139745479005e-05,1,20.085536923187668,1.0,0.00695324398470042,10.0,0.007421158742921377,-0.06305144175325378
0.00023796833908331275,1.8557766539829677e-05,1,20.085536923187668,1.0,0.0069497884691995465,10.0,0.007417703200170179,-0.06308081064228854
0.00023796833908331275,2.2805220508753942e-05,1,20.085536923187668,1.0,0.0069455420641809425,10.0,0.007413456761664264,-0.06311693890263934
0.00023796833908331275,2.802482083911719e-05,1,20.085536923187668,1.0,0.0069403237528819555,10.0,0.0074082384092134775,-0.06316139282850101
0.00023796833908331275,3.44390698946822e-05,1,20.085536923187668,1.0,0.006933911087887959,10.0,0.007401825693648963,-0.06321610709672501
0.00023796833908331275,4.2321395809079146e-05,1,20.085536923187668,1.0,0.006926030708591077,10.0,0.007393945252207113,-0.06328347420159243
0.00023796833908331275,5.200780824528904e-05,1,20.085536923187668,1.0,0.0069163466883092025,10.0,0.007384261155556688,-0.06336645703482165
0.00023796833908331275,6.391122189543889e-05,1,20.085536923187668,1.0,0.00690444621432353,10.0,0.0073723605877234295,-0.06346873132861647
