eta,U,a,s,y,E,yinf,Einf,dE
0.0002,1e-05,1,2.718281828459045,1.0,0.3804486055140459,1000.0,0.4059958517098381,-0.06292489464658518
0.0002,1.2288774330579116e-05,1,2.718281828459045,1.0,0.3804463264616909,1000.0,0.40599356339326237,-0.06292522649386276
0.0002,1.510139745479005e-05,1,2.718281828459045,1.0,0.380443525785683,1000.0,0.4059907513326628,-0.06292563429861678
0.0002,1.8557766539829677e-05,1,2.718281828459045,1.0,0.38044008409813973,1000.0,0.4059872956548516,-0.06292613544841244
0.0002,2.2805220508753942e-05,1,2.718281828459045,1.0,0.38043585468598606,1000.0,0.40598304905037347,-0.06292675131177106
0.0002,2.802482083911719e-05,1,2.718281828459045,1.0,0.38043065725683534,1000.0,0.40597783049396313,-0.06292750814999905
0.0002,3.44390698946822e-05,1,2.718281828459045,1.0,0.380424270253442,1000.0,0.4059714175277574,-0.06292843823806553
0.0002,4.2321395809079146e-05,1,2.718281828459045,1.0,0.38041642140910725,1000.0,0.4059635367783082,-0.06292958124254378
0.0002,5.200780824528904e-05,1,2.718281828459045,1.0,0.38040677614142854,1000.0,0.40595385230315445,-0.06293098591572942
0.0002,6.391122189543889e-05,1,2.718281828459045,1.0,0.3803949232896424,1000.0,0.40594195127018706,-0.06293271217869532
0.0002,7.85390583064617e-05,1,2.718281828459045,1.0,0.38038035758756505,1000.0,0.4059273263593433,-0.06293483368292146
0.0002,9.65148763664303e-05,1,2.718281828459045,1.0,0.38036245812498565,1000.0,0.40590935413644696,-0.0629374409609533
0.0002,0.00011860495352108069,1,2.718281828459045,1.0,0.38034046187935777,1000.0,0.4058872684773077,-0.06294064530230076
0.0002,0.00014575095083093872,1,2.718281828459045,1.0,0.38031343118949384,1000.0,0.40586012790919734,-0.0629445835226737
0.0002,0.00017911005432287385,1,2.718281828459045,1.0,0.38028021378472,1000.0,0.4058267754775261,-0.06294942383421133
0.0002,0.00022010430379115656,1,2.718281828459045,1.0,0.38023939366560866,1000.0,0.4057857894269077,-0.06295537307350822
0.0002,0.0002704812118478755,1,2.718281828459045,1.0,0.380189230742418,1000.0,0.4057354225942326,-0.06296268560549818
0.0002,0.0003323882573060108,1,2.718281828459045,1.0,0.38012758665813273,1000.0,0.4056735279301836,-0.06297167429777992
0.0002,0.0004084644284168036,1,2.718281828459045,1.0,0.38005183363407313,1000.0,0.405597466974307,-0.062982724055947
0.0002,0.0005019527182883087,1,2.718281828459045,1.0,0.3799587424523204,1000.0,0.4055039973820935,-0.06299630853133754
0.0002,0.0006168383679665784,1,2.718281828459045,1.0,0.3798443447998478,1000.0,0.40538913470954513,-0.06301301076556914
0.0002,0.0007580187502384012,1,2.718281828459045,1.0,0.3797037641063293,1000.0,0.40524798256334976,-0.06303354873093618
0.0002,0.0009315121360027327,1,2.718281828459045,1.0,0.3795310076645409,1000.0,0.4050745238762626,-0.06305880697529233
0.0002,0.0011447142425533316,1,2.718281828459045,1.0,0.3793187111718117,1000.0,0.40486136441013326,-0.06308987590242446
0.0002,0.0014067134999737711,1,2.718281828459045,1.0,0.37905782480277944,1000.0,0.40459941755256434,-0.0631281006391133
0.0002,0.0017286784748956803,1,2.718281828459045,1.0,0.37873722743128324,1000.0,0.4042775169706374,-0.06317514199338756
0.0002,0.0021243339668122713,1,2.718281828459045,1.0,0.378343252556354,1000.0,0.4038819406098192,-0.06323305274532573
0.0002,0.002610546072093995,1,2.718281828459045,1.0,0.3778591057233615,1000.0,0.40339582574695854,-0.06330437350538093
0.0002,0.0032080411559542855,1,2.718281828459045,1.0,0.37726414860601065,1000.0,0.402798450162115,-0.06339225373341811
0.0002,0.003942289380873242,1,2.718281828459045,1.0,0.37653301923086097,1000.0,0.40206434878684105,-0.06350060539566967
0.0002,0.004844590454738973,1,2.718281828459045,1.0,0.3756345508410938,1000.0,0.4011622281731901,-0.0636342993914059
