eta,U,a,s,y,E,yinf,Einf,dE
0.0002,1e-05,1,2980.9579870417283,1.0,-9.681637291192924e-06,10.0,-9.660394408750231e-06,-0.0021989663717509526
0.0002,1.2288774330579116e-05,1,2980.9579870417283,1.0,-1.1969953755393927e-05,10.0,-1.1948710969107388e-05,-0.0017778307920796029
0.0002,1.510139745479005e-05,1,2980.9579870417283,1.0,-1.4782014217945447e-05,10.0,-1.476077154982303e-05,-0.0014391299296730438
0.0002,1.8557766539829677e-05,1,2980.9579870417283,1.0,-1.8237691860769367e-05,10.0,-1.821644933785618e-05,-0.0011661176401179224
0.0002,2.2805220508753942e-05,1,2980.9579870417283,1.0,-2.2484296131958494e-05,10.0,-2.2463053787489648e-05,-0.0009456570184004159
0.0002,2.802482083911719e-05,1,2980.9579870417283,1.0,-2.7702852287950105e-05,10.0,-2.768161016276748e-05,-0.0007673731787175828
0.0002,3.44390698946822e-05,1,2980.9579870417283,1.0,-3.411581818119363e-05,10.0,-3.40945763254869e-05,-0.0006230274136254944
0.0002,4.2321395809079146e-05,1,2980.9579870417283,1.0,-4.199656724637076e-05,10.0,-4.197532572181688e-05,-0.0005060478790481765
0.0002,5.200780824528904e-05,1,2980.9579870417283,1.0,-5.168104192815909e-05,10.0,-5.1659800810551465e-05,-0.00041117304508235465
0.0002,6.391122189543889e-05,1,2980.9579870417283,1.0,-6.358207431562947e-05,10.0,-6.356083369810892e-05,-0.00033417776773415865
0.0002,7.85390583064617e-05,1,2980.9579870417283,1.0,-7.820698444668327e-05,10.0,-7.818574444370844e-05,-0.0002716608139495455
0.0002,9.65148763664303e-05,1,2980.9579870417283,1.0,-9.617920646723517e-05,10.0,-9.61579672194617e-05,-0.00022087871018521552
0.0002,0.00011860495352108069,1,2980.9579870417283,1.0,-0.00011826486453019799,10.0,-0.00011824362621047442,-0.00017961492220952533
0.0002,0.00014575095083093872,1,2980.9579870417283,1.0,-0.00014540543131800655,10.0,-0.00014538419413874257,-0.00014607625945710394
