eta,U,a,s,y,E,ainf,sinf,yinf,Einf,dE
0.0002,1e-05,1.0,162754.79141900392,1.0,-9.997893863374165e-06,1.0,162754.79141900392,10000.0,-9.99788668380259e-06,-7.181089166386381e-07
0.0002,1.2288774330579116e-05,1.0,162754.79141900392,1.0,-1.2286210437044749e-05,1.0,162754.79141900392,10000.0,-1.228620324528832e-05,-5.853522268149568e-07
0.0002,1.510139745479005e-05,1.0,162754.79141900392,1.0,-1.5098271034120965e-05,1.0,162754.79141900392,10000.0,-1.5098263827390842e-05,-4.77321777219046e-07
0.0002,1.8557766539829677e-05,1.0,162754.79141900392,1.0,-1.8553948842259256e-05,1.0,162754.79141900392,10000.0,-1.8553941617128298e-05,-3.894121856925646e-07
0.0002,2.2805220508753942e-05,1.0,162754.79141900392,1.0,-2.2800553316599474e-05,1.0,162754.79141900392,10000.0,-2.2800546068856147e-05,-3.1787586596800965e-07
0.0002,2.802482083911719e-05,1.0,162754.79141900392,1.0,-2.801910972223888e-05,1.0,162754.79141900392,10000.0,-2.801910244670772e-05,-2.596632484583539e-07
0.0002,3.44390698946822e-05,1.0,162754.79141900392,1.0,-3.443207592226894e-05,1.0,162754.79141900392,10000.0,-3.4432068612589946e-05,-2.1229276330065198e-07
0.0002,4.2321395809079146e-05,1.0,162754.79141900392,1.0,-4.2312825364449133e-05,1.0,162754.79141900392,10000.0,-4.2312818012806625e-05,-1.737450459157972e-07
0.0002,5.200780824528904e-05,1.0,162754.79141900392,1.0,-5.199730050952801e-05,1.0,162754.79141900392,10000.0,-5.199729310631749e-05,-1.4237684468833513e-07
0.0002,6.391122189543889e-05,1.0,162754.79141900392,1.0,-6.38983334663257e-05,1.0,162754.79141900392,10000.0,-6.38983259997444e-05,-1.168509687529326e-07
0.0002,7.85390583064617e-05,1.0,162754.79141900392,1.0,-7.852324429701298e-05,1.0,162754.79141900392,10000.0,-7.852323675255679e-05,-9.6079281768662e-08
0.0002,9.65148763664303e-05,1.0,162754.79141900392,1.0,-9.649546717732866e-05,1.0,162754.79141900392,10000.0,-9.649545953717377e-05,-7.917631492646155e-08
0.0002,0.00011860495352108069,1.0,162754.79141900392,1.0,-0.00011858112629683579,1.0,162754.79141900392,10000.0,-0.00011858111853907891,-6.54215188345221e-08
0.0002,0.00014575095083093872,1.0,162754.79141900392,1.0,-0.00014572169438300782,1.0,162754.79141900392,10000.0,-0.00014572168648073253,-5.422854681167327e-08
0.0002,0.00017911005432287385,1.0,162754.79141900392,1.0,-0.0001790741260244762,1.0,162754.79141900392,10000.0,-0.00017907411794460546,-4.5120259825767606e-08
0.0002,0.00022010430379115656,1.0,162754.79141900392,1.0,-0.00022006017660628356,1.0,162754.79141900392,10000.0,-0.00022006016830816981,-3.7708385875392507e-08
0.0002,0.0002704812118478755,1.0,162754.79141900392,1.0,-0.00027042700923643676,1.0,162754.79141900392,10000.0,-0.0002704270006701291,-3.167696877709324e-08
0.0002,0.0003323882573060108,1.0,162754.79141900392,1.0,-0.00033232167323023697,1.0,162754.79141900392,10000.0,-0.0003323216643343519,-2.676889897390446e-08
0.0002,0.0004084644284168036,1.0,162754.79141900392,1.0,-0.0004083826290389202,1.0,162754.79141900392,10000.0,-0.0004083826197380248,-2.277495403829316e-08
0.0002,0.0005019527182883087,1.0,162754.79141900392,1.0,-0.0005018522211690257,1.0,162754.79141900392,10000.0,-0.0005018522113704221,-1.9524878698957472e-08
0.0002,0.0006168383679665784,1.0,162754.79141900392,1.0,-0.0006167148936148402,1.0,162754.79141900392,10000.0,-0.0006167148832046147,-1.6880126956565362e-08
0.0002,0.0007580187502384012,1.0,162754.79141900392,1.0,-0.0007578670396842247,1.0,162754.79141900392,10000.0,-0.0007578670285223906,-1.4727958510117413e-08
0.0002,0.0009315121360027327,1.0,162754.79141900392,1.0,-0.0009313257266165846,1.0,162754.79141900392,10000.0,-0.0009313257145311155,-1.2976629914352769e-08
0.0002,0.0011447142425533316,1.0,162754.79141900392,1.0,-0.00114448519255562,1.0,162754.79141900392,10000.0,-0.001144485179335117,-1.1551484696386492e-08
0.0002,0.0014067134999737711,1.0,162754.79141900392,1.0,-0.0014064320498907775,1.0,162754.79141900392,10000.0,-0.0014064320352754566,-1.039177188994729e-08
0.0002,0.0017286784748956803,1.0,162754.79141900392,1.0,-0.0017283326315303933,1.0,162754.79141900392,10000.0,-0.0017283326152010123,-9.44805464302943e-09
0.0002,0.0021243339668122713,1.0,162754.79141900392,1.0,-0.0021239089919955333,1.0,162754.79141900392,10000.0,-0.0021239089735597826,-8.680103990030315e-09
0.0002,0.002610546072093995,1.0,162754.79141900392,1.0,-0.0026100238544223236,1.0,162754.79141900392,10000.0,-0.0026100238333981026,-8.055183528822082e-09
0.0002,0.0032080411559542855,1.0,162754.79141900392,1.0,-0.003207399438732661,1.0,162754.79141900392,10000.0,-0.0032073994145275274,-7.546653980039399e-09
0.0002,0.003942289380873242,1.0,162754.79141900392,1.0,-0.003941500813351419,1.0,162754.79141900392,10000.0,-0.003941500785237333,-7.1328377803547116e-09
0.0002,0.004844590454738973,1.0,162754.79141900392,1.0,-0.004843621426197198,1.0,162754.79141900392,10000.0,-0.004843621393279491,-6.796094275220905e-09
0.0002,0.005953407882236496,1.0,162754.79141900392,1.0,-0.005952217089219756,1.0,162754.79141900392,10000.0,-0.0059522170503989846,-6.522069158716187e-09
0.0002,0.00731600859626953,1.0,162754.79141900392,1.0,-0.007314545281894052,1.0,162754.79141900392,10000.0,-0.007314545235819139,-6.299081008688515e-09
0.0002,0.008990477864013325,1.0,162754.79141900392,1.0,-0.008988679654290066,1.0,162754.79141900392,10000.0,-0.008988679599300702,-6.117624190453602e-09
0.0002,0.011048195359492682,1.0,162754.79141900392,1.0,-0.0110459856044341,1.0,162754.79141900392,10000.0,-0.011045985538489969,-5.969963488985592e-09
0.0002,0.013576877953295699,1.0,162754.79141900392,1.0,-0.013574162459461858,1.0,162754.79141900392,10000.0,-0.01357416238005566,-5.84980468091416e-09
0.0002,0.016684318928186587,1.0,162754.79141900392,1.0,-0.01668098194338481,1.0,162754.79141900392,10000.0,-0.016680981847435383,-5.7520250525862204e-09
0.0002,0.020502983016789482,1.0,162754.79141900392,1.0,-0.020498882295762355,1.0,162754.79141900392,10000.0,-0.020498882179483327,-5.672457017644319e-09
0.0002,0.025195653139702213,1.0,162754.79141900392,1.0,-0.025190613880462946,1.0,162754.79141900392,10000.0,-0.02519061373920133,-5.607708428608155e-09
0.0002,0.0309623695545348,1.0,162754.79141900392,1.0,-0.030956176946866573,1.0,162754.79141900392,10000.0,-0.030956176774904417,-5.555019199253957e-09
0.0002,0.0380489572195672,1.0,162754.79141900392,1.0,-0.03804134728804216,1.0,162754.79141900392,10000.0,-0.03804134707835281,-5.512143293049381e-09
0.0002,0.04675750487851208,1.0,162754.79141900392,1.0,-0.046748153229684085,1.0,162754.79141900392,10000.0,-0.04674815297363263,-5.477252929301541e-09
0.0002,0.057459242571298766,1.0,162754.79141900392,1.0,-0.0574477505653824,1.0,162754.79141900392,10000.0,-0.05744775025235759,-5.44886102742689e-09
0.0002,0.0706103665164695,1.0,162754.79141900392,1.0,-0.07059624427402855,1.0,162754.79141900392,10000.0,-0.0705962438909905,-5.425756734556363e-09
0.0002,0.08677148595203744,1.0,162754.79141900392,1.0,-0.08675413147128781,1.0,162754.79141900392,10000.0,-0.08675413100221205,-5.406955944613469e-09
0.0002,0.10663152091936053,1.0,162754.79141900392,1.0,-0.10661019441389512,1.0,162754.79141900392,10000.0,-0.10661019383908954,-5.391656814757662e-09
0.0002,0.13103706971044476,1.0,162754.79141900392,1.0,-0.1310108620734426,1.0,162754.79141900392,10000.0,-0.13101086136870804,-5.3792070453782114e-09
0.0002,0.16102849786120232,1.0,162754.79141900392,1.0,-0.16099629191180678,1.0,162754.79141900392,10000.0,-0.16099629104740545,-5.369076036905205e-09
0.0002,0.1978842871008457,1.0,162754.79141900392,1.0,-0.19784470996071357,1.0,162754.79141900392,10000.0,-0.19784470890010133,-5.3608319515915685e-09
0.0002,0.24317553477498208,1.0,162754.79141900392,1.0,-0.24312689934489898,1.0,162754.79141900392,10000.0,-0.2431268980431676,-5.354123298673264e-09
0.0002,0.2988329269567655,1.0,162754.79141900392,1.0,-0.2987731599985795,1.0,162754.79141900392,10000.0,-0.2987731584005423,-5.348663886410903e-09
0.0002,0.3672290401918124,1.0,162754.79141900392,1.0,-0.36715559394994535,1.0,162754.79141900392,10000.0,-0.3671555919877845,-5.344221538578074e-09
0.0002,0.451279480255236,1.0,162754.79141900392,1.0,-0.4511892238503529,1.0,162754.79141900392,10000.0,-0.4511892214407288,-5.340606550086318e-09
0.0002,0.554567169287763,1.0,162754.79141900392,1.0,-0.5544562552529035,1.0,162754.79141900392,10000.0,-0.5544562522934018,-5.337665041258045e-09
0.0002,0.6814950794525384,1.0,162754.79141900392,1.0,-0.6813587797223803,1.0,162754.79141900392,10000.0,-0.6813587760871466,-5.33527109100944e-09
0.0002,0.8374739238792347,1.0,162754.79141900392,1.0,-0.8373064282410019,1.0,162754.79141900392,10000.0,-0.8373064237753762,-5.333323046666624e-09
0.0002,1.0291528058296509,1.0,162754.79141900392,1.0,-1.0289469742439812,1.0,162754.79141900392,10000.0,-1.0289469687579056,-5.331737942170629e-09
0.0002,1.2647026582522884,1.0,162754.79141900392,1.0,-1.2644497164859385,1.0,162754.79141900392,10000.0,-1.2644497097458551,-5.330447963535413e-09
0.0002,1.5541645562545927,1.0,162754.79141900392,1.0,-1.5538537218503377,1.0,162754.79141900392,10000.0,-1.5538537135692325,-5.329398168334204e-09
0.0002,1.9098777504397322,1.0,162754.79141900392,1.0,-1.9094957730792155,1.0,162754.79141900392,10000.0,-1.9094957629043832,-5.32854406262311e-09
0.0002,2.347005667414797,1.0,162754.79141900392,1.0,-2.3465362640808096,1.0,162754.79141900392,10000.0,-2.346536251578819,-5.327848885992303e-09
0.0002,2.884182299945072,1.0,162754.79141900392,1.0,-2.883605460805223,1.0,162754.79141900392,10000.0,-2.8836054454434397,-5.327283392797484e-09
0.0002,3.544306541227564,1.0,162754.79141900392,1.0,-3.543597676650389,1.0,162754.79141900392,10000.0,-3.543597657774271,-5.326823139919933e-09
0.0002,4.355518324354103,1.0,162754.79141900392,1.0,-4.354647216696409,1.0,162754.79141900392,10000.0,-4.354647193501604,-5.3264487700074335e-09
0.0002,5.352398178068967,1.0,162754.79141900392,1.0,-5.351327693550953,1.0,162754.79141900392,10000.0,-5.351327665049013,-5.326143743648205e-09
0.0002,6.577441333769234,1.0,162754.79141900392,1.0,-6.576125839526899,1.0,162754.79141900392,10000.0,-6.576125804503138,-5.3258957966525364e-09
0.0002,8.08286922233136,1.0,162754.79141900392,1.0,-8.081252641167927,1.0,162754.79141900392,10000.0,-8.08125259812965,-5.3256938104197584e-09
0.0002,9.932855581681359,1.0,162754.79141900392,1.0,-9.930869001595198,1.0,162754.79141900392,10000.0,-9.930868948708063,-5.325529411859213e-09
0.0002,12.206262070151563,1.0,162754.79141900392,1.0,-12.20382080673901,1.0,162754.79141900392,10000.0,-12.203820741748833,-5.325395887978152e-09
0.0002,15.0,1.0,162754.79141900392,1.0,-14.996999986508452,1.0,162754.79141900392,10000.0,-14.996999906645122,-5.325287101982668e-09
0.00022704451583391026,1e-05,1.0,162754.79141900392,1.0,-9.99762341700915e-06,1.0,162754.79141900392,10000.0,-9.997616238645932e-06,-7.180074776784803e-07
0.00022704451583391026,1.2288774330579116e-05,1.0,162754.79141900392,1.0,-1.2285878091609934e-05,1.0,162754.79141900392,10000.0,-1.2285870901338425e-05,-5.852471970904442e-07
0.00022704451583391026,1.510139745479005e-05,1.0,162754.79141900392,1.0,-1.509786262231614e-05,1.0,162754.79141900392,10000.0,-1.5097855417410803e-05,-4.772138253226634e-07
0.00022704451583391026,1.8557766539829677e-05,1.0,162754.79141900392,1.0,-1.855344695420891e-05,1.0,162754.79141900392,10000.0,-1.855343973132039e-05,-3.89301855856539e-07
0.00022704451583391026,2.2805220508753942e-05,1.0,162754.79141900392,1.0,-2.2799936557700482e-05,1.0,162754.79141900392,10000.0,-2.2799929312712835e-05,-3.177636012559527e-07
0.00022704451583391026,2.802482083911719e-05,1.0,162754.79141900392,1.0,-2.801835180114627e-05,1.0,162754.79141900392,10000.0,-2.8018344529001504e-05,-2.595494091021261e-07
0.00022704451583391026,3.44390698946822e-05,1.0,162754.79141900392,1.0,-3.443114453014219e-05,1.0,162754.79141900392,10000.0,-3.443113722462466e-05,-2.1217764272340765e-07
