eta,U,a,s,y,E,ainf,sinf,yinf,Einf,dE
0.0002,1e-05,1.0,148.4131591025766,1.0000118058143295,0.00011763149977473418,1.0,148.4131591025766,500.0,0.00012620173186264177,-0.06790898953142296
0.0002,1.2288774330579116e-05,1.0,148.4131591025766,1.0000118058143295,0.00011534318543883516,1.0,148.4131591025766,500.0,0.00012391340214368502,-0.06916295216325495
0.0002,1.510139745479005e-05,1.0,148.4131591025766,1.0000118058156848,0.00011253112759168992,1.0,148.4131591025766,500.0,0.0001211013253926633,-0.07076881919487717
0.0002,1.8557766539829677e-05,1.0,148.4131591025766,1.0000118058156848,0.00010907545316289939,1.0,148.4131591025766,500.0,0.00011764562773330592,-0.07284736998330694
0.0002,2.2805220508753942e-05,1.0,148.4131591025766,1.00001180581704,0.00010482885284134734,1.0,148.4131591025766,500.0,0.00011339899886425054,-0.07557514712420417
0.0002,2.802482083911719e-05,1.0,148.4131591025766,1.0000118058183953,9.96103015389793e-05,1.0,148.4131591025766,500.0,0.00010818041248049618,-0.079220542286821
0.0002,3.44390698946822e-05,1.0,148.4131591025766,1.0000118058197507,9.319734161024787e-05,1.0,148.4131591025766,500.0,0.00010176740944103718,-0.0842123021295408
0.0002,4.2321395809079146e-05,1.0,148.4131591025766,1.0000118058197507,8.531659987474475e-05,1.0,148.4131591025766,500.0,9.38866147277141e-05,-0.09128047568680306
0.0002,5.200780824528904e-05,1.0,148.4131591025766,1.0000118058224612,7.563213420019543e-05,1.0,148.4131591025766,500.0,8.420208394994937e-05,-0.10177835687354266
0.0002,6.391122189543889e-05,1.0,148.4131591025766,1.0000118058251717,6.373111288152511e-05,1.0,148.4131591025766,500.0,7.230098262739952e-05,-0.11853047406062127
0.0002,7.85390583064617e-05,1.0,148.4131591025766,1.0000118058278822,4.9106216352677195e-05,1.0,148.4131591025766,500.0,5.7675987783582176e-05,-0.1485847362174596
0.0002,9.65148763664303e-05,1.0,148.4131591025766,1.0000118058333032,3.113401104754448e-05,1.0,148.4131591025766,500.0,3.9703661661426884e-05,-0.2158403093135371
0.0002,0.00011860495352108069,1.0,148.4131591025766,1.0000118058371996,9.048373525815796e-06,1.0,148.4131591025766,500.0,1.7617875670352924e-05,-0.4864095027618879
0.0002,0.00014575095083093872,1.0,148.4131591025766,1.0000118058427903,-1.809216801934327e-05,1.0,148.4131591025766,500.0,-9.522848325424482e-06,-0.8998693879267271
0.0002,0.00017911005432287385,1.0,148.4131591025766,1.0000118058482113,-5.1444567045142535e-05,1.0,148.4131591025766,500.0,-4.28754715606885e-05,-0.19986008719052398
0.0002,0.00022010430379115656,1.0,148.4131591025766,1.0000118058590535,-9.24305775463396e-05,1.0,148.4131591025766,500.0,-8.386175758778766e-05,-0.10217792000819904
0.0002,0.0002704812118478755,1.0,148.4131591025766,1.0000118058712508,-0.00014279736092232199,1.0,148.4131591025766,500.0,-0.00013422887955134665,-0.06383485729460799
0.0002,0.0003323882573060108,1.0,148.4131591025766,1.0000118058848035,-0.00020469196438876623,1.0,148.4131591025766,500.0,-0.00019612389910043986,-0.04368700259185881
0.0002,0.0004084644284168036,1.0,148.4131591025766,1.0000118058983563,-0.000280752845816711,1.0,148.4131591025766,500.0,-0.00027218529184299886,-0.03147691749139055
0.0002,0.0005019527182883087,1.0,148.4131591025766,1.0000118059146195,-0.0003742223465420009,1.0,148.4131591025766,500.0,-0.000365655420911284,-0.02342895836021367
0.0002,0.0006168383679665784,1.0,148.4131591025766,1.0000118059363037,-0.0004890849066625207,1.0,148.4131591025766,500.0,-0.00048051875318831064,-0.01782688691621785
0.0002,0.0007580187502384012,1.0,148.4131591025766,1.00001180596883,-0.0006302369146979542,1.0,148.4131591025766,500.0,-0.0006216717101093811,-0.013777697214283794
0.0002,0.0009315121360027327,1.0,148.4131591025766,1.0000118060121987,-0.000803695432003547,1.0,148.4131591025766,500.0,-0.0007951313934790795,-0.01077059539429789
0.0002,0.0011447142425533316,1.0,148.4131591025766,1.0000118060555674,-0.0010168546894919594,1.0,148.4131591025766,500.0,-0.0010082920839174737,-0.008492187641915975
