eta,U,a,s,y,ke,eph,coul,E,Einf,dE
0.0002,0.0011447142425533316,1.0,12,1.0,1.0612770222512236e-10,1.0000044618060646,4.461806064645423e-06,-0.00114448519255562,-0.001144485299704821,9.362217321432509e-08
0.0002,0.0014067134999737711,1.0,12,1.0,1.0612770222512236e-10,1.0000044618060646,4.461806064645423e-06,-0.0014064320498907775,-0.0014064321572737765,7.635135361620318e-08
0.0002,0.0017286784748956803,1.0,12,1.0,1.0612770222512236e-10,1.0000044618060646,4.461806064645423e-06,-0.0017283326315303933,-0.0017283327392007013,6.229721022877992e-08
0.0002,0.0021243339668122713,1.0,12,1.0,1.0612770222512236e-10,1.0000044618060646,4.461806064645423e-06,-0.0021239089919955333,-0.0021239091000189087,5.086063965732396e-08
0.0002,0.002610546072093995,1.0,12,1.0,1.0612770222512236e-10,1.0000044618060646,4.461806064645423e-06,-0.0026100238544223236,-0.002610023962879576,4.1554121278665076e-08
0.0002,0.0032080411559542855,1.0,12,1.0,1.0612770222512236e-10,1.0000044618060646,4.461806064645423e-06,-0.003207399438732661,-0.003207399547723095,3.398093447475275e-08
0.0002,0.003942289380873242,1.0,12,1.0,1.0612770222512236e-10,1.0000044618060646,4.461806064645423e-06,-0.003941500813351419,-0.003941500922997067,2.7818247567480583e-08
0.0002,0.004844590454738973,1.0,12,1.0,1.0612770222512236e-10,1.0000044618060646,4.461806064645423e-06,-0.004843621426197198,-0.004843621536648026,2.280335622177666e-08
0.0002,0.005953407882236496,1.0,12,1.0,1.0612770222512236e-10,1.0000044618060646,4.461806064645423e-06,-0.005952217089219756,-0.005952217200660049,1.8722484244242952e-08
0.0002,0.00731600859626953,1.0,12,1.0,1.0612770222512236e-10,1.0000044618060646,4.461806064645423e-06,-0.007314545281894052,-0.0073145453945502766,1.5401671402666426e-08
0.0002,0.008990477864013325,1.0,12,1.0,1.0612770222512236e-10,1.0000044618060646,4.461806064645423e-06,-0.008988679654290066,-0.008988679768440522,1.2699357346019126e-08
0.0002,0.011048195359492682,1.0,12,1.0,1.0612770222512236e-10,1.0000044618060646,4.461806064645423e-06,-0.0110459856044341,-0.011045985720420783,1.0500347070398612e-08
0.0002,0.013576877953295699,1.0,12,1.0,1.0612770222512236e-10,1.0000044618060646,4.461806064645423e-06,-0.013574162459461858,-0.013574162577705039,8.710900594768368e-09
0.0002,0.016684318928186587,1.0,12,1.0,1.0612770222512236e-10,1.0000044618060646,4.461806064645423e-06,-0.01668098194338481,-0.01668098206440095,7.254737226196918e-09
0.0002,0.020502983016789482,1.0,12,1.0,1.0612770222512236e-10,1.0000044618060646,4.461806064645423e-06,-0.020498882295762355,-0.020498882420186125,6.069783090992853e-09
0.0002,0.025195653139702213,1.0,12,1.0,1.0612770222512236e-10,1.0000044618060646,4.461806064645423e-06,-0.025190613880462946,-0.025190614009074273,5.105525669341899e-09
0.0002,0.0309623695545348,1.0,12,1.0,1.0612770222512236e-10,1.0000044618060646,4.461806064645423e-06,-0.030956176946866573,-0.030956177080623894,4.320860448720389e-09
0.0002,0.0380489572195672,1.0,12,1.0,1.0612770222512236e-10,1.0000044618060646,4.461806064645423e-06,-0.03804134728804216,-0.03804134742812328,3.6823385548887068e-09
0.0002,0.04675750487851208,1.0,12,1.0,1.0612770222512236e-10,1.0000044618060646,4.461806064645423e-06,-0.046748153229684085,-0.04674815337753638,3.162740819188353e-09
0.0002,0.057459242571298766,1.0,12,1.0,1.0612770222512236e-10,1.0000044618060646,4.461806064645423e-06,-0.0574477505653824,-0.057447750722784505,2.739917633993573e-09
0.0002,0.0706103665164695,1.0,12,1.0,1.0612770222512236e-10,1.0000044618060646,4.461806064645423e-06,-0.07059624427402855,-0.07059624444316621,2.3958450416641956e-09
0.0002,0.08677148595203744,1.0,12,1.0,1.0612770222512236e-10,1.0000044618060646,4.461806064645423e-06,-0.08675413147128781,-0.08675413165484704,2.1158556932718225e-09
0.0002,0.10663152091936053,1.0,12,1.0,1.0612770222512236e-10,1.0000044618060646,4.461806064645423e-06,-0.10661019441389512,-0.10661019461517665,1.888013935573076e-09
0.0002,0.13103706971044476,1.0,12,1.0,1.0612770222512236e-10,1.0000044618060646,4.461806064645423e-06,-0.1310108620734426,-0.1310108622965027,1.7026076636703037e-09
0.0002,0.16102849786120232,1.0,12,1.0,1.0612770222512236e-10,1.0000044618060646,4.461806064645423e-06,-0.16099629191180678,-0.16099629216163008,1.5517332578339213e-09
0.0002,0.1978842871008457,1.0,12,1.0,1.0612770222512236e-10,1.0000044618060646,4.461806064645423e-06,-0.19784470996071357,-0.19784471024342554,1.4289589274421875e-09
0.0002,0.24317553477498208,1.0,12,1.0,1.0612770222512236e-10,1.0000044618060646,4.461806064645423e-06,-0.24312689934489898,-0.24312689966802709,1.3290512405068494e-09
0.0002,0.2988329269567655,1.0,12,1.0,1.0612770222512236e-10,1.0000044618060646,4.461806064645423e-06,-0.2987731599985795,-0.29877316037137414,1.2477513978731888e-09
0.0002,0.3672290401918124,1.0,12,1.0,1.0612770222512236e-10,1.0000044618060646,4.461806064645423e-06,-0.36715559394994535,-0.36715559438377404,1.1815935854608432e-09
0.0002,0.451279480255236,1.0,12,1.0,1.0612770222512236e-10,1.0000044618060646,4.461806064645423e-06,-0.4511892238503529,-0.45118922435918496,1.1277575008295384e-09
0.0002,0.554567169287763,1.0,12,1.0,1.0612770222512236e-10,1.0000044618060646,4.461806064645423e-06,-0.5544562552529035,-0.5544562558539055,1.0839482980962221e-09
0.0002,0.6814950794525384,1.0,12,1.0,1.0612770222512236e-10,1.0000044618060646,4.461806064645423e-06,-0.6813587797223803,-0.6813587804366479,1.0482987150323067e-09
0.0002,0.8374739238792347,1.0,12,1.0,1.0612770222512236e-10,1.0000044618060646,4.461806064645423e-06,-0.8373064282410019,-0.8373064290944588,1.0192886882334088e-09
0.0002,1.0291528058296509,1.0,12,1.0,1.0612770222512236e-10,1.0000044618060646,4.461806064645423e-06,-1.0289469742439812,-1.028946975268485,9.95681837588907e-10
0.0002,1.2647026582522884,1.0,12,1.0,1.0612770222512236e-10,1.0000044618060646,4.461806064645423e-06,-1.2644497164859385,-1.264449717720638,9.7647176988186e-10
0.0002,1.5541645562545927,1.0,12,1.0,1.0612770222512236e-10,1.0000044618060646,4.461806064645423e-06,-1.5538537218503377,-1.5538537233433418,9.60839583748442e-10
0.0002,1.9098777504397322,1.0,12,1.0,1.0612770222512236e-10,1.0000044618060646,4.461806064645423e-06,-1.9094957730792155,-1.9094957748896442,9.481187230970477e-10
0.0002,2.347005667414797,1.0,12,1.0,1.0612770222512236e-10,1.0000044618060646,4.461806064645423e-06,-2.3465362640808096,-2.3465362662813143,9.377671672888599e-10
0.0002,2.884182299945072,1.0,12,1.0,1.0612770222512236e-10,1.0000044618060646,4.461806064645423e-06,-2.883605460805223,-2.883605463485083,9.293434637604835e-10
0.0002,3.544306541227564,1.0,12,1.0,1.0612770222512236e-10,1.0000044618060646,4.461806064645423e-06,-3.543597676650389,-3.5435976799193183,9.224887875706259e-10
0.0002,4.355518324354103,1.0,12,1.0,1.0612770222512236e-10,1.0000044618060646,4.461806064645423e-06,-4.354647216696409,-4.354647220689232,9.169107757298243e-10
0.0002,5.352398178068967,1.0,12,1.0,1.0612770222512236e-10,1.0000044618060646,4.461806064645423e-06,-5.351327693550953,-5.351327698433353,9.123717583754784e-10
0.0002,6.577441333769234,1.0,12,1.0,1.0612770222512236e-10,1.0000044618060646,4.461806064645423e-06,-6.576125839526899,-6.57612584550248,9.0867800576806e-10
0.0002,8.08286922233136,1.0,12,1.0,1.0612770222512236e-10,1.0000044618060646,4.461806064645423e-06,-8.081252641167927,-8.081252648486894,9.056723115010348e-10
0.0002,9.932855581681359,1.0,12,1.0,1.0612770222512236e-10,1.0000044618060646,4.461806064645423e-06,-9.930869001595198,-9.930869010565022,9.032264935861101e-10
0.0002,12.206262070151563,1.0,12,1.0,1.0612770222512236e-10,1.0000044618060646,4.461806064645423e-06,-12.20382080673901,-12.203820817737533,9.01236026447389e-10
0.0002,15.0,1.0,12,1.0,1.0612770222512236e-10,1.0000044618060646,4.461806064645423e-06,-14.996999986508452,-14.997,8.996164189368742e-10
0.00022704451583391026,1e-05,1.0,12,1.0,1.0612770222512236e-10,1.0000044618060646,4.461806064645423e-06,-9.99762341700915e-06,-9.997729554841661e-06,1.0616193599670171e-05
0.00022704451583391026,1.2288774330579116e-05,1.0,12,1.0,1.0612770222512236e-10,1.0000044618060646,4.461806064645423e-06,-1.2285878091609934e-05,-1.2285984231761039e-05,8.639124802912142e-06
0.00022704451583391026,1.510139745479005e-05,1.0,12,1.0,1.0612770222512236e-10,1.0000044618060646,4.461806064645423e-06,-1.509786262231614e-05,-1.5097968765316514e-05,7.03028347870819e-06
0.00022704451583391026,1.8557766539829677e-05,1.0,12,1.0,1.0612770222512236e-10,1.0000044618060646,4.461806064645423e-06,-1.855344695420891e-05,-1.8553553100710682e-05,5.721087556405564e-06
0.00022704451583391026,2.2805220508753942e-05,1.0,12,1.0,1.0612770222512236e-10,1.0000044618060646,4.461806064645423e-06,-2.2799936557700482e-05,-2.280004270850505e-05,4.6557283213870245e-06
0.00022704451583391026,2.802482083911719e-05,1.0,12,1.0,1.0612770222512236e-10,1.0000044618060646,4.461806064645423e-06,-2.801835180114627e-05,-2.801845795723844e-05,3.7887913864499087e-06
0.00022704451583391026,3.44390698946822e-05,1.0,12,1.0,1.0612770222512236e-10,1.0000044618060646,4.461806064645423e-06,-3.443114453014219e-05,-3.443125069273219e-05,3.083320758351381e-06
0.00022704451583391026,4.2321395809079146e-05,1.0,12,1.0,1.0612770222512236e-10,1.0000044618060646,4.461806064645423e-06,-4.2311680797683245e-05,-4.231178696825826e-05,2.5092434667625977e-06
0.00022704451583391026,5.200780824528904e-05,1.0,12,1.0,1.0612770222512236e-10,1.0000044618060646,4.461806064645423e-06,-5.199589397725878e-05,-5.1996000157646406e-05,2.0420876086789078e-06
0.00022704451583391026,6.391122189543889e-05,1.0,12,1.0,1.0612770222512236e-10,1.0000044618060646,4.461806064645423e-06,-6.389660501056118e-05,-6.389671120300729e-05,1.6619391532562077e-06
0.00022704451583391026,7.85390583064617e-05,1.0,12,1.0,1.0612770222512236e-10,1.0000044618060646,4.461806064645423e-06,-7.852112023672993e-05,-7.852122644399446e-05,1.3525930418680189e-06
0.00022704451583391026,9.65148763664303e-05,1.0,12,1.0,1.0612770222512236e-10,1.0000044618060646,4.461806064645423e-06,-9.649285696758036e-05,-9.649296319305492e-05,1.1008623949485228e-06
0.00022704451583391026,0.00011860495352108069,1.0,12,1.0,1.0612770222512236e-10,1.0000044618060646,4.461806064645423e-06,-0.00011857791866898055,-0.00011857802491683299,8.960163783258753e-07
0.00022704451583391026,0.00014575095083093872,1.0,12,1.0,1.0612770222512236e-10,1.0000044618060646,4.461806064645423e-06,-0.0001457177526015229,-0.000145717858876875,7.293227674176802e-07
0.00022704451583391026,0.00017911005432287385,1.0,12,1.0,1.0612770222512236e-10,1.0000044618060646,4.461806064645423e-06,-0.0001790692820581633,-0.00017906938836730914,5.936757075511902e-07
0.00022704451583391026,0.00022010430379115656,1.0,12,1.0,1.0612770222512236e-10,1.0000044618060646,4.461806064645423e-06,-0.00022005422396539516,-0.00022005433031606933,4.832928032741054e-07
0.00022704451583391026,0.0002704812118478755,1.0,12,1.0,1.0612770222512236e-10,1.0000044618060646,4.461806064645423e-06,-0.0002704196941703819,-0.00027041980057208935,3.934686262126276e-07
0.00022704451583391026,0.0003323882573060108,1.0,12,1.0,1.0612770222512236e-10,1.0000044618060646,4.461806064645423e-06,-0.0003323126839106408,-0.00033231279037506187,3.20374129826047e-07
0.00022704451583391026,0.0004084644284168036,1.0,12,1.0,1.0612770222512236e-10,1.0000044618060646,4.461806064645423e-06,-0.00040837158226692997,-0.00040837168880841833,2.608934244937169e-07
0.00022704451583391026,0.0005019527182883087,1.0,12,1.0,1.0612770222512236e-10,1.0000044618060646,4.461806064645423e-06,-0.0005018386460402187,-0.0005018387526764134,2.124909527161787e-07
0.00022704451583391026,0.0006168383679665784,1.0,12,1.0,1.0612770222512236e-10,1.0000044618060646,4.461806064645423e-06,-0.0006166982114453986,-0.0006166983181979757,1.731034024344828e-07
0.00022704451583391026,0.0007580187502384012,1.0,12,1.0,1.0612770222512236e-10,1.0000044618060646,4.461806064645423e-06,-0.0007578465393426634,-0.0007578466462382603,1.4105175170381882e-07
0.00022704451583391026,0.0009315121360027327,1.0,12,1.0,1.0612770222512236e-10,1.0000044618060646,4.461806064645423e-06,-0.0009313005342094699,-0.0009313006412808206,1.1496969502063736e-07
0.00022704451583391026,0.0011447142425533316,1.0,12,1.0,1.0612770222512236e-10,1.0000044618060646,4.461806064645423e-06,-0.0011444542341750325,-0.001144454341462363,9.374540041353045e-08
0.00022704451583391026,0.0014067134999737711,1.0,12,1.0,1.0612770222512236e-10,1.0000044618060646,4.461806064645423e-06,-0.0014063940058355092,-0.0014063941133882526,7.647411374962584e-08
0.00022704451583391026,0.0017286784748956803,1.0,12,1.0,1.0612770222512236e-10,1.0000044618060646,4.461806064645423e-06,-0.001728285880049412,-0.001728285987928315,6.24195901776408e-08
0.00022704451583391026,0.0021243339668122713,1.0,12,1.0,1.0612770222512236e-10,1.0000044618060646,4.461806064645423e-06,-0.0021238515401555934,-0.0021238516484353067,5.0982710303888694e-08
0.00022704451583391026,0.002610546072093995,1.0,12,1.0,1.0612770222512236e-10,1.0000044618060646,4.461806064645423e-06,-0.0026099532531527344,-0.0026099533619249942,4.167594005669699e-08
0.00022704451583391026,0.0032080411559542855,1.0,12,1.0,1.0612770222512236e-10,1.0000044618060646,4.461806064645423e-06,-0.003207312678425717,-0.0032073127878032566,3.4102548399251454e-08
0.00022704451583391026,0.003942289380873242,1.0,12,1.0,1.0612770222512236e-10,1.0000044618060646,4.461806064645423e-06,-0.003941394195568129,-0.003941394305689484,2.7939694991781566e-08
0.00022704451583391026,0.004844590454738973,1.0,12,1.0,1.0612770222512236e-10,1.0000044618060646,4.461806064645423e-06,-0.004843490406009353,-0.0048434905170447635,2.2924667759690316e-08
0.00022704451583391026,0.005953407882236496,1.0,12,1.0,1.0612770222512236e-10,1.0000044618060646,4.461806064645423e-06,-0.005952056081467637,-0.005952056193626312,1.8843685452587202e-08
0.00022704451583391026,0.00731600859626953,1.0,12,1.0,1.0612770222512236e-10,1.0000044618060646,4.461806064645423e-06,-0.0073143474231009255,-0.0073143475366399535,1.5522782782333788e-08
0.00022704451583391026,0.008990477864013325,1.0,12,1.0,1.0612770222512236e-10,1.0000044618060646,4.461806064645423e-06,-0.008988436510084262,-0.008988436625319575,1.2820395516500348e-08
0.00022704451583391026,0.011048195359492682,1.0,12,1.0,1.0612770222512236e-10,1.0000044618060646,4.461806064645423e-06,-0.011045686810006608,-0.011045686927326449,1.0621325963126433e-08
0.00022704451583391026,0.013576877953295699,1.0,12,1.0,1.0612770222512236e-10,1.0000044618060646,4.461806064645423e-06,-0.01357379527773279,-0.013573795397614257,8.831831045662006e-09
0.00022704451583391026,0.016684318928186587,1.0,12,1.0,1.0612770222512236e-10,1.0000044618060646,4.461806064645423e-06,-0.01668053072204412,-0.016680530845073517,7.375628320317827e-09
0.00022704451583391026,0.020502983016789482,1.0,12,1.0,1.0612770222512236e-10,1.0000044618060646,4.461806064645423e-06,-0.020498327800039472,-0.020498327926937284,6.1906420931189085e-09
0.00022704451583391026,0.025195653139702213,1.0,12,1.0,1.0612770222512236e-10,1.0000044618060646,4.461806064645423e-06,-0.02518993247318237,-0.02518993260483399,5.226358570557663e-09
0.00022704451583391026,0.0309623695545348,1.0,12,1.0,1.0612770222512236e-10,1.0000044618060646,4.461806064645423e-06,-0.03095533958083675,-0.03095533971833022,4.441672187105081e-09
0.00022704451583391026,0.0380489572195672,1.0,12,1.0,1.0612770222512236e-10,1.0000044618060646,4.461806064645423e-06,-0.03804031826782491,-0.0380403184124973,3.803132865871544e-09
0.00022704451583391026,0.04675750487851208,1.0,12,1.0,1.0612770222512236e-10,1.0000044618060646,4.461806064645423e-06,-0.04674688868996094,-0.04674688884345534,3.2835211400210525e-09
0.00022704451583391026,0.057459242571298766,1.0,12,1.0,1.0612770222512236e-10,1.0000044618060646,4.461806064645423e-06,-0.05744619660105343,-0.057446196765388986,2.8606864910632715e-09
0.00022704451583391026,0.0706103665164695,1.0,12,1.0,1.0612770222512236e-10,1.0000044618060646,4.461806064645423e-06,-0.07059433464233289,-0.07059433481999092,2.516604592017296e-09
0.00022704451583391026,0.08677148595203744,1.0,12,1.0,1.0612770222512236e-10,1.0000044618060646,4.461806064645423e-06,-0.08675178476799157,-0.08675178496202128,2.2366076853792583e-09
0.00022704451583391026,0.10663152091936053,1.0,12,1.0,1.0612770222512236e-10,1.0000044618060646,4.461806064645423e-06,-0.10660731060317229,-0.10660731081732076,2.008759765981256e-09
0.00022704451583391026,0.13103706971044476,1.0,12,1.0,1.0612770222512236e-10,1.0000044618060646,4.461806064645423e-06,-0.1310073182235241,-0.13100731846239608,1.8233483484518744e-09
0.00022704451583391026,0.16102849786120232,1.0,12,1.0,1.0612770222512236e-10,1.0000044618060646,4.461806064645423e-06,-0.1609919369546158,-0.16099193722386998,1.6724699333081581e-09
0.00022704451583391026,0.1978842871008457,1.0,12,1.0,1.0612770222512236e-10,1.0000044618060646,4.461806064645423e-06,-0.1978393582520996,-0.19783935855868975,1.5496923584691135e-09
0.00022704451583391026,0.24317553477498208,1.0,12,1.0,1.0612770222512236e-10,1.0000044618060646,4.461806064645423e-06,-0.24312032275095496,-0.24312032310342643,1.4497820016828724e-09
0.00022704451583391026,0.2988329269567655,1.0,12,1.0,1.0612770222512236e-10,1.0000044618060646,4.461806064645423e-06,-0.29876507817069536,-0.29876507857954937,1.368479904513074e-09
0.00022704451583391026,0.3672290401918124,1.0,12,1.0,1.0612770222512236e-10,1.0000044618060646,4.461806064645423e-06,-0.36714566237404067,-0.3671456628521819,1.3023202973499536e-09
0.00022704451583391026,0.451279480255236,1.0,12,1.0,1.0612770222512236e-10,1.0000044618060646,4.461806064645423e-06,-0.45117701916084896,-0.4511770197241357,1.2484828037587551e-09
0.00022704451583391026,0.554567169287763,1.0,12,1.0,1.0612770222512236e-10,1.0000044618060646,4.461806064645423e-06,-0.5544412571853946,-0.5544412578533147,1.2046723492141725e-09
0.00022704451583391026,0.6814950794525384,1.0,12,1.0,1.0612770222512236e-10,1.0000044618060646,4.461806064645423e-06,-0.6813403489356792,-0.6813403497321809,1.1690218460638494e-09
0.00022704451583391026,0.8374739238792347,1.0,12,1.0,1.0612770222512236e-10,1.0000044618060646,4.461806064645423e-06,-0.8372837790631513,-0.837283780017664,1.1400109662808788e-09
0.00022704451583391026,1.0291528058296509,1.0,12,1.0,1.0612770222512236e-10,1.0000044618060646,4.461806064645423e-06,-1.0289191411804433,-1.0289191423291322,1.1164034903258705e-09
0.00022704451583391026,1.2647026582522884,1.0,12,1.0,1.0612770222512236e-10,1.0000044618060646,4.461806064645423e-06,-1.2644155130622639,-1.2644155144495717,1.0971929783527892e-09
0.00022704451583391026,1.5541645562545927,1.0,12,1.0,1.0612770222512236e-10,1.0000044618060646,4.461806064645423e-06,-1.5538116900348506,-1.5538116917153917,1.0815603001455865e-09
0.00022704451583391026,1.9098777504397322,1.0,12,1.0,1.0612770222512236e-10,1.0000044618060646,4.461806064645423e-06,-1.909444121129693,-1.9094441231705817,1.0688391163108874e-09
0.00022704451583391026,2.347005667414797,1.0,12,1.0,1.0612770222512236e-10,1.0000044618060646,4.461806064645423e-06,-2.346472790165668,-2.3464727926493794,1.058487218135823e-09
0.00022704451583391026,2.884182299945072,1.0,12,1.0,1.0612770222512236e-10,1.0000044618060646,4.461806064645423e-06,-2.8835274591433175,-2.8835274621712044,1.0500634621574735e-09
0.00022704451583391026,3.544306541227564,1.0,12,1.0,1.0612770222512236e-10,1.0000044618060646,4.461806064645423e-06,-3.5435018221683325,-3.543501825864944,1.0432085668466361e-09
0.00022704451583391026,4.355518324354103,1.0,12,1.0,1.0612770222512236e-10,1.0000044618060646,4.461806064645423e-06,-4.354529423286552,-4.354529427804944,1.0376303473842998e-09
0.00022704451583391026,5.352398178068967,1.0,12,1.0,1.0612770222512236e-10,1.0000044618060646,4.461806064645423e-06,-5.351182939887817,-5.351182945416077,1.0330911284928596e-09
0.00022704451583391026,6.577441333769234,1.0,12,1.0,1.0612770222512236e-10,1.0000044618060646,4.461806064645423e-06,-6.575947955016918,-6.5759479617861825,1.0293974799648032e-09
0.00022704451583391026,8.08286922233136,1.0,12,1.0,1.0612770222512236e-10,1.0000044618060646,4.461806064645423e-06,-8.081034042907921,-8.081034051202227,1.026391626883939e-09
0.00022704451583391026,9.932855581681359,1.0,12,1.0,1.0612770222512236e-10,1.0000044618060646,4.461806064645423e-06,-9.930600371126573,-9.930600381294969,1.0239457346625398e-09
0.00022704451583391026,12.206262070151563,1.0,12,1.0,1.0612770222512236e-10,1.0000044618060646,4.461806064645423e-06,-12.203490692818283,-12.203490705289704,1.0219552364357262e-09
0.00022704451583391026,15.0,1.0,12,1.0,1.0612770222512236e-10,1.0000044618060646,4.461806064645423e-06,-14.996594316960934,-14.996594332262491,1.0203354852108273e-09
0.00025774606085127334,1e-05,1.0,12,1.0,1.0612770222512236e-10,1.0000044618060646,4.461806064645423e-06,-9.997316400189134e-06,-9.997422539391488e-06,1.061665663676298e-05
0.00025774606085127334,1.2288774330579116e-05,1.0,12,1.0,1.0612770222512236e-10,1.0000044618060646,4.461806064645423e-06,-1.2285500805568245e-05,-1.2285606947402719e-05,8.639527125421833e-06
0.00025774606085127334,1.510139745479005e-05,1.0,12,1.0,1.0612770222512236e-10,1.0000044618060646,4.461806064645423e-06,-1.5097398984013703e-05,-1.509750512908273e-05,7.030636394535402e-06
0.00025774606085127334,1.8557766539829677e-05,1.0,12,1.0,1.0612770222512236e-10,1.0000044618060646,4.461806064645423e-06,-1.8552877199561945e-05,-1.855298334860584e-05,5.721400267500368e-06
0.00025774606085127334,2.2805220508753942e-05,1.0,12,1.0,1.0612770222512236e-10,1.0000044618060646,4.461806064645423e-06,-2.2799236399072443e-05,-2.2799342553000966e-05,4.656008315845644e-06
0.00025774606085127334,2.802482083911719e-05,1.0,12,1.0,1.0612770222512236e-10,1.0000044618060646,4.461806064645423e-06,-2.8017491392008714e-05,-2.8017597551939844e-05,3.7890447577878335e-06
0.00025774606085127334,3.44390698946822e-05,1.0,12,1.0,1.0612770222512236e-10,1.0000044618060646,4.461806064645423e-06,-3.443008719276985e-05,-3.443019336007746e-05,3.083552465156324e-06
0.00025774606085127334,4.2321395809079146e-05,1.0,12,1.0,1.0612770222512236e-10,1.0000044618060646,4.461806064645423e-06,-4.231038145964725e-05,-4.231048763601963e-05,2.5094575438384852e-06
0.00025774606085127334,5.200780824528904e-05,1.0,12,1.0,1.0612770222512236e-10,1.0000044618060646,4.461806064645423e-06,-5.199429725006843e-05,-5.199440343758031e-05,2.0422873398070486e-06
0.00025774606085127334,6.391122189543889e-05,1.0,12,1.0,1.0612770222512236e-10,1.0000044618060646,4.461806064645423e-06,-6.38946428285502e-05,-6.389474902975116e-05,1.6621272101844755e-06
0.00025774606085127334,7.85390583064617e-05,1.0,12,1.0,1.0612770222512236e-10,1.0000044618060646,4.461806064645423e-06,-7.85187089555371e-05,-7.851881517356024e-05,1.3527715989062667e-06
