eta,U,a,s,y,ke,eph,coul,E,Einf,dE
0.0002,0.0004084644284168036,1.0,4,1.0,0.0009430624912599867,1.0133004537627788,0.013300456425035993,0.0005346808433687527,-0.0004083827355311202,2.309264072276161
0.0002,0.0005019527182883087,1.0,4,1.0,0.0009430624912599867,1.0133004537627788,0.013300456425035993,0.0004412115000914471,-0.000501852327744651,1.8791659930606943
0.0002,0.0006168383679665784,1.0,4,1.0,0.0009430624912599867,1.0133004537627788,0.013300456425035993,0.0003263491334552224,-0.0006167150002929851,1.5291733350091736
0.0002,0.0007580187502384012,1.0,4,1.0,0.0009430624912599867,1.0133004537627788,0.013300456425035993,0.00018519736318834188,-0.0007578671464883535,1.2443665278887872
0.0002,0.0009315121360027327,1.0,4,1.0,0.0009430624912599867,1.0133004537627788,0.013300456425035993,1.1739138071198364e-05,-0.0009313258335755322,1.0126047594171521
0.0002,0.0011447142425533316,1.0,4,1.0,0.0009430624912599867,1.0133004537627788,0.013300456425035993,-0.00020141976035353956,-0.001144485299704821,0.824008433830047
0.0002,0.0014067134999737711,1.0,4,1.0,0.0009430624912599867,1.0133004537627788,0.013300456425035993,-0.00046336592028318373,-0.0014064321572737765,0.670538022124458
0.0002,0.0017286784748956803,1.0,4,1.0,0.0009430624912599867,1.0133004537627788,0.013300456425035993,-0.0007852656448969025,-0.0017283327392007013,0.5456513511049598
0.0002,0.0021243339668122713,1.0,4,1.0,0.0009430624912599867,1.0133004537627788,0.013300456425035993,-0.0011808409521822582,-0.0021239091000189087,0.44402472206944005
0.0002,0.002610546072093995,1.0,4,1.0,0.0009430624912599867,1.0133004537627788,0.013300456425035993,-0.0016669545203801784,-0.002610023962879576,0.3613259709151988
0.0002,0.0032080411559542855,1.0,4,1.0,0.0009430624912599867,1.0133004537627788,0.013300456425035993,-0.0022643285142418647,-0.003207399547723095,0.2940297956176704
0.0002,0.003942289380873242,1.0,4,1.0,0.0009430624912599867,1.0133004537627788,0.013300456425035993,-0.0029984279343941663,-0.003941500922997067,0.2392674788176379
0.0002,0.004844590454738973,1.0,4,1.0,0.0009430624912599867,1.0133004537627788,0.013300456425035993,-0.0039005461454402245,-0.004843621536648026,0.1947045994556474
0.0002,0.005953407882236496,1.0,4,1.0,0.0009430624912599867,1.0133004537627788,0.013300456425035993,-0.005009138856945305,-0.005952217200660049,0.1584415205161136
0.0002,0.00731600859626953,1.0,4,1.0,0.0009430624912599867,1.0133004537627788,0.013300456425035993,-0.006371463422566381,-0.0073145453945502766,0.12893241084901072
0.0002,0.008990477864013325,1.0,4,1.0,0.0009430624912599867,1.0133004537627788,0.013300456425035993,-0.008045593337758544,-0.008988679768440522,0.10491934911211086
0.0002,0.011048195359492682,1.0,4,1.0,0.0009430624912599867,1.0133004537627788,0.013300456425035993,-0.01010289381054535,-0.011045985720420783,0.08537870080095557
0.0002,0.013576877953295699,1.0,4,1.0,0.0009430624912599867,1.0133004537627788,0.013300456425035993,-0.012631063934572417,-0.013574162577705039,0.06947748251384726
0.0002,0.016684318928186587,1.0,4,1.0,0.0009430624912599867,1.0133004537627788,0.013300456425035993,-0.015737875146920523,-0.01668098206440095,0.05653785333737163
0.0002,0.020502983016789482,1.0,4,1.0,0.0009430624912599867,1.0133004537627788,0.013300456425035993,-0.019555765334546404,-0.020498882420186125,0.04600821968279566
0.0002,0.025195653139702213,1.0,4,1.0,0.0009430624912599867,1.0133004537627788,0.013300456425035993,-0.02424748442801306,-0.025190614009074273,0.037439721823432956
0.0002,0.0309623695545348,1.0,4,1.0,0.0009430624912599867,1.0133004537627788,0.013300456425035993,-0.030013032144221186,-0.030956177080623894,0.030467099795505517
0.0002,0.0380489572195672,1.0,4,1.0,0.0009430624912599867,1.0133004537627788,0.013300456425035993,-0.03709818362188794,-0.03804134742812328,0.02479312300957253
0.0002,0.04675750487851208,1.0,4,1.0,0.0009430624912599867,1.0133004537627788,0.013300456425035993,-0.045804966382589546,-0.04674815337753638,0.02017591983430208
0.0002,0.057459242571298766,1.0,4,1.0,0.0009430624912599867,1.0133004537627788,0.013300456425035993,-0.056504535231753424,-0.057447750722784505,0.016418667035069657
0.0002,0.0706103665164695,1.0,4,1.0,0.0009430624912599867,1.0133004537627788,0.013300456425035993,-0.06965299393394025,-0.07059624444316621,0.013361199546320444
0.0002,0.08677148595203744,1.0,4,1.0,0.0009430624912599867,1.0133004537627788,0.013300456425035993,-0.08581083811255168,-0.08675413165484704,0.010873182917077315
0.0002,0.10663152091936053,1.0,4,1.0,0.0009430624912599867,1.0133004537627788,0.013300456425035993,-0.10566684819051339,-0.10661019461517665,0.008848557382981919
0.0002,0.13103706971044476,1.0,4,1.0,0.0009430624912599867,1.0133004537627788,0.013300456425035993,-0.13006745088589092,-0.1310108622965027,0.007201016725442591
0.0002,0.16102849786120232,1.0,4,1.0,0.0009430624912599867,1.0133004537627788,0.013300456425035993,-0.16005280089125273,-0.16099629216163008,0.005860329189632173
0.0002,0.1978842871008457,1.0,4,1.0,0.0009430624912599867,1.0133004537627788,0.013300456425035993,-0.1969011208351845,-0.19784471024342554,0.00476934362854618
0.0002,0.24317553477498208,1.0,4,1.0,0.0009430624912599867,1.0133004537627788,0.013300456425035993,-0.24218318966037997,-0.24312689966802709,0.00388155325032191
0.0002,0.2988329269567655,1.0,4,1.0,0.0009430624912599867,1.0133004537627788,0.013300456425035993,-0.29782930216183845,-0.29877316037137414,0.0031591131156576222
0.0002,0.3672290401918124,1.0,4,1.0,0.0009430624912599867,1.0133004537627788,0.013300456425035993,-0.366211554052282,-0.36715559438377404,0.0025712268747436415
0.0002,0.451279480255236,1.0,4,1.0,0.0009430624912599867,1.0133004537627788,0.013300456425035993,-0.45024496022213073,-0.45118922435918496,0.0020928339731414213
0.0002,0.554567169287763,1.0,4,1.0,0.0009430624912599867,1.0133004537627788,0.013300456425035993,-0.5535117166872464,-0.5544562558539055,0.0017035413645110355
0.0002,0.6814950794525384,1.0,4,1.0,0.0009430624912599867,1.0133004537627788,0.013300456425035993,-0.680413903292314,-0.6813587804366479,0.0013867541909834426
0.0002,0.8374739238792347,1.0,4,1.0,0.0009430624912599867,1.0133004537627788,0.013300456425035993,-0.8363611366169874,-0.8373064290944588,0.001128968373614144
0.0002,1.0291528058296509,1.0,4,1.0,0.0009430624912599867,1.0133004537627788,0.013300456425035993,-1.0280011723974936,-1.028946975268485,0.0009191949572956869
0.0002,1.2647026582522884,1.0,4,1.0,0.0009430624912599867,1.0133004537627788,0.013300456425035993,-1.2635032876385683,-1.264449717720638,0.0007484916709663319
0.0002,1.5541645562545927,1.0,4,1.0,0.0009430624912599867,1.0133004537627788,0.013300456425035993,-1.552906522495732,-1.5538537233433418,0.0006095817343551927
0.0002,1.9098777504397322,1.0,4,1.0,0.0009430624912599867,1.0133004537627788,0.013300456425035993,-1.9085476268656558,-1.9094957748896442,0.0004965436616601811
0.0002,2.347005667414797,1.0,4,1.0,0.0009430624912599867,1.0133004537627788,0.013300456425035993,-2.3455869542936494,-2.3465362662813143,0.000404558839045488
0.0002,2.884182299945072,1.0,4,1.0,0.0009430624912599867,1.0133004537627788,0.013300456425035993,-2.882654721128723,-2.883605463485083,0.00032970611562474044
0.0002,3.544306541227564,1.0,4,1.0,0.0009430624912599867,1.0133004537627788,0.013300456425035993,-3.542645179815148,-3.5435976799193183,0.00026879465170889506
0.0002,4.355518324354103,1.0,4,1.0,0.0009430624912599867,1.0133004537627788,0.013300456425035993,-4.3536925605284456,-4.354647220689232,0.00021922789893310884
0.0002,5.352398178068967,1.0,4,1.0,0.0009430624912599867,1.0133004537627788,0.013300456425035993,-5.350370383827735,-5.351327698433353,0.00017889291397699383
0.0002,6.577441333769234,1.0,4,1.0,0.0009430624912599867,1.0133004537627788,0.013300456425035993,-6.575165268909512,-6.57612584550248,0.00014607028751207124
0.0002,8.08286922233136,1.0,4,1.0,0.0009430624912599867,1.0133004537627788,0.013300456425035993,-8.080288063311285,-8.081252648486894,0.00011936084881465137
0.0002,9.932855581681359,1.0,4,1.0,0.0009430624912599867,1.0133004537627788,0.013300456425035993,-9.929899499332667,-9.930869010565022,9.762602158221367e-05
0.0002,12.206262070151563,1.0,4,1.0,0.0009430624912599867,1.0133004537627788,0.013300456425035993,-12.202845252985208,-12.203820817737533,7.99392884323057e-05
0.0002,15.0,1.0,4,1.0,0.0009430624912599867,1.0133004537627788,0.013300456425035993,-14.996016996213594,-14.997,6.554669509939251e-05
0.00022704451583391026,1e-05,1.0,4,1.0,0.0009430624912599867,1.0133004537627788,0.013300456425035993,0.0009330647919297185,-9.997729554841661e-06,94.32766872833217
0.00022704451583391026,1.2288774330579116e-05,1.0,4,1.0,0.0009430624912599867,1.0133004537627788,0.013300456425035993,0.0009307765441705219,-1.2285984231761039e-05,76.75921689402225
0.00022704451583391026,1.510139745479005e-05,1.0,4,1.0,0.0009430624912599867,1.0133004537627788,0.013300456425035993,0.0009279645681379998,-1.5097968765316514e-05,62.46287507692734
0.00022704451583391026,1.8557766539829677e-05,1.0,4,1.0,0.0009430624912599867,1.0133004537627788,0.013300456425035993,0.0009245089942493338,-1.8553553100710682e-05,50.82921541933232
0.00022704451583391026,2.2805220508753942e-05,1.0,4,1.0,0.0009430624912599867,1.0133004537627788,0.013300456425035993,0.0009202625174792879,-2.280004270850505e-05,41.362315511628594
0.00022704451583391026,2.802482083911719e-05,1.0,4,1.0,0.0009430624912599867,1.0133004537627788,0.013300456425035993,0.0009150441180065738,-2.801845795723844e-05,33.658618093940326
0.00022704451583391026,3.44390698946822e-05,1.0,4,1.0,0.0009430624912599867,1.0133004537627788,0.013300456425035993,0.0009086313446578742,-3.443125069273219e-05,27.389728121310153
0.00022704451583391026,4.2321395809079146e-05,1.0,4,1.0,0.0009430624912599867,1.0133004537627788,0.013300456425035993,0.000900750832206342,-4.231178696825826e-05,22.288413861652153
0.00022704451583391026,5.200780824528904e-05,1.0,4,1.0,0.0009430624912599867,1.0133004537627788,0.013300456425035993,0.0008910666482937222,-5.1996000157646406e-05,18.137215277946414
0.00022704451583391026,6.391122189543889e-05,1.0,4,1.0,0.0009430624912599867,1.0133004537627788,0.013300456425035993,0.0008791659732259213,-6.389671120300729e-05,14.7591740900828
0.00022704451583391026,7.85390583064617e-05,1.0,4,1.0,0.0009430624912599867,1.0133004537627788,0.013300456425035993,0.0008645415021969457,-7.852122644399446e-05,12.010290355227488
0.00022704451583391026,9.65148763664303e-05,1.0,4,1.0,0.0009430624912599867,1.0133004537627788,0.013300456425035993,0.0008465698197790285,-9.649296319305492e-05,9.773384004026113
0.00022704451583391026,0.00011860495352108069,1.0,4,1.0,0.0009430624912599867,1.0133004537627788,0.013300456425035993,0.0008244848248215663,-0.00011857802491683299,7.953099660749408
0.00022704451583391026,0.00014575095083093872,1.0,4,1.0,0.0009430624912599867,1.0133004537627788,0.013300456425035993,0.0007973450729091431,-0.000145717858876875,6.471841811667461
0.00022704451583391026,0.00017911005432287385,1.0,4,1.0,0.0009430624912599867,1.0133004537627788,0.013300456425035993,0.0007639936442451763,-0.00017906938836730914,5.266467045043254
0.00022704451583391026,0.00022010430379115656,1.0,4,1.0,0.0009430624912599867,1.0133004537627788,0.013300456425035993,0.0007230088261997865,-0.00022005433031606933,4.285592358765726
0.00022704451583391026,0.0002704812118478755,1.0,4,1.0,0.0009430624912599867,1.0133004537627788,0.013300456425035993,0.000672643508205822,-0.00027041980057208935,3.4874047935203127
0.00022704451583391026,0.0003323882573060108,1.0,4,1.0,0.0009430624912599867,1.0133004537627788,0.013300456425035993,0.0006107507055142535,-0.00033231279037506187,2.8378790200188657
0.00022704451583391026,0.0004084644284168036,1.0,4,1.0,0.0009430624912599867,1.0133004537627788,0.013300456425035993,0.0005346920370178791,-0.00040837168880841833,2.3093268991737625
0.00022704451583391026,0.0005019527182883087,1.0,4,1.0,0.0009430624912599867,1.0133004537627788,0.013300456425035993,0.0004412252557142522,-0.0005018387526764134,1.8792171855224482
0.00022704451583391026,0.0006168383679665784,1.0,4,1.0,0.0009430624912599867,1.0133004537627788,0.013300456425035993,0.00032636603742966524,-0.0006166983181979757,1.529215059939394
0.00022704451583391026,0.0007580187502384012,1.0,4,1.0,0.0009430624912599867,1.0133004537627788,0.013300456425035993,0.00018521813610106354,-0.0007578466462382603,1.244400548607604
0.00022704451583391026,0.0009315121360027327,1.0,4,1.0,0.0009430624912599867,1.0133004537627788,0.013300456425035993,1.1764665434860937e-05,-0.0009313006412808206,1.0126325108277396
0.00022704451583391026,0.0011447142425533316,1.0,4,1.0,0.0009430624912599867,1.0133004537627788,0.013300456425035993,-0.0002013883903524092,-0.001144454341462363,0.8240310835860182
0.00022704451583391026,0.0014067134999737711,1.0,4,1.0,0.0009430624912599867,1.0133004537627788,0.013300456425035993,-0.0004633273703967195,-0.0014063941133882526,0.6705565204048801
0.00022704451583391026,0.0017286784748956803,1.0,4,1.0,0.0009430624912599867,1.0133004537627788,0.013300456425035993,-0.0007852182718113796,-0.001728285987928315,0.5456664711188132
0.00022704451583391026,0.0021243339668122713,1.0,4,1.0,0.0009430624912599867,1.0133004537627788,0.013300456425035993,-0.001180782736466525,-0.0021238516484353067,0.4440370930161547
0.00022704451583391026,0.002610546072093995,1.0,4,1.0,0.0009430624912599867,1.0133004537627788,0.013300456425035993,-0.0016668829804008646,-0.0026099533619249942,0.36133610480631717
0.00022704451583391026,0.0032080411559542855,1.0,4,1.0,0.0009430624912599867,1.0133004537627788,0.013300456425035993,-0.002264240600375724,-0.0032073127878032566,0.29403810910299744
0.00022704451583391026,0.003942289380873242,1.0,4,1.0,0.0009430624912599867,1.0133004537627788,0.013300456425035993,-0.0029983198990280132,-0.003941394305689484,0.2392743109462871
0.00022704451583391026,0.004844590454738973,1.0,4,1.0,0.0009430624912599867,1.0133004537627788,0.013300456425035993,-0.0039004133832167874,-0.0048434905170447635,0.194710226129108
0.00022704451583391026,0.005953407882236496,1.0,4,1.0,0.0009430624912599867,1.0133004537627788,0.013300456425035993,-0.00500897570844496,-0.005952056193626312,0.1584461662494447
0.00022704451583391026,0.00731600859626953,1.0,4,1.0,0.0009430624912599867,1.0133004537627788,0.013300456425035993,-0.00637126293305607,-0.0073143475366399535,0.12893625834152195
0.00022704451583391026,0.008990477864013325,1.0,4,1.0,0.0009430624912599867,1.0133004537627788,0.013300456425035993,-0.008045346960723758,-0.008988436625319575,0.10492254703551257
0.00022704451583391026,0.011048195359492682,1.0,4,1.0,0.0009430624912599867,1.0133004537627788,0.013300456425035993,-0.01010259104336728,-0.011045686927326449,0.08538137013697172
0.00022704451583391026,0.013576877953295699,1.0,4,1.0,0.0009430624912599867,1.0133004537627788,0.013300456425035993,-0.012630691870819815,-0.013573795397614257,0.06947972171145314
0.00022704451583391026,0.016684318928186587,1.0,4,1.0,0.0009430624912599867,1.0133004537627788,0.013300456425035993,-0.01573741792617129,-0.016680530845073517,0.05653974250949994
0.00022704451583391026,0.020502983016789482,1.0,4,1.0,0.0009430624912599867,1.0133004537627788,0.013300456425035993,-0.019555203466285743,-0.020498327926937284,0.046009824021410135
0.00022704451583391026,0.025195653139702213,1.0,4,1.0,0.0009430624912599867,1.0133004537627788,0.013300456425035993,-0.024246793960787185,-0.02518993260483399,0.037441094378546105
0.00022704451583391026,0.0309623695545348,1.0,4,1.0,0.0009430624912599867,1.0133004537627788,0.013300456425035993,-0.030012183644629042,-0.03095533971833022,0.030468283736608044
0.00022704451583391026,0.0380489572195672,1.0,4,1.0,0.0009430624912599867,1.0133004537627788,0.013300456425035993,-0.0370971409198872,-0.0380403184124973,0.024794153465872017
0.00022704451583391026,0.04675750487851208,1.0,4,1.0,0.0009430624912599867,1.0133004537627788,0.013300456425035993,-0.04580368502963143,-0.04674688884345534,0.020176825392219832
0.00022704451583391026,0.057459242571298766,1.0,4,1.0,0.0009430624912599867,1.0133004537627788,0.013300456425035993,-0.05650296060601942,-0.057446196765388986,0.01641947095682861
0.00022704451583391026,0.0706103665164695,1.0,4,1.0,0.0009430624912599867,1.0133004537627788,0.013300456425035993,-0.06965105891191022,-0.07059433481999092,0.01336192076157341
0.00022704451583391026,0.08677148595203744,1.0,4,1.0,0.0009430624912599867,1.0133004537627788,0.013300456425035993,-0.08580846020764649,-0.08675178496202128,0.010873836829844694
0.00022704451583391026,0.10663152091936053,1.0,4,1.0,0.0009430624912599867,1.0133004537627788,0.013300456425035993,-0.10566392603683747,-0.10660731081732076,0.008849156528297123
0.00022704451583391026,0.13103706971044476,1.0,4,1.0,0.0009430624912599867,1.0133004537627788,0.013300456425035993,-0.13006385991718264,-0.13100731846239608,0.007201571303699689
0.00022704451583391026,0.16102849786120232,1.0,4,1.0,0.0009430624912599867,1.0133004537627788,0.013300456425035993,-0.1600483880308443,-0.16099193722386998,0.005860847501409955
0.00022704451583391026,0.1978842871008457,1.0,4,1.0,0.0009430624912599867,1.0133004537627788,0.013300456425035993,-0.19689569797061332,-0.19783935855868975,0.004769832428447212
0.00022704451583391026,0.24317553477498208,1.0,4,1.0,0.0009430624912599867,1.0133004537627788,0.013300456425035993,-0.2421765256244859,-0.24312032310342643,0.0038820180349094843
0.00022704451583391026,0.2988329269567655,1.0,4,1.0,0.0009430624912599867,1.0133004537627788,0.013300456425035993,-0.2978211128785152,-0.29876507857954937,0.0031595583577644446
0.00022704451583391026,0.3672290401918124,1.0,4,1.0,0.0009430624912599867,1.0133004537627788,0.013300456425035993,-0.36620149042681316,-0.3671456628521819,0.0025716562141410845
0.00022704451583391026,0.451279480255236,1.0,4,1.0,0.0009430624912599867,1.0133004537627788,0.013300456425035993,-0.4502325932598973,-0.4511770197241357,0.002093250371696406
0.00022704451583391026,0.554567169287763,1.0,4,1.0,0.0009430624912599867,1.0133004537627788,0.013300456425035993,-0.5534965192064422,-0.5544412578533147,0.0017039472324450369
0.00022704451583391026,0.6814950794525384,1.0,4,1.0,0.0009430624912599867,1.0133004537627788,0.013300456425035993,-0.6803952274511145,-0.6813403497321809,0.001387151489615981
0.00022704451583391026,0.8374739238792347,1.0,4,1.0,0.0009430624912599867,1.0133004537627788,0.013300456425035993,-0.8363381862971939,-0.837283780017664,0.0011293586989707908
0.00022704451583391026,1.0291528058296509,1.0,4,1.0,0.0009430624912599867,1.0133004537627788,0.013300456425035993,-1.0279729692674178,-1.0289191423291322,0.0009195796081435354
0.00022704451583391026,1.2647026582522884,1.0,4,1.0,0.0009430624912599867,1.0133004537627788,0.013300456425035993,-1.2634686294484767,-1.2644155144495717,0.00074887170417801
0.00022704451583391026,1.5541645562545927,1.0,4,1.0,0.0009430624912599867,1.0133004537627788,0.013300456425035993,-1.5528639318280577,-1.5538116917153917,0.0006099580099617217
0.00022704451583391026,1.9098777504397322,1.0,4,1.0,0.0009430624912599867,1.0133004537627788,0.013300456425035993,-1.9084952881552921,-1.9094441231705817,0.0004969168795125636
0.00022704451583391026,2.347005667414797,1.0,4,1.0,0.0009430624912599867,1.0133004537627788,0.013300456425035993,-2.345522636433608,-2.3464727926493794,0.0004049295686478529
0.00022704451583391026,2.884182299945072,1.0,4,1.0,0.0009430624912599867,1.0133004537627788,0.013300456425035993,-2.8825756823619755,-2.8835274621712044,0.00033007482041188266
0.00022704451583391026,3.544306541227564,1.0,4,1.0,0.0009430624912599867,1.0133004537627788,0.013300456425035993,-3.5425480508583553,-3.543501825864944,0.0002691617088008285
0.00022704451583391026,4.355518324354103,1.0,4,1.0,0.0009430624912599867,1.0133004537627788,0.013300456425035993,-4.353573200945346,-4.354529427804944,0.00021959361521187268
0.00022704451583391026,5.352398178068967,1.0,4,1.0,0.0009430624912599867,1.0133004537627788,0.013300456425035993,-5.350223705529645,-5.351182945416077,0.00017925753916771668
0.00022704451583391026,6.577441333769234,1.0,4,1.0,0.0009430624912599867,1.0133004537627788,0.013300456425035993,-6.574985019259071,-6.5759479617861825,0.00014643402482921459
0.00022704451583391026,8.08286922233136,1.0,4,1.0,0.0009430624912599867,1.0133004537627788,0.013300456425035993,-8.08006655858354,-8.081034051202227,0.00011972386362392748
0.00022704451583391026,9.932855581681359,1.0,4,1.0,0.0009430624912599867,1.0133004537627788,0.013300456425035993,-9.929627297171427,-9.930600381294969,9.798844845019641e-05
0.00022704451583391026,12.206262070151563,1.0,4,1.0,0.0009430624912599867,1.0133004537627788,0.013300456425035993,-12.20251074989203,-12.203490705289704,8.030123686250234e-05
0.00022704451583391026,15.0,1.0,4,1.0,0.0009430624912599867,1.0133004537627788,0.013300456425035993,-14.995605932911099,-14.996594332262491,6.59082542004903e-05
0.00025774606085127334,1e-05,1.0,4,1.0,0.0009430624912599867,1.0133004537627788,0.013300456425035993,0.0009330651030286135,-9.997422539391488e-06,94.33056588857615
0.00025774606085127334,1.2288774330579116e-05,1.0,4,1.0,0.0009430624912599867,1.0133004537627788,0.013300456425035993,0.0009307769264729334,-1.2285606947402719e-05,76.7615745365928
0.00025774606085127334,1.510139745479005e-05,1.0,4,1.0,0.0009430624912599867,1.0133004537627788,0.013300456425035993,0.0009279650379408059,-1.509750512908273e-05,62.46479368655698
0.00025774606085127334,1.8557766539829677e-05,1.0,4,1.0,0.0009430624912599867,1.0133004537627788,0.013300456425035993,0.0009245095715794001,-1.855298334860584e-05,50.83077676555303
0.00025774606085127334,2.2805220508753942e-05,1.0,4,1.0,0.0009430624912599867,1.0133004537627788,0.013300456425035993,0.0009202632269471779,-2.2799342553000966e-05,41.363586134462814
0.00025774606085127334,2.802482083911719e-05,1.0,4,1.0,0.0009430624912599867,1.0133004537627788,0.013300456425035993,0.0009150449898556532,-2.8017597551939844e-05,33.65965214038484
0.00025774606085127334,3.44390698946822e-05,1.0,4,1.0,0.0009430624912599867,1.0133004537627788,0.013300456425035993,0.000908632416053533,-3.443019336007746e-05,27.390569653527173
0.00025774606085127334,4.2321395809079146e-05,1.0,4,1.0,0.0009430624912599867,1.0133004537627788,0.013300456425035993,0.000900752148820289,-4.231048763601963e-05,22.289098735261646
0.00025774606085127334,5.200780824528904e-05,1.0,4,1.0,0.0009430624912599867,1.0133004537627788,0.013300456425035993,0.0008910682662508897,-5.199440343758031e-05,18.137772670487973
0.00025774606085127334,6.391122189543889e-05,1.0,4,1.0,0.0009430624912599867,1.0133004537627788,0.013300456425035993,0.0008791679614969721,-6.389474902975116e-05,14.759627744802744
0.00025774606085127334,7.85390583064617e-05,1.0,4,1.0,0.0009430624912599867,1.0133004537627788,0.013300456425035993,0.0008645439455383709,-7.851881517356024e-05,12.010659593211615
0.00025774606085127334,9.65148763664303e-05,1.0,4,1.0,0.0009430624912599867,1.0133004537627788,0.013300456425035993,0.0008465728223461672,-9.649000003723331e-05,9.773684547823544
0.00025774606085127334,0.00011860495352108069,1.0,4,1.0,0.0009430624912599867,1.0133004537627788,0.013300456425035993,0.0008244885146085643,-0.00011857438356151318,7.953344304597139
0.00025774606085127334,0.00014575095083093872,1.0,4,1.0,0.0009430624912599867,1.0133004537627788,0.013300456425035993,0.0007973496072051176,-0.0001457133840974967,6.472040966886142
0.00025774606085127334,0.00017911005432287385,1.0,4,1.0,0.0009430624912599867,1.0133004537627788,0.013300456425035993,0.0007639992163391742,-0.00017906388941191326,5.266629183853441
0.00025774606085127334,0.00022010430379115656,1.0,4,1.0,0.0009430624912599867,1.0133004537627788,0.013300456425035993,0.0007230156736203553,-0.00022004757277387799,4.285724375443713
0.00025774606085127334,0.0002704812118478755,1.0,4,1.0,0.0009430624912599867,1.0133004537627788,0.013300456425035993,0.0006726519228464337,-0.00027041149638098744,3.4875122982889852
0.00025774606085127334,0.0003323882573060108,1.0,4,1.0,0.0009430624912599867,1.0133004537627788,0.013300456425035993,0.0006107610460762086,-0.0003323025855420169,2.83796657820161
0.00025774606085127334,0.0004084644284168036,1.0,4,1.0,0.0009430624912599867,1.0133004537627788,0.013300456425035993,0.0005347047443011108,-0.0004083591483193813,2.309398225806156
0.00025774606085127334,0.0005019527182883087,1.0,4,1.0,0.0009430624912599867,1.0133004537627788,0.013300456425035993,0.00044124087140785096,-0.0005018233419524363,1.8792753037176828
0.00025774606085127334,0.0006168383679665784,1.0,4,1.0,0.0009430624912599867,1.0133004537627788,0.013300456425035993,0.0003263852272031304,-0.0006166793803070531,1.5292624297582622
0.00025774606085127334,0.0007580187502384012,1.0,4,1.0,0.0009430624912599867,1.0133004537627788,0.013300456425035993,0.00018524171798062038,-0.0007578233738914759,1.2444391719265548
0.00025774606085127334,0.0009315121360027327,1.0,4,1.0,0.0009430624912599867,1.0133004537627788,0.013300456425035993,1.1793644674477313e-05,-0.0009312720424190429,1.012664016675345
0.00025774606085127334,0.0011447142425533316,1.0,4,1.0,0.0009430624912599867,1.0133004537627788,0.013300456425035993,-0.00020135277841881727,-0.0011444191969665132,0.8240567975855887
