eta,U,a,s,y,E,yinf,Einf,dE
0.0002,1e-05,1,148.4131591025766,1.0,0.00011763163915060462,1000.0,0.00012620178928745456,-0.06790830926595967
0.0002,1.2288774330579116e-05,1,148.4131591025766,1.0,0.00011534332481471108,1000.0,0.00012391347271174157,-0.06916235748607513
0.0002,1.510139745479005e-05,1,148.4131591025766,1.0,0.00011253126696758858,1000.0,0.00012110141211215547,-0.07076833370555445
0.0002,1.8557766539829677e-05,1,148.4131591025766,1.0,0.00010907559253880633,1000.0,0.00011764573430093285,-0.07284702512208774
0.0002,2.2805220508753942e-05,1,148.4131591025766,1.0,0.0001048289922172805,1000.0,0.00011339912982280236,-0.07557498561861603
0.0002,2.802482083911719e-05,1,148.4131591025766,1.0,9.961044091494095e-05,1000.0,0.00010818057341250519,-0.07922062369632041
0.0002,3.44390698946822e-05,1,148.4131591025766,1.0,9.319748098624093e-05,1000.0,0.0001017676072067513,-0.08421271223464341
0.0002,4.2321395809079146e-05,1,148.4131591025766,1.0,8.531673925075674e-05,1000.0,9.388685775753723e-05,-0.09128134343267526
0.0002,5.200780824528904e-05,1,148.4131591025766,1.0,7.563227357626263e-05,1000.0,8.420238260381456e-05,-0.10177988748698047
0.0002,6.391122189543889e-05,1,148.4131591025766,1.0,6.373125225765287e-05,1000.0,7.230134963639474e-05,-0.11853302077818889
0.0002,7.85390583064617e-05,1,148.4131591025766,1.0,4.9106355728872046e-05,1000.0,5.767643879265414e-05,-0.1485889774608208
0.0002,9.65148763664303e-05,1,148.4131591025766,1.0,3.113415042384648e-05,1000.0,3.970421589629754e-05,-0.21584774510684218
0.0002,0.00011860495352108069,1,148.4131591025766,1.0,9.048512902216764e-06,1000.0,1.7618556757078083e-05,-0.4864214460369115
0.0002,0.00014575095083093872,1,148.4131591025766,1.0,-1.809202864281112e-05,1000.0,-9.52201135331798e-06,-0.9000217466141633
0.0002,0.00017911005432287385,1,148.4131591025766,1.0,-5.1444427668466414e-05,1000.0,-4.2874443024554714e-05,-0.19988562041502358
0.0002,0.00022010430379115656,1,148.4131591025766,1.0,-9.24304381694371e-05,1000.0,-8.386049364294377e-05,-0.10219287001793638
0.0002,0.0002704812118478755,1,148.4131591025766,1.0,-0.00014279722154515463,1000.0,-0.00013422732631805136,-0.06384612926578692
0.0002,0.0003323882573060108,1,148.4131591025766,1.0,-0.00020469182501129033,1000.0,-0.00019612199036709503,-0.04369644948103246
0.0002,0.0004084644284168036,1,148.4131591025766,1.0,-0.0002807527064388926,1000.0,-0.00027218294624366566,-0.03148529440766314
0.0002,0.0005019527182883087,1,148.4131591025766,1.0,-0.0003742222071637662,1000.0,-0.0003656525384571964,-0.023436644916312914
0.0002,0.0006168383679665784,1,148.4131591025766,1.0,-0.0004890847672837542,1000.0,-0.0004805152110055306,-0.017834099903499174
0.0002,0.0007580187502384012,1,148.4131591025766,1.0,-0.0006302367753184652,1000.0,-0.000621667357200899,-0.013784571472677337
0.0002,0.0009315121360027327,1,148.4131591025766,1.0,-0.0008036952926231298,1000.0,-0.0007951260442880776,-0.010777220035252104
0.0002,0.0011447142425533316,1,148.4131591025766,1.0,-0.0010168545501105187,1000.0,-0.0010082855104173666,-0.00849862425336757
0.0002,0.0014067134999737711,1,148.4131591025766,1.0,-0.0012788011512841514,1000.0,-0.001270232367986322,-0.006745839197448066
0.0002,0.0017286784748956803,1,148.4131591025766,1.0,-0.0016007014181326504,1000.0,-0.0015921329499132466,-0.005381754218371464
0.0002,0.0021243339668122713,1,148.4131591025766,1.0,-0.0019962773917580907,1000.0,-0.0019877093107314543,-0.004310530206996631
