eta,U,a,s,y,ke,eph,coul,E,Einf,dE
0.0002,0.0005019527182883087,1.0,10,1.0,5.794376208760087e-09,1.0000329685353142,3.296853531421403e-05,-0.000501846530058713,-0.000501852327744651,1.1552573570901666e-05
0.0002,0.0006168383679665784,1.0,10,1.0,5.794376208760087e-09,1.0000329685353142,3.296853531421403e-05,-0.0006167092018495248,-0.0006167150002929851,9.402144357675333e-06
0.0002,0.0007580187502384012,1.0,10,1.0,5.794376208760087e-09,1.0000329685353142,3.296853531421403e-05,-0.0007578613471139912,-0.0007578671464883535,7.65223085500828e-06
0.0002,0.0009315121360027327,1.0,10,1.0,5.794376208760087e-09,1.0000329685353142,3.296853531421403e-05,-0.0009313200330572052,-0.0009313258335755322,6.228237334161399e-06
0.0002,0.0011447142425533316,1.0,10,1.0,5.794376208760087e-09,1.0000329685353142,3.296853531421403e-05,-0.001144479497780702,-0.001144485299704821,5.069461460614539e-06
0.0002,0.0014067134999737711,1.0,10,1.0,5.794376208760087e-09,1.0000329685353142,3.296853531421403e-05,-0.001406426353622111,-0.0014064321572737765,4.126506661094614e-06
0.0002,0.0017286784748956803,1.0,10,1.0,5.794376208760087e-09,1.0000329685353142,3.296853531421403e-05,-0.0017283269334260932,-0.0017283327392007013,3.359176434230233e-06
0.0002,0.0021243339668122713,1.0,10,1.0,5.794376208760087e-09,1.0000329685353142,3.296853531421403e-05,-0.002123903291635464,-0.0021239091000189087,2.734760844867422e-06
0.0002,0.002610546072093995,1.0,10,1.0,5.794376208760087e-09,1.0000329685353142,3.296853531421403e-05,-0.002610018151290191,-0.002610023962879576,2.226642156444066e-06
0.0002,0.0032080411559542855,1.0,10,1.0,5.794376208760087e-09,1.0000329685353142,3.296853531421403e-05,-0.0032073937321940023,-0.003207399547723095,1.8131601648152827e-06
0.0002,0.003942289380873242,1.0,10,1.0,5.794376208760087e-09,1.0000329685353142,3.296853531421403e-05,-0.003941495102626557,-0.003941500922997067,1.4766888614055464e-06
0.0002,0.004844590454738973,1.0,10,1.0,5.794376208760087e-09,1.0000329685353142,3.296853531421403e-05,-0.004843615710328006,-0.004843621536648026,1.2028850675554686e-06
0.0002,0.005953407882236496,1.0,10,1.0,5.794376208760087e-09,1.0000329685353142,3.296853531421403e-05,-0.0059522113670288125,-0.005952217200660049,9.800770098600028e-07
0.0002,0.00731600859626953,1.0,10,1.0,5.794376208760087e-09,1.0000329685353142,3.296853531421403e-05,-0.00731453955193445,-0.0073145453945502766,7.987667738397409e-07
0.0002,0.008990477864013325,1.0,10,1.0,5.794376208760087e-09,1.0000329685353142,3.296853531421403e-05,-0.008988673914783737,-0.008988679768440522,6.512254230637907e-07
0.0002,0.011048195359492682,1.0,10,1.0,5.794376208760087e-09,1.0000329685353142,3.296853531421403e-05,-0.011045979853196011,-0.011045985720420783,5.311635303993311e-07
0.0002,0.013576877953295699,1.0,10,1.0,5.794376208760087e-09,1.0000329685353142,3.296853531421403e-05,-0.013574156693806875,-0.013574162577705039,4.3346306854296927e-07
0.0002,0.016684318928186587,1.0,10,1.0,5.794376208760087e-09,1.0000329685353142,3.296853531421403e-05,-0.016680976160013232,-0.01668098206440095,3.5395923906250676e-07
0.0002,0.020502983016789482,1.0,10,1.0,5.794376208760087e-09,1.0000329685353142,3.296853531421403e-05,-0.020498876490619253,-0.020498882420186125,2.8926293398279865e-07
0.0002,0.025195653139702213,1.0,10,1.0,5.794376208760087e-09,1.0000329685353142,3.296853531421403e-05,-0.025190608048565308,-0.025190614009074273,2.3661626361002665e-07
0.0002,0.0309623695545348,1.0,10,1.0,5.794376208760087e-09,1.0000329685353142,3.296853531421403e-05,-0.03095617108209089,-0.030956177080623894,1.9377499321138337e-07
0.0002,0.0380489572195672,1.0,10,1.0,5.794376208760087e-09,1.0000329685353142,3.296853531421403e-05,-0.0380413413828634,-0.03804134742812328,1.5891287484968036e-07
0.0002,0.04675750487851208,1.0,10,1.0,5.794376208760087e-09,1.0000329685353142,3.296853531421403e-05,-0.04674814727485488,-0.04674815337753638,1.3054379816346266e-07
0.0002,0.057459242571298766,1.0,10,1.0,5.794376208760087e-09,1.0000329685353142,3.296853531421403e-05,-0.05744774454953888,-0.057447750722784505,1.0745843910946616e-07
0.0002,0.0706103665164695,1.0,10,1.0,5.794376208760087e-09,1.0000329685353142,3.296853531421403e-05,-0.07059623818320593,-0.07059624444316621,8.867270965507907e-08
0.0002,0.08677148595203744,1.0,10,1.0,5.794376208760087e-09,1.0000329685353142,3.296853531421403e-05,-0.08675412528832506,-0.08675413165484704,7.338580716368342e-08
0.0002,0.10663152091936053,1.0,10,1.0,5.794376208760087e-09,1.0000329685353142,3.296853531421403e-05,-0.10661018811770342,-0.10661019461517665,6.094607790157995e-08
0.0002,0.13103706971044476,1.0,10,1.0,5.794376208760087e-09,1.0000329685353142,3.296853531421403e-05,-0.13101085563810644,-0.1310108622965027,5.0823238121702343e-08
0.0002,0.16102849786120232,1.0,10,1.0,5.794376208760087e-09,1.0000329685353142,3.296853531421403e-05,-0.16099628530547913,-0.16099629216163008,4.2585769277497666e-08
0.0002,0.1978842871008457,1.0,10,1.0,5.794376208760087e-09,1.0000329685353142,3.296853531421403e-05,-0.1978447031442583,-0.19784471024342554,3.588252229520846e-08
0.0002,0.24317553477498208,1.0,10,1.0,5.794376208760087e-09,1.0000329685353142,3.296853531421403e-05,-0.24312689227022266,-0.24312689966802709,3.0427749601972355e-08
0.0002,0.2988329269567655,1.0,10,1.0,5.794376208760087e-09,1.0000329685353142,3.296853531421403e-05,-0.29877315260658116,-0.29877316037137414,2.5988924057337047e-08
0.0002,0.3672290401918124,1.0,10,1.0,5.794376208760087e-09,1.0000329685353142,3.296853531421403e-05,-0.36715558616799715,-0.36715559438377404,2.237682611354185e-08
0.0002,0.451279480255236,1.0,10,1.0,5.794376208760087e-09,1.0000329685353142,3.296853531421403e-05,-0.45118921558920405,-0.45118922435918496,1.9437478633511013e-08
0.0002,0.554567169287763,1.0,10,1.0,5.794376208760087e-09,1.0000329685353142,3.296853531421403e-05,-0.5544562464028757,-0.5544562558539055,1.704558229222324e-08
0.0002,0.6814950794525384,1.0,10,1.0,5.794376208760087e-09,1.0000329685353142,3.296853531421403e-05,-0.6813587701486927,-0.6813587804366479,1.5099174546279746e-08
0.0002,0.8374739238792347,1.0,10,1.0,5.794376208760087e-09,1.0000329685353142,3.296853531421403e-05,-0.8373064177780248,-0.8373064290944588,1.3515283794400252e-08
0.0002,1.0291528058296509,1.0,10,1.0,5.794376208760087e-09,1.0000329685353142,3.296853531421403e-05,-1.0289469626881766,-1.028946975268485,1.222639130390998e-08
0.0002,1.2647026582522884,1.0,10,1.0,5.794376208760087e-09,1.0000329685353142,3.296853531421403e-05,-1.2644497035871827,-1.264449717720638,1.1177554233214863e-08
0.0002,1.5541645562545927,1.0,10,1.0,5.794376208760087e-09,1.0000329685353142,3.296853531421403e-05,-1.5538537073012597,-1.5538537233433418,1.03240619539344e-08
0.0002,1.9098777504397322,1.0,10,1.0,5.794376208760087e-09,1.0000329685353142,3.296853531421403e-05,-1.9094957565020934,-1.9094957748896442,9.629532077049785e-09
0.0002,2.347005667414797,1.0,10,1.0,5.794376208760087e-09,1.0000329685353142,3.296853531421403e-05,-2.34653624501147,-2.3465362662813143,9.064357714754476e-09
0.0002,2.884182299945072,1.0,10,1.0,5.794376208760087e-09,1.0000329685353142,3.296853531421403e-05,-2.883605438673254,-2.883605463485083,8.604446534031295e-09
0.0002,3.544306541227564,1.0,10,1.0,5.794376208760087e-09,1.0000329685353142,3.296853531421403e-05,-3.543597650754823,-3.5435976799193183,8.23019368945667e-09
0.0002,4.355518324354103,1.0,10,1.0,5.794376208760087e-09,1.0000329685353142,3.296853531421403e-05,-4.354647186175844,-4.354647220689232,7.925645142396516e-09
0.0002,5.352398178068967,1.0,10,1.0,5.794376208760087e-09,1.0000329685353142,3.296853531421403e-05,-5.351327657346831,-5.351327698433353,7.677818467481157e-09
0.0002,6.577441333769234,1.0,10,1.0,5.794376208760087e-09,1.0000329685353142,3.296853531421403e-05,-6.576125796338382,-6.57612584550248,7.476149154821478e-09
0.0002,8.08286922233136,1.0,10,1.0,5.794376208760087e-09,1.0000329685353142,3.296853531421403e-05,-8.081252589396446,-8.081252648486894,7.312040677409566e-09
0.0002,9.932855581681359,1.0,10,1.0,5.794376208760087e-09,1.0000329685353142,3.296853531421403e-05,-9.930868939276305,-9.930869010565022,7.178497377805817e-09
0.0002,12.206262070151563,1.0,10,1.0,5.794376208760087e-09,1.0000329685353142,3.296853531421403e-05,-12.20382073145864,-12.203820817737533,7.069826298801407e-09
0.0002,15.0,1.0,10,1.0,5.794376208760087e-09,1.0000329685353142,3.296853531421403e-05,-14.996999895300016,-14.997,6.981395198634466e-09
0.00022704451583391026,1e-05,1.0,10,1.0,5.794376208760087e-09,1.0000329685353142,3.296853531421403e-05,-9.991935103779651e-06,-9.997729554841661e-06,0.0005795766959113024
0.00022704451583391026,1.2288774330579116e-05,1.0,10,1.0,5.794376208760087e-09,1.0000329685353142,3.296853531421403e-05,-1.2280189763566806e-05,-1.2285984231761039e-05,0.0004716323971222911
0.00022704451583391026,1.510139745479005e-05,1.0,10,1.0,5.794376208760087e-09,1.0000329685353142,3.296853531421403e-05,-1.5092174276068884e-05,-1.5097968765316514e-05,0.00038379263712217515
0.00022704451583391026,1.8557766539829677e-05,1.0,10,1.0,5.794376208760087e-09,1.0000329685353142,3.296853531421403e-05,-1.8547758585591004e-05,-1.8553553100710682e-05,0.0003123129617397047
0.00022704451583391026,2.2805220508753942e-05,1.0,10,1.0,5.794376208760087e-09,1.0000329685353142,3.296853531421403e-05,-2.2794248161591796e-05,-2.280004270850505e-05,0.00025414631837909264
0.00022704451583391026,2.802482083911719e-05,1.0,10,1.0,5.794376208760087e-09,1.0000329685353142,3.296853531421403e-05,-2.801266337125478e-05,-2.801845795723844e-05,0.00020681316553908965
0.00022704451583391026,3.44390698946822e-05,1.0,10,1.0,5.794376208760087e-09,1.0000329685353142,3.296853531421403e-05,-3.4425456058735796e-05,-3.443125069273219e-05,0.00016829577432732058
0.00022704451583391026,4.2321395809079146e-05,1.0,10,1.0,5.794376208760087e-09,1.0000329685353142,3.296853531421403e-05,-4.2305992275260096e-05,-4.231178696825826e-05,0.00013695221623498353
0.00022704451583391026,5.200780824528904e-05,1.0,10,1.0,5.794376208760087e-09,1.0000329685353142,3.296853531421403e-05,-5.1990205392142295e-05,-5.1996000157646406e-05,0.0001114463706158568
0.00022704451583391026,6.391122189543889e-05,1.0,10,1.0,5.794376208760087e-09,1.0000329685353142,3.296853531421403e-05,-6.389091634840227e-05,-6.389671120300729e-05,9.069096821922315e-05
0.00022704451583391026,7.85390583064617e-05,1.0,10,1.0,5.794376208760087e-09,1.0000329685353142,3.296853531421403e-05,-7.851543147989531e-05,-7.852122644399446e-05,7.380124281779517e-05
0.00022704451583391026,9.65148763664303e-05,1.0,10,1.0,5.794376208760087e-09,1.0000329685353142,3.296853531421403e-05,-9.648716809440092e-05,-9.649296319305492e-05,6.005721518165403e-05
0.00022704451583391026,0.00011860495352108069,1.0,10,1.0,5.794376208760087e-09,1.0000329685353142,3.296853531421403e-05,-0.0001185722296528276,-0.00011857802491683299,4.887300163292537e-05
0.00022704451583391026,0.00014575095083093872,1.0,10,1.0,5.794376208760087e-09,1.0000329685353142,3.296853531421403e-05,-0.00014571206340967296,-0.000145717858876875,3.977183885834457e-05
0.00022704451583391026,0.00017911005432287385,1.0,10,1.0,5.794376208760087e-09,1.0000329685353142,3.296853531421403e-05,-0.0001790635926504034,-0.00017906938836730914,3.236576032671469e-05
0.00022704451583391026,0.00022010430379115656,1.0,10,1.0,5.794376208760087e-09,1.0000329685353142,3.296853531421403e-05,-0.00022004853429230826,-0.00022005433031606933,2.6339057962366528e-05
0.00022704451583391026,0.0002704812118478755,1.0,10,1.0,5.794376208760087e-09,1.0000329685353142,3.296853531421403e-05,-0.0002704140041712408,-0.00027041980057208935,2.1434824063535012e-05
0.00022704451583391026,0.0003323882573060108,1.0,10,1.0,5.794376208760087e-09,1.0000329685353142,3.296853531421403e-05,-0.0003323069935108189,-0.00033231279037506187,1.744399978231862e-05
0.00022704451583391026,0.0004084644284168036,1.0,10,1.0,5.794376208760087e-09,1.0000329685353142,3.296853531421403e-05,-0.0004083658913747205,-0.00040837168880841833,1.4196463311981914e-05
0.00022704451583391026,0.0005019527182883087,1.0,10,1.0,5.794376208760087e-09,1.0000329685353142,3.296853531421403e-05,-0.0005018329545429253,-0.0005018387526764134,1.1553777896121522e-05
0.00022704451583391026,0.0006168383679665784,1.0,10,1.0,5.794376208760087e-09,1.0000329685353142,3.296853531421403e-05,-0.0006166925192045312,-0.0006166983181979757,9.403290512377605e-06
0.00022704451583391026,0.0007580187502384012,1.0,10,1.0,5.794376208760087e-09,1.0000329685353142,3.296853531421403e-05,-0.0007578408461880348,-0.0007578466462382603,7.653329673454813e-06
0.00022704451583391026,0.0009315121360027327,1.0,10,1.0,5.794376208760087e-09,1.0000329685353142,3.296853531421403e-05,-0.0009312948399319406,-0.0009313006412808206,6.229297632652475e-06
0.00022704451583391026,0.0011447142425533316,1.0,10,1.0,5.794376208760087e-09,1.0000329685353142,3.296853531421403e-05,-0.001144448538517596,-0.001144454341462363,5.070490413496471e-06
0.00022704451583391026,0.0014067134999737711,1.0,10,1.0,5.794376208760087e-09,1.0000329685353142,3.296853531421403e-05,-0.001406388308482336,-0.0014063941133882526,4.127510106426002e-06
0.00022704451583391026,0.0017286784748956803,1.0,10,1.0,5.794376208760087e-09,1.0000329685353142,3.296853531421403e-05,-0.001728280180612386,-0.001728285987928315,3.3601591227965563e-06
0.00022704451583391026,0.0021243339668122713,1.0,10,1.0,5.794376208760087e-09,1.0000329685353142,3.296853531421403e-05,-0.0021238458381577672,-0.0021238516484353067,2.7357266425647052e-06
0.00022704451583391026,0.002610546072093995,1.0,10,1.0,5.794376208760087e-09,1.0000329685353142,3.296853531421403e-05,-0.002609947548007999,-0.0026099533619249942,2.2275942092373104e-06
0.00022704451583391026,0.0032080411559542855,1.0,10,1.0,5.794376208760087e-09,1.0000329685353142,3.296853531421403e-05,-0.003207306969413816,-0.0032073127878032566,1.814101032650603e-06
0.00022704451583391026,0.003942289380873242,1.0,10,1.0,5.794376208760087e-09,1.0000329685353142,3.296853531421403e-05,-0.0039413884818039575,-0.003941394305689484,1.4776206273514666e-06
0.00022704451583391026,0.004844590454738973,1.0,10,1.0,5.794376208760087e-09,1.0000329685353142,3.296853531421403e-05,-0.00484348468640522,-0.0048434905170447635,1.2038094268401194e-06
0.00022704451583391026,0.005953407882236496,1.0,10,1.0,5.794376208760087e-09,1.0000329685353142,3.296853531421403e-05,-0.00595205035468691,-0.005952056193626312,9.809953421719522e-07
0.00022704451583391026,0.00731600859626953,1.0,10,1.0,5.794376208760087e-09,1.0000329685353142,3.296853531421403e-05,-0.007314341687501041,-0.0073143475366399535,7.996802016174237e-07
0.00022704451583391026,0.008990477864013325,1.0,10,1.0,5.794376208760087e-09,1.0000329685353142,3.296853531421403e-05,-0.008988430763646716,-0.008988436625319575,6.521348598477738e-07
0.00022704451583391026,0.011048195359492682,1.0,10,1.0,5.794376208760087e-09,1.0000329685353142,3.296853531421403e-05,-0.011045681050250906,-0.011045686927326449,5.3206971933091e-07
0.00022704451583391026,0.013576877953295699,1.0,10,1.0,5.794376208760087e-09,1.0000329685353142,3.296853531421403e-05,-0.013573789501610704,-0.013573795397614257,4.343666145488565e-07
0.00022704451583391026,0.016684318928186587,1.0,10,1.0,5.794376208760087e-09,1.0000329685353142,3.296853531421403e-05,-0.016680524925809757,-0.016680530845073517,3.548606345133109e-07
0.00022704451583391026,0.020502983016789482,1.0,10,1.0,5.794376208760087e-09,1.0000329685353142,3.296853531421403e-05,-0.02049832197908958,-0.020498327926937284,2.9016257936457223e-07
0.00022704451583391026,0.025195653139702213,1.0,10,1.0,5.794376208760087e-09,1.0000329685353142,3.296853531421403e-05,-0.025189926621860124,-0.02518993260483399,2.3751448486163283e-07
0.00022704451583391026,0.0309623695545348,1.0,10,1.0,5.794376208760087e-09,1.0000329685353142,3.296853531421403e-05,-0.03095533369219061,-0.03095533971833022,1.946720554984492e-07
0.00022704451583391026,0.0380489572195672,1.0,10,1.0,5.794376208760087e-09,1.0000329685353142,3.296853531421403e-05,-0.03804031233331227,-0.0380403184124973,1.5980899417066936e-07
0.00022704451583391026,0.04675750487851208,1.0,10,1.0,5.794376208760087e-09,1.0000329685353142,3.296853531421403e-05,-0.046746882699084,-0.04674688884345534,1.3143915007239792e-07
0.00022704451583391026,0.057459242571298766,1.0,10,1.0,5.794376208760087e-09,1.0000329685353142,3.296853531421403e-05,-0.057446190540911664,-0.057446196765388986,1.0835316649210567e-07
0.00022704451583391026,0.0706103665164695,1.0,10,1.0,5.794376208760087e-09,1.0000329685353142,3.296853531421403e-05,-0.07059432849707314,-0.07059433481999092,8.956692897265887e-08
0.00022704451583391026,0.08677148595203744,1.0,10,1.0,5.794376208760087e-09,1.0000329685353142,3.296853531421403e-05,-0.08675177851813227,-0.08675178496202128,7.427961290417318e-08
0.00022704451583391026,0.10663152091936053,1.0,10,1.0,5.794376208760087e-09,1.0000329685353142,3.296853531421403e-05,-0.10660730422477294,-0.10660731081732076,6.183954718064091e-08
0.00022704451583391026,0.13103706971044476,1.0,10,1.0,5.794376208760087e-09,1.0000329685353142,3.296853531421403e-05,-0.1310073116871648,-0.13100731846239608,5.17164334361616e-08
0.00022704451583391026,0.16102849786120232,1.0,10,1.0,5.794376208760087e-09,1.0000329685353142,3.296853531421403e-05,-0.16099193022414313,-0.16099193722386998,4.347874169600364e-08
0.00022704451583391026,0.1978842871008457,1.0,10,1.0,5.794376208760087e-09,1.0000329685353142,3.296853531421403e-05,-0.19783935128308533,-0.19783935855868975,3.677531345374527e-08
0.00022704451583391026,0.24317553477498208,1.0,10,1.0,5.794376208760087e-09,1.0000329685353142,3.296853531421403e-05,-0.2431203154888023,-0.24312032310342643,3.1320393245962176e-08
0.00022704451583391026,0.2988329269567655,1.0,10,1.0,5.794376208760087e-09,1.0000329685353142,3.296853531421403e-05,-0.29876507054831153,-0.29876507857954937,2.6881447723463663e-08
0.00022704451583391026,0.3672290401918124,1.0,10,1.0,5.794376208760087e-09,1.0000329685353142,3.296853531421403e-05,-0.36714565430897694,-0.3671456628521819,2.326925207400559e-08
0.00022704451583391026,0.451279480255236,1.0,10,1.0,5.794376208760087e-09,1.0000329685353142,3.296853531421403e-05,-0.4511770105517859,-0.4511770197241357,2.0329824931518294e-08
0.00022704451583391026,0.554567169287763,1.0,10,1.0,5.794376208760087e-09,1.0000329685353142,3.296853531421403e-05,-0.5544412479078229,-0.5544412578533147,1.793786379098379e-08
0.00022704451583391026,0.6814950794525384,1.0,10,1.0,5.794376208760087e-09,1.0000329685353142,3.296853531421403e-05,-0.6813403388365925,-0.6813403497321809,1.5991403467831864e-08
0.00022704451583391026,0.8374739238792347,1.0,10,1.0,5.794376208760087e-09,1.0000329685353142,3.296853531421403e-05,-0.8372837679545232,-0.837283780017664,1.4407469853686074e-08
0.00022704451583391026,1.0291528058296509,1.0,10,1.0,5.794376208760087e-09,1.0000329685353142,3.296853531421403e-05,-1.0289191288312125,-1.0289191423291322,1.3118542668293275e-08
0.00022704451583391026,1.2647026582522884,1.0,10,1.0,5.794376208760087e-09,1.0000329685353142,3.296853531421403e-05,-1.2644154991884848,-1.2644155144495717,1.2069676988529385e-08
0.00022704451583391026,1.5541645562545927,1.0,10,1.0,5.794376208760087e-09,1.0000329685353142,3.296853531421403e-05,-1.5538116742875883,-1.5538116917153917,1.1216161852521783e-08
0.00022704451583391026,1.9098777504397322,1.0,10,1.0,5.794376208760087e-09,1.0000329685353142,3.296853531421403e-05,-1.9094441030801494,-1.9094441231705817,1.052161305112368e-08
0.00022704451583391026,2.347005667414797,1.0,10,1.0,5.794376208760087e-09,1.0000329685353142,3.296853531421403e-05,-2.3464727692869025,-2.3464727926493794,9.956423494518007e-09
0.00022704451583391026,2.884182299945072,1.0,10,1.0,5.794376208760087e-09,1.0000329685353142,3.296853531421403e-05,-2.883527434787786,-2.8835274621712044,9.496499880398116e-09
0.00022704451583391026,3.544306541227564,1.0,10,1.0,5.794376208760087e-09,1.0000329685353142,3.296853531421403e-05,-3.543501793540281,-3.543501825864944,9.122236853496396e-09
0.00022704451583391026,4.355518324354103,1.0,10,1.0,5.794376208760087e-09,1.0000329685353142,3.296853531421403e-05,-4.354529389408096,-4.354529427804944,8.817680099743947e-09
0.00022704451583391026,5.352398178068967,1.0,10,1.0,5.794376208760087e-09,1.0000329685353142,3.296853531421403e-05,-5.3511828995572595,-5.351182945416077,8.5698466406177e-09
0.00022704451583391026,6.577441333769234,1.0,10,1.0,5.794376208760087e-09,1.0000329685353142,3.296853531421403e-05,-6.575947906757519,-6.5759479617861825,8.368171969055818e-09
0.00022704451583391026,8.08286922233136,1.0,10,1.0,5.794376208760087e-09,1.0000329685353142,3.296853531421403e-05,-8.081033984904947,-8.081034051202227,8.204059051629885e-09
0.00022704451583391026,9.932855581681359,1.0,10,1.0,5.794376208760087e-09,1.0000329685353142,3.296853531421403e-05,-9.930600301149939,-9.930600381294969,8.070512062786691e-09
0.00022704451583391026,12.206262070151563,1.0,10,1.0,5.794376208760087e-09,1.0000329685353142,3.296853531421403e-05,-12.203490608127487,-12.203490705289704,7.961838147248057e-09
0.00022704451583391026,15.0,1.0,10,1.0,5.794376208760087e-09,1.0000329685353142,3.296853531421403e-05,-14.996594214188237,-14.996594332262491,7.87340457158381e-09
0.00025774606085127334,1e-05,1.0,10,1.0,5.794376208760087e-09,1.0000329685353142,3.296853531421403e-05,-9.991628078207627e-06,-9.997422539391488e-06,0.0005795955068448265
0.00025774606085127334,1.2288774330579116e-05,1.0,10,1.0,5.794376208760087e-09,1.0000329685353142,3.296853531421403e-05,-1.2279812466769974e-05,-1.2285606947402719e-05,0.0004716478931445827
0.00025774606085127334,1.510139745479005e-05,1.0,10,1.0,5.794376208760087e-09,1.0000329685353142,3.296853531421403e-05,-1.5091710624549693e-05,-1.509750512908273e-05,0.0003838054356328341
0.00025774606085127334,1.8557766539829677e-05,1.0,10,1.0,5.794376208760087e-09,1.0000329685353142,3.296853531421403e-05,-1.8547188814702267e-05,-1.855298334860584e-05,0.0003123235651482101
0.00025774606085127334,2.2805220508753942e-05,1.0,10,1.0,5.794376208760087e-09,1.0000329685353142,3.296853531421403e-05,-2.2793547983004612e-05,-2.2799342553000966e-05,0.000254155135521276
0.00025774606085127334,2.802482083911719e-05,1.0,10,1.0,5.794376208760087e-09,1.0000329685353142,3.296853531421403e-05,-2.8011802937589884e-05,-2.8017597551939844e-05,0.00020682052910561208
0.00025774606085127334,3.44390698946822e-05,1.0,10,1.0,5.794376208760087e-09,1.0000329685353142,3.296853531421403e-05,-3.442439869122236e-05,-3.443019336007746e-05,0.00016830195504574465
0.00025774606085127334,4.2321395809079146e-05,1.0,10,1.0,5.794376208760087e-09,1.0000329685353142,3.296853531421403e-05,-4.230469290018438e-05,-4.231048763601963e-05,0.00013695743440965782
0.00025774606085127334,5.200780824528904e-05,1.0,10,1.0,5.794376208760087e-09,1.0000329685353142,3.296853531421403e-05,-5.198860861943468e-05,-5.199440343758031e-05,0.00011145080551961207
0.00025774606085127334,6.391122189543889e-05,1.0,10,1.0,5.794376208760087e-09,1.0000329685353142,3.296853531421403e-05,-6.388895411045615e-05,-6.389474902975116e-05,9.069476573585505e-05
0.00025774606085127334,7.85390583064617e-05,1.0,10,1.0,5.794376208760087e-09,1.0000329685353142,3.296853531421403e-05,-7.851302012996504e-05,-7.851881517356024e-05,7.380452166014236e-05
0.00025774606085127334,9.65148763664303e-05,1.0,10,1.0,5.794376208760087e-09,1.0000329685353142,3.296853531421403e-05,-9.648420484088841e-05,-9.649000003723331e-05,6.006007195214867e-05
0.00025774606085127334,0.00011860495352108069,1.0,10,1.0,5.794376208760087e-09,1.0000329685353142,3.296853531421403e-05,-0.00011856858817745763,-0.00011857438356151318,4.887551494238848e-05
0.00025774606085127334,0.00014575095083093872,1.0,10,1.0,5.794376208760087e-09,1.0000329685353142,3.296853531421403e-05,-0.00014570758848276774,-0.0001457133840974967,3.977407267602165e-05
