eta,U,a,s,y,E,yinf,Einf,dE
0.0002,1e-05,1,2.718281828459045,1.0,0.3804486055140459,10.0,0.4059958434366081,-0.06292487555122253
0.0002,1.2288774330579116e-05,1,2.718281828459045,1.0,0.3804463264616909,10.0,0.4059935532264767,-0.06292520302787832
0.0002,1.510139745479005e-05,1,2.718281828459045,1.0,0.380443525785683,10.0,0.40599073883892933,-0.06292560546161073
0.0002,1.8557766539829677e-05,1,2.718281828459045,1.0,0.38044008409813973,10.0,0.4059872803015845,-0.06292610001098364
0.0002,2.2805220508753942e-05,1,2.718281828459045,1.0,0.38043585468598606,10.0,0.40598303018308995,-0.06292670776308715
0.0002,2.802482083911719e-05,1,2.718281828459045,1.0,0.38043065725683534,10.0,0.40597780730838423,-0.06292745463335896
0.0002,3.44390698946822e-05,1,2.718281828459045,1.0,0.380424270253442,10.0,0.4059713890355227,-0.06292837247169979
0.0002,4.2321395809079146e-05,1,2.718281828459045,1.0,0.38041642140910725,10.0,0.4059635017648439,-0.06292950042226929
0.0002,5.200780824528904e-05,1,2.718281828459045,1.0,0.38040677614142854,10.0,0.40595380927589836,-0.06293088659529561
0.0002,6.391122189543889e-05,1,2.718281828459045,1.0,0.3803949232896424,10.0,0.40594189839496303,-0.0629325901226992
0.0002,7.85390583064617e-05,1,2.718281828459045,1.0,0.38038035758756505,10.0,0.4059272613821737,-0.06293468368599339
0.0002,9.65148763664303e-05,1,2.718281828459045,1.0,0.38036245812498565,10.0,0.40590927428746965,-0.06293725662545825
0.0002,0.00011860495352108069,1,2.718281828459045,1.0,0.38034046187935777,10.0,0.40588717035270144,-0.06294041876500923
0.0002,0.00014575095083093872,1,2.718281828459045,1.0,0.38031343118949384,10.0,0.405860007326083,-0.06294430511864674
0.0002,0.00017911005432287385,1,2.718281828459045,1.0,0.38028021378472,10.0,0.40582662729565816,-0.06294908168341246
0.0002,0.00022010430379115656,1,2.718281828459045,1.0,0.38023939366560866,10.0,0.4057856073295542,-0.06295495257227908
0.0002,0.0002704812118478755,1,2.718281828459045,1.0,0.380189230742418,10.0,0.40573519881890424,-0.06296216880085974
0.0002,0.0003323882573060108,1,2.718281828459045,1.0,0.38012758665813273,10.0,0.4056732529377325,-0.06297103911733812
0.0002,0.0004084644284168036,1,2.718281828459045,1.0,0.38005183363407313,10.0,0.40559712904228956,-0.06298194335974441
