eta,U,a,s,y,E
0.0,0.001,1.0,148.4131591025766,500.0,-0.0008637924784485521
0.0,0.25225125628140704,1.0,148.4131591025766,500.0,-0.25211310601881337
0.0,0.5035025125628141,1.0,148.4131591025766,500.0,-0.5033624195591782
0.0,0.7547537688442211,1.0,148.4131591025766,500.0,-0.7546117330995428
0.0,1.006005025125628,1.0,148.4131591025766,500.0,-1.0058610466399076
0.0,1.2572562814070352,1.0,148.4131591025766,500.0,-1.2571103601802724
0.0,1.508507537688442,1.0,148.4131591025766,500.0,-1.508359673720637
0.0,1.7597587939698491,1.0,148.4131591025766,500.0,-1.7596089872610017
0.0,2.0110100502512562,1.0,148.4131591025766,500.0,-2.010858300801367
0.0,2.2622613065326633,1.0,148.4131591025766,500.0,-2.262107614341732
0.0,2.5135125628140704,1.0,148.4131591025766,500.0,-2.513356927882097
0.0,2.7647638190954775,1.0,148.4131591025766,500.0,-2.7646062414224617
0.0,3.016015075376884,1.0,148.4131591025766,500.0,-3.015855554962826
0.0,3.2672663316582913,1.0,148.4131591025766,500.0,-3.267104868503191
0.0,3.5185175879396984,1.0,148.4131591025766,500.0,-3.5183541820435553
0.0,3.7697688442211055,1.0,148.4131591025766,500.0,-3.76960349558392
0.0,4.021020100502513,1.0,148.4131591025766,500.0,-4.020852809124285
0.0,4.27227135678392,1.0,148.4131591025766,500.0,-4.27210212266465
0.0,4.523522613065327,1.0,148.4131591025766,500.0,-4.523351436205015
0.0,4.774773869346734,1.0,148.4131591025766,500.0,-4.77460074974538
0.0,5.026025125628141,1.0,148.4131591025766,500.0,-5.025850063285745
0.0,5.277276381909548,1.0,148.4131591025766,500.0,-5.27709937682611
0.0,5.528527638190956,1.0,148.4131591025766,500.0,-5.5283486903664745
0.0,5.779778894472362,1.0,148.4131591025766,500.0,-5.779598003906839
0.0,6.031030150753769,1.0,148.4131591025766,500.0,-6.030847317447203
0.0,6.2822814070351765,1.0,148.4131591025766,500.0,-6.282096630987569
0.0,6.533532663316583,1.0,148.4131591025766,500.0,-6.533345944527933
0.0,6.784783919597991,1.0,148.4131591025766,500.0,-6.784595258068299
0.0,7.036035175879397,1.0,148.4131591025766,500.0,-7.035844571608663
0.0,7.287286432160805,1.0,148.4131591025766,500.0,-7.2870938851490275
0.0,7.5385376884422115,1.0,148.4131591025766,500.0,-7.538343198689392
0.0,7.789788944723619,1.0,148.4131591025766,500.0,-7.789592512229757
0.0,8.041040201005025,1.0,148.4131591025766,500.0,-8.040841825770121
0.0,8.292291457286431,1.0,148.4131591025766,500.0,-8.292091139310486
0.0,8.543542713567838,1.0,148.4131591025766,500.0,-8.54334045285085
0.0,8.794793969849247,1.0,148.4131591025766,500.0,-8.794589766391217
0.0,9.046045226130653,1.0,148.4131591025766,500.0,-9.045839079931582
0.0,9.29729648241206,1.0,148.4131591025766,500.0,-9.297088393471945
0.0,9.548547738693467,1.0,148.4131591025766,500.0,-9.54833770701231
0.0,9.799798994974875,1.0,148.4131591025766,500.0,-9.799587020552677
0.0,10.051050251256282,1.0,148.4131591025766,500.0,-10.050836334093042
0.0,10.302301507537688,1.0,148.4131591025766,500.0,-10.302085647633405
0.0,10.553552763819095,1.0,148.4131591025766,500.0,-10.55333496117377
0.0,10.804804020100502,1.0,148.4131591025766,500.0,-10.804584274714134
0.0,11.05605527638191,1.0,148.4131591025766,500.0,-11.055833588254501
0.0,11.307306532663317,1.0,148.4131591025766,500.0,-11.307082901794864
0.0,11.558557788944723,1.0,148.4131591025766,500.0,-11.558332215335229
0.0,11.80980904522613,1.0,148.4131591025766,500.0,-11.809581528875594
0.0,12.061060301507537,1.0,148.4131591025766,500.0,-12.060830842415958
0.0,12.312311557788945,1.0,148.4131591025766,500.0,-12.312080155956323
0.0,12.563562814070352,1.0,148.4131591025766,500.0,-12.563329469496688
0.0,12.814814070351758,1.0,148.4131591025766,500.0,-12.814578783037053
0.0,13.066065326633165,1.0,148.4131591025766,500.0,-13.065828096577418
0.0,13.317316582914573,1.0,148.4131591025766,500.0,-13.317077410117783
0.0,13.56856783919598,1.0,148.4131591025766,500.0,-13.568326723658148
0.0,13.819819095477387,1.0,148.4131591025766,500.0,-13.819576037198512
0.0,14.071070351758793,1.0,148.4131591025766,500.0,-14.070825350738877
0.0,14.3223216080402,1.0,148.4131591025766,500.0,-14.32207466427924
0.0,14.573572864321608,1.0,148.4131591025766,500.0,-14.573323977819607
0.0,14.824824120603015,1.0,148.4131591025766,500.0,-14.82457329135997
0.0,15.076075376884422,1.0,148.4131591025766,500.0,-15.075822604900337
0.0,15.327326633165828,1.0,148.4131591025766,500.0,-15.3270719184407
0.0,15.578577889447237,1.0,148.4131591025766,500.0,-15.578321231981066
0.0,15.829829145728644,1.0,148.4131591025766,500.0,-15.82957054552143
0.0,16.081080402010052,1.0,148.4131591025766,500.0,-16.080819859061794
0.0,16.33233165829146,1.0,148.4131591025766,500.0,-16.332069172602157
0.0,16.583582914572865,1.0,148.4131591025766,500.0,-16.583318486142524
0.0,16.834834170854272,1.0,148.4131591025766,500.0,-16.83456779968289
0.0,17.08608542713568,1.0,148.4131591025766,500.0,-17.08581711322325
0.0,17.33733668341709,1.0,148.4131591025766,500.0,-17.33706642676362
0.0,17.588587939698495,1.0,148.4131591025766,500.0,-17.588315740303987
0.0,17.839839195979902,1.0,148.4131591025766,500.0,-17.83956505384435
0.0,18.09109045226131,1.0,148.4131591025766,500.0,-18.090814367384713
0.0,18.342341708542715,1.0,148.4131591025766,500.0,-18.342063680925076
0.0,18.593592964824122,1.0,148.4131591025766,500.0,-18.593312994465443
0.0,18.84484422110553,1.0,148.4131591025766,500.0,-18.84456230800581
0.0,19.096095477386935,0.0,0.3937918100659124,500.0,-19.34585960535988
0.0,19.347346733668342,0.0,0.3886778576334469,500.0,-19.85828351558473
0.0,19.598597989949752,0.0,0.38369504330452814,500.0,-20.377405429098644
0.0,19.84984924623116,0.0,0.3788383923477077,500.0,-20.903225345901863
0.0,20.101100502512566,0.0,0.37410310545409575,500.0,-21.435743265994297
0.0,20.352351758793972,0.0,0.36948481009815565,500.0,-21.974959189376488
0.0,20.60360301507538,0.0,0.36497912432367746,500.0,-22.52087311604786
0.0,20.854854271356785,0.0,0.36058199902495114,500.0,-23.07348504600863
0.0,21.106105527638192,0.0,0.35628954993997947,500.0,-23.632794979258826
0.0,21.3573567839196,0.0,0.35209811450229717,500.0,-24.198802915798346
0.0,21.608608040201005,0.0,0.34800412870040404,500.0,-24.77150885562731
0.0,21.859859296482416,0.0,0.3440042716379213,500.0,-25.350912798745636
0.0,22.111110552763822,0.0,0.34009530828051265,500.0,-25.93701474515336
0.0,22.36236180904523,0.0,0.33627418834207934,500.0,-26.529814694850444
0.0,22.613613065326636,0.0,0.3325379608812473,500.0,-27.129312647836965
0.0,22.864864321608042,0.0,0.32888386932547065,500.0,-27.735508604112816
0.0,23.11611557788945,0.0,0.3253091961987964,500.0,-28.348402563678103
0.0,23.367366834170856,0.0,0.32181139899847705,500.0,-28.967994526532756
0.0,23.618618090452262,0.0,0.31838801856930965,500.0,-29.594284492676806
0.0,23.86986934673367,0.0,0.31503669009698987,500.0,-30.22727246211023
0.0,24.121120603015076,0.0,0.31175519974234533,500.0,-30.866958434833062
0.0,24.372371859296486,0.0,0.30854136090641393,500.0,-31.513342410845283
0.0,24.623623115577892,0.0,0.30539310280152104,500.0,-32.16642439014686
0.0,24.8748743718593,0.0,0.3023084526498446,500.0,-32.82620437273788
0.0,25.126125628140706,0.0,0.2992855008787079,500.0,-33.49268235861821
0.0,25.377376884422112,0.0,0.29632238579708003,500.0,-34.165858347788
0.0,25.62862814070352,0.0,0.293417378043148,500.0,-34.84573234024715
0.0,25.879879396984926,0.0,0.29056877700828077,500.0,-35.53230433599568
0.0,26.131130653266332,0.0,0.28777496029538163,500.0,-36.22557433503358
0.0,26.38238190954774,0.0,0.2850343790154819,500.0,-36.92554233736025
0.0,26.63363316582915,0.0,0.28234546730619087,500.0,-37.632208342977236
0.0,26.884884422110556,0.0,0.27970681019683324,500.0,-38.345572351883604
0.0,27.136135678391963,0.0,0.2771170159089338,500.0,-39.065634364079195
0.0,27.38738693467337,0.0,0.2745747510081283,500.0,-39.79239437956407
0.0,27.638638190954776,0.0,0.2720787068724525,500.0,-40.52585239833832
0.0,27.889889447236182,0.0,0.2696276261370829,500.0,-41.26600842040196
0.0,28.14114070351759,0.0,0.2672203240151495,500.0,-42.012862445755
0.0,28.392391959798996,0.0,0.2648556238526559,500.0,-42.7664144743974
0.0,28.643643216080402,0.0,0.26253242191976994,500.0,-43.5266645063292
0.0,28.894894472361813,0.0,0.26024960407602754,500.0,-44.29361254155043
0.0,29.14614572864322,0.0,0.25800615167244273,500.0,-45.06725858006101
0.0,29.397396984924626,0.0,0.25580104121951086,500.0,-45.847602621860986
0.0,29.648648241206033,0.0,0.25363330630033737,500.0,-46.63464466695033
0.0,29.89989949748744,0.0,0.25150199946952795,500.0,-47.42838471532901
0.0,30.151150753768846,0.0,0.2494062299505109,500.0,-48.22882276699722
0.0,30.402402010050253,0.0,0.24734509089336437,500.0,-49.03595882195473
0.0,30.65365326633166,0.0,0.24531773520197367,500.0,-49.84979288020164
0.0,30.904904522613066,0.0,0.24332335146287926,500.0,-50.670324941737945
0.0,31.156155778894476,0.0,0.2413611249624136,500.0,-51.497555006563644
0.0,31.407407035175883,0.0,0.23943025395585524,500.0,-52.33148307467697
0.0,31.65865829145729,0.0,0.23753013968950867,500.0,-53.17210914608272
0.0,31.909909547738696,0.0,0.2356598573084986,500.0,-54.01943322077704
0.0,32.1611608040201,0.0,0.2338188239428184,500.0,-54.87345529876025
