eta,U,a,s,y,E,ainf,sinf,yinf,Einf,dE
0.0002,1e-05,1.0,148.4131591025766,1.0000118058143295,0.00011763149977473418,1.0,148.4131591025766,10000.0,0.00012620185745532126,-0.06790991712321828
0.0002,1.2288774330579116e-05,1.0,148.4131591025766,1.0000118058143295,0.00011534318543883516,1.0,148.4131591025766,10000.0,0.00012391355648169462,-0.06916411154840463
0.0002,1.510139745479005e-05,1.0,148.4131591025766,1.0000118058156848,0.00011253112759168992,1.0,148.4131591025766,10000.0,0.00012110151505516036,-0.0707702745053745
0.0002,1.8557766539829677e-05,1.0,148.4131591025766,1.0000118058156848,0.00010907545316289939,1.0,148.4131591025766,10000.0,0.00011764586080526844,-0.07284920679491733
0.0002,2.2805220508753942e-05,1.0,148.4131591025766,1.00001180581704,0.00010482885284134734,1.0,148.4131591025766,10000.0,0.00011339928528112558,-0.07557748197911011
0.0002,2.802482083911719e-05,1.0,148.4131591025766,1.0000118058183953,9.96103015389793e-05,1.0,148.4131591025766,10000.0,0.00010818076445173036,-0.07922353808634028
0.0002,3.44390698946822e-05,1.0,148.4131591025766,1.0000118058197507,9.319734161024787e-05,1.0,148.4131591025766,10000.0,0.00010176784197054393,-0.08421619437284267
0.0002,4.2321395809079146e-05,1.0,148.4131591025766,1.0000118058197507,8.531659987474475e-05,1.0,148.4131591025766,10000.0,9.388714625346411e-05,-0.09128562024434882
0.0002,5.200780824528904e-05,1.0,148.4131591025766,1.0000118058224612,7.563213420019543e-05,1.0,148.4131591025766,10000.0,8.420273712994864e-05,-0.10178532458542702
0.0002,6.391122189543889e-05,1.0,148.4131591025766,1.0000118058251717,6.373111288152511e-05,1.0,148.4131591025766,10000.0,7.230178530556034e-05,-0.11854025993706833
0.0002,7.85390583064617e-05,1.0,148.4131591025766,1.0000118058278822,4.9106216352677195e-05,1.0,148.4131591025766,10000.0,5.7676974176660016e-05,-0.1485992971429338
0.0002,9.65148763664303e-05,1.0,148.4131591025766,1.0000118058333032,3.113401104754448e-05,1.0,148.4131591025766,10000.0,3.970487381762038e-05,-0.21586424904522142
0.0002,0.00011860495352108069,1.0,148.4131591025766,1.0000118058371996,9.048373525815796e-06,1.0,148.4131591025766,10000.0,1.7619365261744443e-05,-0.48645292316733874
0.0002,0.00014575095083093872,1.0,148.4131591025766,1.0000118058427903,-1.809216801934327e-05,1.0,148.4131591025766,10000.0,-9.521017800178966e-06,-0.9002346596813622
0.0002,0.00017911005432287385,1.0,148.4131591025766,1.0000118058482113,-5.1444567045142535e-05,1.0,148.4131591025766,10000.0,-4.2873222069523626e-05,-0.1999230419798991
0.0002,0.00022010430379115656,1.0,148.4131591025766,1.0000118058590535,-9.24305775463396e-05,1.0,148.4131591025766,10000.0,-8.385899323885929e-05,-0.1022142524781509
0.0002,0.0002704812118478755,1.0,148.4131591025766,1.0000118058712508,-0.00014279736092232199,1.0,148.4131591025766,10000.0,-0.0001342254825053315,-0.06386178136219404
0.0002,0.0003323882573060108,1.0,148.4131591025766,1.0000118058848035,-0.00020469196438876623,1.0,148.4131591025766,10000.0,-0.00019611972454725279,-0.043709218240555195
0.0002,0.0004084644284168036,1.0,148.4131591025766,1.0000118058983563,-0.000280752845816711,1.0,148.4131591025766,10000.0,-0.00027218016182879414,-0.03149635862627349
0.0002,0.0005019527182883087,1.0,148.4131591025766,1.0000118059146195,-0.0003742223465420009,1.0,148.4131591025766,10000.0,-0.00036564911675259653,-0.02344660330522589
0.0002,0.0006168383679665784,1.0,148.4131591025766,1.0000118059363037,-0.0004890849066625207,1.0,148.4131591025766,10000.0,-0.0004805110061499652,-0.017843296829458268
0.0002,0.0007580187502384012,1.0,148.4131591025766,1.00001180596883,-0.0006302369146979542,1.0,148.4131591025766,10000.0,-0.0006216621899487855,-0.013793222248042936
0.0002,0.0009315121360027327,1.0,148.4131591025766,1.0000118060121987,-0.000803695432003547,1.0,148.4131591025766,10000.0,-0.0007951196943685643,-0.0107854675160486
0.0002,0.0011447142425533316,1.0,148.4131591025766,1.0000118060555674,-0.0010168546894919594,1.0,148.4131591025766,10000.0,-0.0010082777071445748,-0.008506567473037215
0.0002,0.0014067134999737711,1.0,148.4131591025766,1.0000118061206202,-0.001278801290666989,1.0,148.4131591025766,10000.0,-0.0012702227787204845,-0.0067535491334407855
0.0002,0.0017286784748956803,1.0,148.4131591025766,1.0000118061639889,-0.0016007015575167723,1.0,148.4131591025766,10000.0,-0.0015921211658808591,-0.005389283064499652
0.0002,0.0021243339668122713,1.0,148.4131591025766,1.000011806250726,-0.001996277531144186,1.0,148.4131591025766,10000.0,-0.001987694829599983,-0.004317917125100242
0.0002,0.002610546072093995,1.0,148.4131591025766,1.0000118064242005,-0.0024823919181956133,1.0,148.4131591025766,10000.0,-0.0024738063780564514,-0.0034705788679820306
0.0002,0.0032080411559542855,1.0,148.4131591025766,1.000011806467569,-0.0030797669183258917,1.0,148.4131591025766,10000.0,-0.003071177889903446,-0.0027966561138259784
