eta,U,a,s,y,E,ainf,sinf,yinf,Einf,dE
0.0,0.1,1.0,1.0,1.6128315150000079,2.627492725155434,1.0,1.0,10.0,2.8882746526480867,-0.09028986466143628
0.0,0.1,1.0,1.0620496454936785,1.6125589619977396,2.3178118283498055,1.0,1.0620496454936785,10.0,2.5487692349621907,-0.0906152677316867
0.0,0.1,1.0,1.1279494494932483,1.612230070913075,2.0432867268408246,1.0,1.1279494494932483,10.0,2.2478130676344747,-0.09098903451472815
0.0,0.1,1.0,1.1979383129690941,1.6118473778993678,1.7999291897188952,1.0,1.1979383129690941,10.0,1.981029721338533,-0.09141737232355743
0.0,0.1,1.0,1.272269960612122,1.6114134549568646,1.584202870019194,1.0,1.272269960612122,10.0,1.7445395434021433,-0.09190773232360566
0.0,0.1,1.0,1.3512138606403605,1.6109325739707223,1.3929721612134882,1.0,1.3512138606403605,10.0,1.5349033023392706,-0.0924691092327915
0.0,0.1,1.0,1.4350562016792394,1.6104091820400666,1.2234568452505723,1.0,1.4350562016792394,10.0,1.3490722191650046,-0.09311241617011487
0.0,0.1,1.0,1.5241009302569413,1.6098493453940474,1.0731918742167363,1.0,1.5241009302569413,10.0,1.1843436612530547,-0.09385095785349833
0.0,0.1,1.0,1.61867085267597,1.6092716789071349,0.9399917025821701,1.0,1.61867085267597,10.0,1.0383218570700465,-0.09470103496168908
0.0,0.1,1.0,1.7191088052554644,1.608661697742606,0.8219186535390556,1.0,1.7191088052554644,10.0,0.9088830632276492,-0.09568272664226284
0.0,0.1,1.0,1.8257788971866273,1.608043587454573,0.7172548616009402,1.0,1.8257788971866273,10.0,0.7941446799886527,-0.09682091982132415
0.0,0.1,1.0,1.939067830506897,1.6074148747764865,0.6244773862706613,1.0,1.939067830506897,10.0,0.6924378686121717,-0.09814668639905724
0.0,0.1,1.0,2.059386301978046,1.6067766892898279,0.5422361375001871,1.0,2.059386301978046,10.0,0.602283274547361,-0.099699160818141
0.0,0.1,1.0,2.187170491950322,1.606164234139692,0.46933429486650896,1.0,2.187170491950322,10.0,0.5223695052996274,-0.10152815180644564
0.0,0.1,1.0,2.3228836456100734,1.6055130428204032,0.40471093885528625,1.0,2.3228836456100734,10.0,0.4515340514343712,-0.10369785496873099
0.0,0.1,1.0,2.4670177523432426,1.604959776620952,0.34742564365933687,1.0,2.4670177523432426,10.0,0.38874637429403824,-0.10629225985641576
0.0,0.1,1.0,2.6200953293027522,1.6043866849801405,0.29664481249357383,1.0,2.6200953293027522,10.0,0.33309291511256994,-0.10942322987169616
0.0,0.1,1.0,2.7826713156456306,1.603875282259454,0.2516295556686782,1.0,2.7826713156456306,10.0,0.28376380779837135,-0.11324295504423947
0.0,0.1,1.0,2.95533508430687,1.6033565291047172,0.21172494106379708,1.0,2.95533508430687,10.0,0.24004110214125618,-0.11796380213583582
0.0,0.1,1.0,3.1387125786031427,1.6028876629625088,0.17635046041014216,1.0,3.1387125786031427,10.0,0.20128832594566193,-0.12389126601535641
0.0,0.1,1.0,3.333468581412017,1.6024793465299758,0.1449915753476647,1.0,3.333468581412017,10.0,0.16694123391910998,-0.1314813485928876
0.0,0.1,1.0,3.540309125152948,1.6019843011610813,0.11719222145093992,1.0,3.540309125152948,10.0,0.13649960832670416,-0.14144646356459198
0.0,0.1,1.0,3.759984051306724,1.6016829501089935,0.0925481620420217,1.0,3.759984051306724,10.0,0.10951999169865673,-0.15496558567437504
0.0,0.1,1.0,3.993289728752191,1.6013147006512687,0.07070109726204543,1.0,3.993289728752191,10.0,0.08560924545722891,-0.17414180110525226
0.0,0.1,1.0,4.2410719407748125,1.6010478455106039,0.051333440426525594,1.0,4.2410719407748125,10.0,0.06441884039565367,-0.2031300142746895
0.0,0.1,1.0,4.5042289512130775,1.6007863173963621,0.03416368948881642,1.0,4.5042289512130775,10.0,0.045639795655755405,-0.25144955191077395
0.0,0.1,1.0,4.783714760858212,1.6005457369320248,0.018942323704521168,1.0,4.783714760858212,10.0,0.028998192363808836,-0.34677570702089294
0.0,0.1,1.0,5.080542565912341,1.6003296601672117,0.005448167367445087,1.0,5.080542565912341,10.0,0.014251196509728087,-0.617704565106089
0.0,0.1,1.0,5.395788431042746,1.6001811623724504,-0.00651483293198925,1.0,5.395788431042746,10.0,0.0011835331378271252,-6.504563179320839
0.0,0.1,1.0,5.73059519034784,1.5999939565766643,-0.017120464346331618,1.0,5.73059519034784,10.0,-0.010395639469887322,-0.6468890053299614
0.0,0.1,1.0,6.086176590376704,1.5995806451769878,-0.026522778211122033,1.0,6.086176590376704,10.0,-0.020655501071658408,-0.2840539727944033
0.0,0.1,1.0,6.463821690221503,1.5998004098256908,-0.03485833605189407,1.0,6.463821690221503,10.0,-0.02974602647150848,-0.17186529384966065
0.0,0.1,1.0,6.864899534634097,1.599636934069942,-0.04224819154599766,1.0,6.864899534634097,10.0,-0.03780016392648719,-0.11767217804030912
0.0,0.1,1.0,7.290864117107862,1.5996970332338663,-0.04879965776705593,1.0,7.290864117107862,10.0,-0.04493576656553543,-0.08598698757893229
0.0,0.1,1.0,7.743259650916986,1.5994510899687597,-0.05460786627749774,1.0,7.743259650916986,10.0,-0.05125730483245555,-0.06536749163839468
0.0,0.1,1.0,8.223726167221889,1.5990815552840179,-0.05975714967828987,1.0,8.223726167221889,10.0,-0.05685738478071666,-0.051000673153659935
0.0,0.1,1.0,8.734005460535096,1.5989865869657085,-0.06432227078844474,1.0,8.734005460535096,10.0,-0.061818094227767455,-0.0405087958786096
0.0,0.1,1.0,9.275947403101151,1.5986100262797278,-0.06836950553701593,1.0,9.275947403101151,10.0,-0.06621219627879399,-0.032581750485036684
0.0,0.1,1.0,9.851516651081589,1.5992471773079762,-0.07195761364960641,1.0,9.851516651081589,10.0,-0.07010418751708837,-0.02643816579524951
0.0,0.1,1.0,10.462799766856273,1.5982729084334155,-0.07513867745080509,1.0,10.462799766856273,10.0,-0.07355123619652106,-0.021582795019822094
0.0,0.1,1.0,11.112012783261047,1.5989313576120276,-0.0779588835240719,1.0,11.112012783261047,10.0,-0.07660401404113584,-0.01768666433339257
0.0,0.1,1.0,11.801509237183618,1.6001970763255455,-0.08045916201612845,1.0,11.801509237183618,10.0,-0.07930743368914057,-0.014522325000481968
0.0,0.1,1.0,12.533788701641233,1.5991554350316601,-0.08267581485444901,1.0,12.533788701641233,10.0,-0.0817013025103357,-0.011927745509198418
0.0,0.1,1.0,13.311505847270745,1.5991528123944176,-0.08464101187588059,1.0,13.311505847270745,10.0,-0.08382090223908856,-0.009784070737544387
0.0,0.1,1.0,14.137480066080924,1.5986269223091012,-0.08638328037327792,1.0,14.137480066080924,10.0,-0.08569750285516281,-0.008002304562761136
0.0,0.1,1.0,15.014705692355191,1.599845877956676,-0.08792790994540033,1.0,15.014705692355191,10.0,-0.08735881815871184,-0.006514417189740031
0.0,0.1,1.0,15.946362857757748,1.598998613622129,-0.08929732185649274,1.0,15.946362857757748,10.0,-0.08882940965143017,-0.0052675370341722354
0.0,0.1,1.0,16.93582901999518,1.5973655287508057,-0.09051138830827676,1.0,16.93582901999518,10.0,-0.09013104458558674,-0.004219896978214392
0.0,0.1,1.0,17.98669120682743,1.5985624185665686,-0.09158774016856701,1.0,17.98669120682743,10.0,-0.09128301337854428,-0.0033382639194770255
0.0,0.1,1.0,19.10275901981535,1.5981768017322469,-0.09254199165584652,1.0,19.10275901981535,10.0,-0.09230241100131212,-0.0025956055961636397
0.0,0.1,1.0,20.28807844494606,1.5977141001012862,-0.09338799602517082,1.0,20.28807844494606,10.0,-0.09320438642753384,-0.001969967344613537
0.0,0.1,1.0,21.5469465202029,1.5985189811933829,-0.09413803446791838,1.0,21.5469465202029,10.0,-0.0940023637659069,-0.0014432690474607687
0.0,0.1,1.0,22.883926913252743,1.6003086040152443,-0.09480298988108345,1.0,22.883926913252743,10.0,-0.09470823828851417,-0.0010004577667322796
0.0,0.1,1.0,24.303866465723324,1.5987784627707429,-0.0953925167900539,1.0,24.303866465723324,10.0,-0.09533255020321903,-0.0006290253088482065
0.0,0.1,1.0,25.811912764047158,1.5991215213119825,-0.09591516951074154,1.0,25.811912764047158,10.0,-0.09588463869534715,-0.00031841195638643267
0.0,0.1,1.0,27.41353280057004,1.6043654681746033,-0.09637852419736544,1.0,27.41353280057004,10.0,-0.09637277847753735,-5.9619738258627536e-05
