eta,U,a,s,y,E,yinf,Einf,dE
0.0002,1e-05,1,3,1.0,0.006958343728904725,1000.0,0.007426257124748625,-0.06300797130825689
0.0002,1.2288774330579116e-05,1,3,1.0,0.006956055429766586,1000.0,0.007423968486542795,-0.06302734954012548
0.0002,1.510139745479005e-05,1,3,1.0,0.006953243390595641,1000.0,0.007421156030699217,-0.06305117938067252
0.0002,1.8557766539829677e-05,1,3,1.0,0.006949787739117592,1000.0,0.007417699867181574,-0.06308048808151223
0.0002,2.2805220508753942e-05,1,3,1.0,0.006945541166999703,1000.0,0.007413452665829783,-0.06311654230784883
0.0002,2.802482083911719e-05,1,3,1.0,0.0069403226503561765,1000.0,0.007408233375934913,-0.06316090514895345
0.0002,3.44390698946822e-05,1,3,1.0,0.006933909733018911,1000.0,0.007401819508366522,-0.06321550732474868
0.0002,4.2321395809079146e-05,1,3,1.0,0.0069260290436230785,1000.0,0.007393937651253102,-0.0632827364389155
0.0002,5.200780824528904e-05,1,3,1.0,0.006916344642267602,1000.0,0.007384251814915836,-0.06336554933068292
0.0002,6.391122189543889e-05,1,3,1.0,0.00690444369998918,1000.0,0.007372349109220676,-0.0634676142298093
0.0002,7.85390583064617e-05,1,3,1.0,0.006889818900591103,1000.0,0.0073577221427995635,-0.06359349172574574
0.0002,9.65148763664303e-05,1,3,1.0,0.006871846814647809,1000.0,0.007339747393850562,-0.06374886683358784
0.0002,0.00011860495352108069,1,3,1.0,0.006849761323807116,1000.0,0.007317658630502254,-0.06394084915970227
0.0002,0.00014575095083093872,1,3,1.0,0.0068226209625149815,1000.0,0.007290514247699362,-0.06417836510394752
0.0002,0.00017911005432287385,1,3,1.0,0.006789268784998038,1000.0,0.007257157128238601,-0.06447267641759402
0.0002,0.00022010430379115656,1,3,1.0,0.0067482830467041266,1000.0,0.0072161653169014565,-0.06483807530039148
0.0002,0.0002704812118478755,1,3,1.0,0.006697916597837521,1000.0,0.007165791405009072,-0.06529283099763336
0.0002,0.0003323882573060108,1,3,1.0,0.006636022405442082,1000.0,0.007103888041469672,-0.0658605024877049
0.0002,0.0004084644284168036,1,3,1.0,0.006559962029169983,1000.0,0.007027816394985724,-0.06657179691682755
0.0002,0.0005019527182883087,1,3,1.0,0.006466493149219309,1000.0,0.006934333665326041,-0.06746726342951867
0.0002,0.0006168383679665784,1,3,1.0,0.006351631351954726,1000.0,0.0068194548484666025,-0.06860130419619537
0.0002,0.0007580187502384012,1,3,1.0,0.006210480281375805,1000.0,0.006678282862891646,-0.07004833295025877
0.0002,0.0009315121360027327,1,3,1.0,0.006037022916089406,1000.0,0.006504799795638606,-0.07191257136965824
0.0002,0.0011447142425533316,1,3,1.0,0.005823865074291266,1000.0,0.006291610369273675,-0.07434428827104987
0.0002,0.0014067134999737711,1,3,1.0,0.005561920212826204,1000.0,0.00602962669424725,-0.07756806600768089
0.0002,0.0017286784748956803,1,3,1.0,0.005240022083866308,1000.0,0.005707680868177699,-0.08193499165637488
0.0002,0.0021243339668122713,1,3,1.0,0.004844448737443926,1000.0,0.005312048907853639,-0.08802633005098777
0.0002,0.002610546072093995,1,3,1.0,0.004358337578906262,1000.0,0.00482586572001494,-0.09687964154693289
0.0002,0.0032080411559542855,1,3,1.0,0.0037609665462216874,1000.0,0.004228406172147806,-0.11054747507585917
0.0002,0.003942289380873242,1,3,1.0,0.003026870764993113,1000.0,0.003494201616608901,-0.1337446727156314
0.0002,0.004844590454738973,1,3,1.0,0.0021247570257383044,1000.0,0.002591954207058829,-0.1802490105913822
0.0002,0.005953407882236496,1,3,1.0,0.0010161698095165752,1000.0,0.001483202726427782,-0.31488137702930985
0.0002,0.00731600859626953,1,3,1.0,-0.0003461480030748018,1000.0,0.0001206830530107398,-3.8682403571941246
0.0002,0.008990477864013325,1,3,1.0,-0.0020202696196211633,1000.0,-0.0015536866257489018,-0.30030701567464485
0.0002,0.011048195359492682,1,3,1.0,-0.004077559894389419,1000.0,-0.003611281738573051,-0.1291170807405937
0.0002,0.013576877953295699,1,3,1.0,-0.006605717486301628,1000.0,-0.006139813939092884,-0.07588235601770985
0.0002,0.016684318928186587,1,3,1.0,-0.00971251329821659,1000.0,-0.009247070099071986,-0.05033412682697342
0.0002,0.020502983016789482,1,3,1.0,-0.013530384560597727,1000.0,-0.013065507072800495,-0.035580516332581115
0.0002,0.025195653139702213,1,3,1.0,-0.0182220803972582,1000.0,-0.017757898099369382,-0.026139484261670714
0.0002,0.0309623695545348,1,3,1.0,-0.02398759953370205,1000.0,-0.023524271539003366,-0.019695742498571478
0.0002,0.0380489572195672,1,3,1.0,-0.031072715890341444,1000.0,-0.030610437729554102,-0.015101978118431687
0.0002,0.04675750487851208,1,3,1.0,-0.039779455491605095,1000.0,-0.03931846744801987,-0.011724466224291867
0.0002,0.057459242571298766,1,3,1.0,-0.05047897130310963,1000.0,-0.05001956865544009,-0.009184458403352832
0.0002,0.0706103665164695,1,3,1.0,-0.06362736482851383,1000.0,-0.06316991043810752,-0.007241650134275845
0.0002,0.08677148595203744,1,3,1.0,-0.07978512891284788,1000.0,-0.07933006869182614,-0.005736289259870809
0.0002,0.10663152091936053,1,3,1.0,-0.09964104056475966,1000.0,-0.09918892248446555,-0.004558150940342299
0.0002,0.13103706971044476,1,3,1.0,-0.12404152230658558,1000.0,-0.12359301975663653,-0.0036288663456251944
0.0002,0.16102849786120232,1,3,1.0,-0.15402672367485734,1000.0,-0.15358266416855793,-0.002891338737372453
0.0002,0.1978842871008457,1,3,1.0,-0.19087486096202338,1000.0,-0.19043626141179903,-0.0023031304383566067
0.0002,0.24317553477498208,1,3,1.0,-0.23615670532444158,1000.0,-0.23572481539102336,-0.0018321784776956888
