eta,U,a,s,y,E,yinf,Einf,dE
0.0002,1e-05,1,7.38905609893065,1.0,0.05147947009290463,10.0,0.05493691859012261,-0.06293488215117359
0.0002,1.2288774330579116e-05,1,7.38905609893065,1.0,0.05147718193756416,10.0,0.054934630256133925,-0.06293750048829552
0.0002,1.510139745479005e-05,1,7.38905609893065,1.0,0.051474370075102936,10.0,0.05493181817413592,-0.06294071840245202
0.0002,1.8557766539829677e-05,1,7.38905609893065,1.0,0.05147091464077948,10.0,0.05492836247002866,-0.062944673275773
0.0002,2.2805220508753942e-05,1,7.38905609893065,1.0,0.051466668335517954,10.0,0.05492411583323594,-0.06294953401190302
0.0002,2.802482083911719e-05,1,7.38905609893065,1.0,0.051461450146808196,10.0,0.05491889723711497,-0.06295550829032634
0.0002,3.44390698946822e-05,1,7.38905609893065,1.0,0.05145503763246134,10.0,0.05491248422210965,-0.06296285150137533
0.0002,4.2321395809079146e-05,1,7.38905609893065,1.0,0.05144715743829133,10.0,0.054904603412691766,-0.06297187775699722
0.0002,5.200780824528904e-05,1,7.38905609893065,1.0,0.051437473645507686,10.0,0.05489491886384389,-0.0629829734681223
0.0002,6.391122189543889e-05,1,7.38905609893065,1.0,0.05142557345108946,10.0,0.05488301774031539,-0.062996614099924
0.0002,7.85390583064617e-05,1,7.38905609893065,1.0,0.05141094957071989,10.0,0.05486839271818318,-0.06301338486843457
0.0002,9.65148763664303e-05,1,7.38905609893065,1.0,0.05139297861415,10.0,0.05485042035852694,-0.06303400633536718
0.0002,0.00011860495352108069,1,7.38905609893065,1.0,0.051370894511170793,10.0,0.054828334531326586,-0.06305936610531837
0.0002,0.00014575095083093872,1,7.38905609893065,1.0,0.05134375585539032,10.0,0.05480119375668965,-0.06309055814823888
0.0002,0.00017911005432287385,1,7.38905609893065,1.0,0.051310405773738174,10.0,0.05476784107122261,-0.0631289316843479
0.0002,0.00022010430379115656,1,7.38905609893065,1.0,0.05126942261100521,10.0,0.05472685470872029,-0.06317615211246862
0.0002,0.0002704812118478755,1,7.38905609893065,1.0,0.051219059327187316,10.0,0.05467648749277805,-0.06323427718445536
0.0002,0.0003323882573060108,1,7.38905609893065,1.0,0.051157169024248834,10.0,0.05461459235774068,-0.06330585259786922
0.0002,0.0004084644284168036,1,7.38905609893065,1.0,0.051081113427642606,10.0,0.05453853082307718,-0.06339403249879287
0.0002,0.0005019527182883087,1,7.38905609893065,1.0,0.05098765042131547,10.0,0.054445060519605466,-0.06350273220919636
0.0002,0.0006168383679665784,1,7.38905609893065,1.0,0.05087279584201429,10.0,0.05433019697300799,-0.06363682304909343
0.0002,0.0007580187502384012,1,7.38905609893065,1.0,0.05073165364142772,10.0,0.054189043752713356,-0.06380238276695037
0.0002,0.0009315121360027327,1,7.38905609893065,1.0,0.05055820717627473,10.0,0.05401558374568983,-0.06400702037568885
