eta,U,a,s,y,E,yinf,Einf,dE
0.0002,1e-05,1,2980.9579870417283,1.0,-9.681637291192924e-06,1000.0,-9.660394475842224e-06,-0.0021989594114217898
0.0002,1.2288774330579116e-05,1,2980.9579870417283,1.0,-1.1969953755393927e-05,1000.0,-1.1948711051555222e-05,-0.001777823879667714
0.0002,1.510139745479005e-05,1,2980.9579870417283,1.0,-1.4782014217945447e-05,1000.0,-1.4760771651141315e-05,-0.0014391230557712369
0.0002,1.8557766539829677e-05,1,2980.9579870417283,1.0,-1.8237691860769367e-05,1000.0,-1.8216449462363933e-05,-0.001166110797239692
0.0002,2.2805220508753942e-05,1,2980.9579870417283,1.0,-2.2484296131958494e-05,1000.0,-2.2463053940494417e-05,-0.0009456502005625894
0.0002,2.802482083911719e-05,1,2980.9579870417283,1.0,-2.7702852287950105e-05,1000.0,-2.768161035079159e-05,-0.000767366381121936
0.0002,3.44390698946822e-05,1,2980.9579870417283,1.0,-3.411581818119363e-05,1000.0,-3.409457655654548e-05,-0.0006230206324139455
0.0002,4.2321395809079146e-05,1,2980.9579870417283,1.0,-4.199656724637076e-05,1000.0,-4.1975326005759555e-05,-0.0005060411111111149
0.0002,5.200780824528904e-05,1,2980.9579870417283,1.0,-5.168104192815909e-05,1000.0,-5.165980115948221e-05,-0.00041116628790933827
0.0002,6.391122189543889e-05,1,2980.9579870417283,1.0,-6.358207431562947e-05,1000.0,-6.356083412690204e-05,-0.0003341710192950925
0.0002,7.85390583064617e-05,1,2980.9579870417283,1.0,-7.820698444668327e-05,1000.0,-7.818574497064264e-05,-0.00027165407260119396
0.0002,9.65148763664303e-05,1,2980.9579870417283,1.0,-9.617920646723517e-05,1000.0,-9.615796786699924e-05,-0.00022087197459605865
0.0002,0.00011860495352108069,1,2980.9579870417283,1.0,-0.00011826486453019799,1000.0,-0.0001182436270062187,-0.00017960819129959562
0.0002,0.00014575095083093872,1,2980.9579870417283,1.0,-0.00014540543131800655,1000.0,-0.00014538419511661476,-0.00014606953235013243
0.0002,0.00017911005432287385,1,2980.9579870417283,1.0,-0.00017875786136394538,1000.0,-0.0001787366267878515,-0.00011880371961524818
0.0002,0.00022010430379115656,1,2980.9579870417283,1.0,-0.00021974390998504248,1000.0,-0.00021972267740624055,-9.663353392817787e-05
0.0002,0.0002704812118478755,1,2980.9579870417283,1.0,-0.00027011074020572305,1000.0,-0.00027008951008134814,-7.860403156167143e-05
0.0002,0.0003323882573060108,1,2980.9579870417283,1.0,-0.0003320054012385768,1000.0,-0.0003319841741303918,-6.394012076198555e-05
0.0002,0.0004084644284168036,1,2980.9579870417283,1.0,-0.00040806635340861965,1000.0,-0.00040804513000696244,-5.20123880827659e-05
0.0002,0.0005019527182883087,1,2980.9579870417283,1.0,-0.000501535941067282,1000.0,-0.0005015147222204932,-4.230951923992782e-05
0.0002,0.0006168383679665784,1,2980.9579870417283,1.0,-0.0006163986080182413,1000.0,-0.0006163773947688273,-3.4416008104848515e-05
0.0002,0.0007580187502384012,1,2980.9579870417283,1.0,-0.000757550747335122,1000.0,-0.0007575295409641957,-2.7994117429835512e-05
0.0002,0.0009315121360027327,1,2980.9579870417283,1.0,-0.0009310094259694823,1000.0,-0.0009309882280513743,-2.2769265463628305e-05
0.0002,0.0011447142425533316,1,2980.9579870417283,1.0,-0.0011441688817112937,1000.0,-0.0011441476941806633,-1.8518177974850892e-05
0.0002,0.0014067134999737711,1,2980.9579870417283,1.0,-0.001406115726515312,1000.0,-0.0014060945517496187,-1.5059275826717341e-05
0.0002,0.0017286784748956803,1,2980.9579870417283,1.0,-0.001728016292755694,1000.0,-0.0017279951336765435,-1.2244871954845528e-05
0.0002,0.0021243339668122713,1,2980.9579870417283,1.0,-0.002123592634297063,1000.0,-0.002123571494494751,-9.954834281153415e-06
0.0002,0.002610546072093995,1,2980.9579870417283,1.0,-0.002609707473468858,1000.0,-0.002609686357355418,-8.091437264219939e-06
0.0002,0.0032080411559542855,1,2980.9579870417283,1.0,-0.003207083029201657,1000.0,-0.003207061942198937,-6.575177873073011e-06
0.0002,0.003942289380873242,1,2980.9579870417283,1.0,-0.003941184368702123,1000.0,-0.003941163317472909,-5.3413744922653835e-06
0.0002,0.004844590454738973,1,2980.9579870417283,1.0,-0.004843304938391826,1000.0,-0.0048432839311238676,-4.337401700355081e-06
0.0002,0.005953407882236496,1,2980.9579870417283,1.0,-0.005951900548380854,1000.0,-0.00595187959513589,-3.52044167373138e-06
0.0002,0.00731600859626953,1,2980.9579870417283,1.0,-0.007314228675883443,1000.0,-0.007314207789026118,-2.8556554485334654e-06
0.0002,0.008990477864013325,1,2980.9579870417283,1.0,-0.008988362968191417,1000.0,-0.008988342162916364,-2.3146954884467165e-06
0.0002,0.011048195359492682,1,2980.9579870417283,1.0,-0.011045668819917066,1000.0,-0.011045648114896625,-1.8744957494427483e-06
0.0002,0.013576877953295699,1,2980.9579870417283,1.0,-0.01357384555400069,1000.0,-0.013573824972180881,-1.5162874025124024e-06
0.0002,0.016684318928186587,1,2980.9579870417283,1.0,-0.016680664889298126,1000.0,-0.016680644458876792,-1.2247980816472668e-06
0.0002,0.020502983016789482,1,2980.9579870417283,1.0,-0.020498565059033136,1000.0,-0.020498544814661967,-9.876004053972955e-07
0.0002,0.025195653139702213,1,2980.9579870417283,1.0,-0.025190296419288428,1000.0,-0.025190276403550114,-7.945819248926795e-07
0.0002,0.0309623695545348,1,2980.9579870417283,1.0,-0.030955859209876296,1000.0,-0.030955839475099736,-6.37513855029626e-07
0.0002,0.0380489572195672,1,2980.9579870417283,1.0,-0.03804102921210813,1000.0,-0.03804100982259913,-5.097001653952148e-07
0.0002,0.04675750487851208,1,2980.9579870417283,1.0,-0.04674783473722971,1000.0,-0.04674781577201222,-4.05692055843327e-07
0.0002,0.057459242571298766,1,2980.9579870417283,1.0,-0.05744743156107557,1000.0,-0.05744741311726035,-3.2105562665637817e-07
0.0002,0.0706103665164695,1,2980.9579870417283,1.0,-0.0705959246407178,1000.0,-0.07059590683764205,-2.5218283250708313e-07
0.0002,0.08677148595203744,1,2980.9579870417283,1.0,-0.08675381106500835,1000.0,-0.08675379404932287,-1.9613765205553965e-07
0.0002,0.10663152091936053,1,2980.9579870417283,1.0,-0.1066098730577318,1000.0,-0.10660985700965249,-1.505309148705614e-07
0.0002,0.13103706971044476,1,2980.9579870417283,1.0,-0.13101053954998848,1000.0,-0.13101052469097854,-1.1341844461876276e-07
0.0002,0.16102849786120232,1,2980.9579870417283,1.0,-0.16099596795389534,1000.0,-0.16099595455610594,-8.321817428654089e-08
0.0002,0.1978842871008457,1,2980.9579870417283,1.0,-0.19784438424002992,1000.0,-0.1978443726379014,-5.864270174070599e-08
0.0002,0.24317553477498208,1,2980.9579870417283,1.0,-0.2431265714579843,1000.0,-0.24312656206250294,-3.8644405142051824e-08
0.0002,0.2988329269567655,1,2980.9579870417283,1.0,-0.2987728294496324,1000.0,-0.29877282276585,-2.2370784445996552e-08
0.0002,0.3672290401918124,1,2980.9579870417283,1.0,-0.36715526012968674,1000.0,-0.3671552567782499,-9.128118931678862e-09
0.0002,0.451279480255236,1,2980.9579870417283,1.0,-0.4511888860100534,1000.0,-0.4511888867536608,1.648106634961246e-09
0.0002,0.554567169287763,1,2980.9579870417283,1.0,-0.5544559124724664,1000.0,-0.5544559182483813,1.0417266129570414e-08
