eta,U,a,s,y,ke,eph,coul,E,Einf,dE
0.0002,0.0009315121360027327,1.0,20,1.0,1.194309951245765e-17,1.0000000014967692,1.4967691876373181e-09,-0.0009313258335752414,-0.0009313258335755322,3.1222480057730436e-13
0.0002,0.0011447142425533316,1.0,20,1.0,1.194309951245765e-17,1.0000000014967692,1.4967691876373181e-09,-0.0011444852997044665,-0.001144485299704821,3.097760281361406e-13
0.0002,0.0014067134999737711,1.0,20,1.0,1.194309951245765e-17,1.0000000014967692,1.4967691876373181e-09,-0.0014064321572733434,-0.0014064321572737765,3.0789280908514996e-13
0.0002,0.0017286784748956803,1.0,20,1.0,1.194309951245765e-17,1.0000000014967692,1.4967691876373181e-09,-0.0017283327392001717,-0.0017283327392007013,3.0637870187358046e-13
0.0002,0.0021243339668122713,1.0,20,1.0,1.194309951245765e-17,1.0000000014967692,1.4967691876373181e-09,-0.002123909100018261,-0.0021239091000189087,3.0505976845787285e-13
0.0002,0.002610546072093995,1.0,20,1.0,1.194309951245765e-17,1.0000000014967692,1.4967691876373181e-09,-0.0026100239628787823,-0.002610023962879576,3.040723003109098e-13
0.0002,0.0032080411559542855,1.0,20,1.0,1.194309951245765e-17,1.0000000014967692,1.4967691876373181e-09,-0.003207399547722122,-0.003207399547723095,3.032818876103349e-13
0.0002,0.003942289380873242,1.0,20,1.0,1.194309951245765e-17,1.0000000014967692,1.4967691876373181e-09,-0.003941500922995875,-0.003941500922997067,3.025807713948726e-13
0.0002,0.004844590454738973,1.0,20,1.0,1.194309951245765e-17,1.0000000014967692,1.4967691876373181e-09,-0.004843621536646563,-0.004843621536648026,3.019170426887784e-13
0.0002,0.005953407882236496,1.0,20,1.0,1.194309951245765e-17,1.0000000014967692,1.4967691876373181e-09,-0.005952217200658254,-0.005952217200660049,3.0149629548112e-13
0.0002,0.00731600859626953,1.0,20,1.0,1.194309951245765e-17,1.0000000014967692,1.4967691876373181e-09,-0.007314545394548074,-0.0073145453945502766,3.010756422939607e-13
0.0002,0.008990477864013325,1.0,20,1.0,1.194309951245765e-17,1.0000000014967692,1.4967691876373181e-09,-0.00898867976843782,-0.008988679768440522,3.0067810236839334e-13
0.0002,0.011048195359492682,1.0,20,1.0,1.194309951245765e-17,1.0000000014967692,1.4967691876373181e-09,-0.011045985720417463,-0.011045985720420783,3.005852820252539e-13
0.0002,0.013576877953295699,1.0,20,1.0,1.194309951245765e-17,1.0000000014967692,1.4967691876373181e-09,-0.013574162577700962,-0.013574162577705039,3.0032056454378497e-13
0.0002,0.016684318928186587,1.0,20,1.0,1.194309951245765e-17,1.0000000014967692,1.4967691876373181e-09,-0.016680982064395944,-0.01668098206440095,3.001269309169332e-13
0.0002,0.020502983016789482,1.0,20,1.0,1.194309951245765e-17,1.0000000014967692,1.4967691876373181e-09,-0.020498882420179977,-0.020498882420186125,2.9991195972750905e-13
0.0002,0.025195653139702213,1.0,20,1.0,1.194309951245765e-17,1.0000000014967692,1.4967691876373181e-09,-0.02519061400906672,-0.025190614009074273,2.998333431524237e-13
0.0002,0.0309623695545348,1.0,20,1.0,1.194309951245765e-17,1.0000000014967692,1.4967691876373181e-09,-0.030956177080614617,-0.030956177080623894,2.996914355852686e-13
0.0002,0.0380489572195672,1.0,20,1.0,1.194309951245765e-17,1.0000000014967692,1.4967691876373181e-09,-0.038041347428111875,-0.03804134742812328,2.998721746009999e-13
0.0002,0.04675750487851208,1.0,20,1.0,1.194309951245765e-17,1.0000000014967692,1.4967691876373181e-09,-0.04674815337752237,-0.04674815337753638,2.9968299878815446e-13
0.0002,0.057459242571298766,1.0,20,1.0,1.194309951245765e-17,1.0000000014967692,1.4967691876373181e-09,-0.05744775072276729,-0.057447750722784505,2.996704929087152e-13
0.0002,0.0706103665164695,1.0,20,1.0,1.194309951245765e-17,1.0000000014967692,1.4967691876373181e-09,-0.07059624444314506,-0.07059624444316621,2.9958744669677043e-13
0.0002,0.08677148595203744,1.0,20,1.0,1.194309951245765e-17,1.0000000014967692,1.4967691876373181e-09,-0.08675413165482104,-0.08675413165484704,2.99617967100985e-13
0.0002,0.10663152091936053,1.0,20,1.0,1.194309951245765e-17,1.0000000014967692,1.4967691876373181e-09,-0.10661019461514472,-0.10661019461517665,2.995284818778037e-13
0.0002,0.13103706971044476,1.0,20,1.0,1.194309951245765e-17,1.0000000014967692,1.4967691876373181e-09,-0.13101086229646347,-0.1310108622965027,2.9935402040270816e-13
0.0002,0.16102849786120232,1.0,20,1.0,1.194309951245765e-17,1.0000000014967692,1.4967691876373181e-09,-0.16099629216158187,-0.16099629216163008,2.994568023712384e-13
0.0002,0.1978842871008457,1.0,20,1.0,1.194309951245765e-17,1.0000000014967692,1.4967691876373181e-09,-0.1978447102433663,-0.19784471024342554,2.9937822593728077e-13
0.0002,0.24317553477498208,1.0,20,1.0,1.194309951245765e-17,1.0000000014967692,1.4967691876373181e-09,-0.24312689966795428,-0.24312689966802709,2.994439321161168e-13
0.0002,0.2988329269567655,1.0,20,1.0,1.194309951245765e-17,1.0000000014967692,1.4967691876373181e-09,-0.29877316037128465,-0.29877316037137414,2.995047335361694e-13
0.0002,0.3672290401918124,1.0,20,1.0,1.194309951245765e-17,1.0000000014967692,1.4967691876373181e-09,-0.36715559438366413,-0.36715559438377404,2.9936103689871466e-13
0.0002,0.451279480255236,1.0,20,1.0,1.194309951245765e-17,1.0000000014967692,1.4967691876373181e-09,-0.45118922435904985,-0.45118922435918496,2.9946225397732284e-13
0.0002,0.554567169287763,1.0,20,1.0,1.194309951245765e-17,1.0000000014967692,1.4967691876373181e-09,-0.5544562558537395,-0.5544562558539055,2.993533582299318e-13
0.0002,0.6814950794525384,1.0,20,1.0,1.194309951245765e-17,1.0000000014967692,1.4967691876373181e-09,-0.6813587804364438,-0.6813587804366479,2.9948831333080175e-13
0.0002,0.8374739238792347,1.0,20,1.0,1.194309951245765e-17,1.0000000014967692,1.4967691876373181e-09,-0.837306429094208,-0.8373064290944588,2.9953117824983224e-13
0.0002,1.0291528058296509,1.0,20,1.0,1.194309951245765e-17,1.0000000014967692,1.4967691876373181e-09,-1.0289469752681768,-1.028946975268485,2.9952749659964236e-13
0.0002,1.2647026582522884,1.0,20,1.0,1.194309951245765e-17,1.0000000014967692,1.4967691876373181e-09,-1.2644497177202594,-1.264449717720638,2.994077550822954e-13
0.0002,1.5541645562545927,1.0,20,1.0,1.194309951245765e-17,1.0000000014967692,1.4967691876373181e-09,-1.5538537233428764,-1.5538537233433418,2.995169268066483e-13
0.0002,1.9098777504397322,1.0,20,1.0,1.194309951245765e-17,1.0000000014967692,1.4967691876373181e-09,-1.9094957748890724,-1.9094957748896442,2.9943237644241434e-13
0.0002,2.347005667414797,1.0,20,1.0,1.194309951245765e-17,1.0000000014967692,1.4967691876373181e-09,-2.3465362662806113,-2.3465362662813143,2.995876216764045e-13
0.0002,2.884182299945072,1.0,20,1.0,1.194309951245765e-17,1.0000000014967692,1.4967691876373181e-09,-2.8836054634842196,-2.883605463485083,2.9938541693049046e-13
0.0002,3.544306541227564,1.0,20,1.0,1.194309951245765e-17,1.0000000014967692,1.4967691876373181e-09,-3.543597679918257,-3.5435976799193183,2.9951854228717505e-13
0.0002,4.355518324354103,1.0,20,1.0,1.194309951245765e-17,1.0000000014967692,1.4967691876373181e-09,-4.354647220687928,-4.354647220689232,2.994148214636357e-13
0.0002,5.352398178068967,1.0,20,1.0,1.194309951245765e-17,1.0000000014967692,1.4967691876373181e-09,-5.351327698431751,-5.351327698433353,2.994161373462711e-13
0.0002,6.577441333769234,1.0,20,1.0,1.194309951245765e-17,1.0000000014967692,1.4967691876373181e-09,-6.576125845500511,-6.57612584550248,2.994303337156894e-13
0.0002,8.08286922233136,1.0,20,1.0,1.194309951245765e-17,1.0000000014967692,1.4967691876373181e-09,-8.081252648484474,-8.081252648486894,2.9938403370127784e-13
0.0002,9.932855581681359,1.0,20,1.0,1.194309951245765e-17,1.0000000014967692,1.4967691876373181e-09,-9.930869010562049,-9.930869010565022,2.9943213891881083e-13
0.0002,12.206262070151563,1.0,20,1.0,1.194309951245765e-17,1.0000000014967692,1.4967691876373181e-09,-12.20382081773388,-12.203820817737533,2.9941164109321333e-13
0.0002,15.0,1.0,20,1.0,1.194309951245765e-17,1.0000000014967692,1.4967691876373181e-09,-14.99699999999551,-14.997,2.9943522637886465e-13
0.00022704451583391026,1e-05,1.0,20,1.0,1.194309951245765e-17,1.0000000014967692,1.4967691876373181e-09,-9.99772955482632e-06,-9.997729554841661e-06,1.5344944726215748e-12
0.00022704451583391026,1.2288774330579116e-05,1.0,20,1.0,1.194309951245765e-17,1.0000000014967692,1.4967691876373181e-09,-1.2285984231744918e-05,-1.2285984231761039e-05,1.3121236970554977e-12
0.00022704451583391026,1.510139745479005e-05,1.0,20,1.0,1.194309951245765e-17,1.0000000014967692,1.4967691876373181e-09,-1.5097968765299437e-05,-1.5097968765316514e-05,1.1310252711526729e-12
0.00022704451583391026,1.8557766539829677e-05,1.0,20,1.0,1.194309951245765e-17,1.0000000014967692,1.4967691876373181e-09,-1.855355310069243e-05,-1.8553553100710682e-05,9.83739656138238e-13
0.00022704451583391026,2.2805220508753942e-05,1.0,20,1.0,1.194309951245765e-17,1.0000000014967692,1.4967691876373181e-09,-2.2800042708485357e-05,-2.280004270850505e-05,8.636747838381188e-13
0.00022704451583391026,2.802482083911719e-05,1.0,20,1.0,1.194309951245765e-17,1.0000000014967692,1.4967691876373181e-09,-2.8018457957216974e-05,-2.801845795723844e-05,7.661807458488997e-13
0.00022704451583391026,3.44390698946822e-05,1.0,20,1.0,1.194309951245765e-17,1.0000000014967692,1.4967691876373181e-09,-3.443125069270854e-05,-3.443125069273219e-05,6.868516075232775e-13
0.00022704451583391026,4.2321395809079146e-05,1.0,20,1.0,1.194309951245765e-17,1.0000000014967692,1.4967691876373181e-09,-4.231178696823194e-05,-4.231178696825826e-05,6.220254360050968e-13
0.00022704451583391026,5.200780824528904e-05,1.0,20,1.0,1.194309951245765e-17,1.0000000014967692,1.4967691876373181e-09,-5.1996000157616794e-05,-5.1996000157646406e-05,5.695105728561629e-13
0.00022704451583391026,6.391122189543889e-05,1.0,20,1.0,1.194309951245765e-17,1.0000000014967692,1.4967691876373181e-09,-6.389671120297363e-05,-6.389671120300729e-05,5.26857749356128e-13
0.00022704451583391026,7.85390583064617e-05,1.0,20,1.0,1.194309951245765e-17,1.0000000014967692,1.4967691876373181e-09,-7.852122644395583e-05,-7.852122644399446e-05,4.919014149931204e-13
0.00022704451583391026,9.65148763664303e-05,1.0,20,1.0,1.194309951245765e-17,1.0000000014967692,1.4967691876373181e-09,-9.649296319301018e-05,-9.649296319305492e-05,4.636285451476638e-13
0.00022704451583391026,0.00011860495352108069,1.0,20,1.0,1.194309951245765e-17,1.0000000014967692,1.4967691876373181e-09,-0.00011857802491678074,-0.00011857802491683299,4.405959048760366e-13
0.00022704451583391026,0.00014575095083093872,1.0,20,1.0,1.194309951245765e-17,1.0000000014967692,1.4967691876373181e-09,-0.0001457178588768135,-0.000145717858876875,4.220578637942115e-13
0.00022704451583391026,0.00017911005432287385,1.0,20,1.0,1.194309951245765e-17,1.0000000014967692,1.4967691876373181e-09,-0.0001790693883672363,-0.00017906938836730914,4.067210012876205e-13
0.00022704451583391026,0.00022010430379115656,1.0,20,1.0,1.194309951245765e-17,1.0000000014967692,1.4967691876373181e-09,-0.00022005433031598256,-0.00022005433031606933,3.9428117014799166e-13
0.00022704451583391026,0.0002704812118478755,1.0,20,1.0,1.194309951245765e-17,1.0000000014967692,1.4967691876373181e-09,-0.00027041980057198554,-0.00027041980057208935,3.83893331020383e-13
0.00022704451583391026,0.0003323882573060108,1.0,20,1.0,1.194309951245765e-17,1.0000000014967692,1.4967691876373181e-09,-0.00033231279037493697,-0.00033231279037506187,3.758509870455565e-13
0.00022704451583391026,0.0004084644284168036,1.0,20,1.0,1.194309951245765e-17,1.0000000014967692,1.4967691876373181e-09,-0.00040837168880826757,-0.00040837168880841833,3.6916935286088226e-13
0.00022704451583391026,0.0005019527182883087,1.0,20,1.0,1.194309951245765e-17,1.0000000014967692,1.4967691876373181e-09,-0.0005018387526762309,-0.0005018387526764134,3.6360529085518473e-13
0.00022704451583391026,0.0006168383679665784,1.0,20,1.0,1.194309951245765e-17,1.0000000014967692,1.4967691876373181e-09,-0.0006166983181977542,-0.0006166983181979757,3.591748141717498e-13
0.00022704451583391026,0.0007580187502384012,1.0,20,1.0,1.194309951245765e-17,1.0000000014967692,1.4967691876373181e-09,-0.0007578466462379908,-0.0007578466462382603,3.5565593833235453e-13
0.00022704451583391026,0.0009315121360027327,1.0,20,1.0,1.194309951245765e-17,1.0000000014967692,1.4967691876373181e-09,-0.0009313006412804921,-0.0009313006412808206,3.5274673258176065e-13
0.00022704451583391026,0.0011447142425533316,1.0,20,1.0,1.194309951245765e-17,1.0000000014967692,1.4967691876373181e-09,-0.001144454341461962,-0.001144454341462363,3.503311131423804e-13
0.00022704451583391026,0.0014067134999737711,1.0,20,1.0,1.194309951245765e-17,1.0000000014967692,1.4967691876373181e-09,-0.0014063941133877626,-0.0014063941133882526,3.4845096214375364e-13
0.00022704451583391026,0.0017286784748956803,1.0,20,1.0,1.194309951245765e-17,1.0000000014967692,1.4967691876373181e-09,-0.0017282859879277157,-0.001728285987928315,3.4678691208300546e-13
0.00022704451583391026,0.0021243339668122713,1.0,20,1.0,1.194309951245765e-17,1.0000000014967692,1.4967691876373181e-09,-0.0021238516484345725,-0.0021238516484353067,3.4570291750278445e-13
0.00022704451583391026,0.002610546072093995,1.0,20,1.0,1.194309951245765e-17,1.0000000014967692,1.4967691876373181e-09,-0.002609953361924095,-0.0026099533619249942,3.4462459575544833e-13
0.00022704451583391026,0.0032080411559542855,1.0,20,1.0,1.194309951245765e-17,1.0000000014967692,1.4967691876373181e-09,-0.003207312787802154,-0.0032073127878032566,3.437197560448493e-13
0.00022704451583391026,0.003942289380873242,1.0,20,1.0,1.194309951245765e-17,1.0000000014967692,1.4967691876373181e-09,-0.003941394305688132,-0.003941394305689484,3.430808603879008e-13
0.00022704451583391026,0.004844590454738973,1.0,20,1.0,1.194309951245765e-17,1.0000000014967692,1.4967691876373181e-09,-0.004843490517043105,-0.0048434905170447635,3.4239679776346317e-13
0.00022704451583391026,0.005953407882236496,1.0,20,1.0,1.194309951245765e-17,1.0000000014967692,1.4967691876373181e-09,-0.005952056193624276,-0.005952056193626312,3.420159240496899e-13
0.00022704451583391026,0.00731600859626953,1.0,20,1.0,1.194309951245765e-17,1.0000000014967692,1.4967691876373181e-09,-0.0073143475366374555,-0.0073143475366399535,3.4152079770523564e-13
0.00022704451583391026,0.008990477864013325,1.0,20,1.0,1.194309951245765e-17,1.0000000014967692,1.4967691876373181e-09,-0.008988436625316508,-0.008988436625319575,3.4121518940096564e-13
0.00022704451583391026,0.011048195359492682,1.0,20,1.0,1.194309951245765e-17,1.0000000014967692,1.4967691876373181e-09,-0.011045686927322681,-0.011045686927326449,3.411122743756423e-13
0.00022704451583391026,0.013576877953295699,1.0,20,1.0,1.194309951245765e-17,1.0000000014967692,1.4967691876373181e-09,-0.01357379539760963,-0.013573795397614257,3.4084111148774967e-13
0.00022704451583391026,0.016684318928186587,1.0,20,1.0,1.194309951245765e-17,1.0000000014967692,1.4967691876373181e-09,-0.016680530845067834,-0.016680530845073517,3.406938400271861e-13
0.00022704451583391026,0.020502983016789482,1.0,20,1.0,1.194309951245765e-17,1.0000000014967692,1.4967691876373181e-09,-0.020498327926930307,-0.020498327926937284,3.403720462101701e-13
0.00022704451583391026,0.025195653139702213,1.0,20,1.0,1.194309951245765e-17,1.0000000014967692,1.4967691876373181e-09,-0.025189932604825417,-0.02518993260483399,3.403345119165665e-13
0.00022704451583391026,0.0309623695545348,1.0,20,1.0,1.194309951245765e-17,1.0000000014967692,1.4967691876373181e-09,-0.030955339718319687,-0.03095533971833022,3.4027218056644066e-13
0.00022704451583391026,0.0380489572195672,1.0,20,1.0,1.194309951245765e-17,1.0000000014967692,1.4967691876373181e-09,-0.03804031841248435,-0.0380403184124973,3.4037506953246534e-13
0.00022704451583391026,0.04675750487851208,1.0,20,1.0,1.194309951245765e-17,1.0000000014967692,1.4967691876373181e-09,-0.04674688884343944,-0.04674688884345534,3.4021397404678733e-13
0.00022704451583391026,0.057459242571298766,1.0,20,1.0,1.194309951245765e-17,1.0000000014967692,1.4967691876373181e-09,-0.05744619676536944,-0.057446196765388986,3.402638508365716e-13
0.00022704451583391026,0.0706103665164695,1.0,20,1.0,1.194309951245765e-17,1.0000000014967692,1.4967691876373181e-09,-0.07059433481996691,-0.07059433481999092,3.4009206218514095e-13
0.00022704451583391026,0.08677148595203744,1.0,20,1.0,1.194309951245765e-17,1.0000000014967692,1.4967691876373181e-09,-0.08675178496199178,-0.08675178496202128,3.400987875042577e-13
0.00022704451583391026,0.10663152091936053,1.0,20,1.0,1.194309951245765e-17,1.0000000014967692,1.4967691876373181e-09,-0.10660731081728451,-0.10660731081732076,3.400215376985377e-13
0.00022704451583391026,0.13103706971044476,1.0,20,1.0,1.194309951245765e-17,1.0000000014967692,1.4967691876373181e-09,-0.13100731846235153,-0.13100731846239608,3.4003977324267756e-13
0.00022704451583391026,0.16102849786120232,1.0,20,1.0,1.194309951245765e-17,1.0000000014967692,1.4967691876373181e-09,-0.16099193722381525,-0.16099193722386998,3.3997972853701963e-13
0.00022704451583391026,0.1978842871008457,1.0,20,1.0,1.194309951245765e-17,1.0000000014967692,1.4967691876373181e-09,-0.1978393585586225,-0.19783935855868975,3.3993114518069157e-13
0.00022704451583391026,0.24317553477498208,1.0,20,1.0,1.194309951245765e-17,1.0000000014967692,1.4967691876373181e-09,-0.24312032310334378,-0.24312032310342643,3.3998023336033476e-13
0.00022704451583391026,0.2988329269567655,1.0,20,1.0,1.194309951245765e-17,1.0000000014967692,1.4967691876373181e-09,-0.2987650785794478,-0.29876507857954937,3.400176728691992e-13
0.00022704451583391026,0.3672290401918124,1.0,20,1.0,1.194309951245765e-17,1.0000000014967692,1.4967691876373181e-09,-0.36714566285205713,-0.3671456628521819,3.3988980558408353e-13
0.00022704451583391026,0.451279480255236,1.0,20,1.0,1.194309951245765e-17,1.0000000014967692,1.4967691876373181e-09,-0.45117701972398233,-0.4511770197241357,3.3994929738607976e-13
0.00022704451583391026,0.554567169287763,1.0,20,1.0,1.194309951245765e-17,1.0000000014967692,1.4967691876373181e-09,-0.5544412578531263,-0.5544412578533147,3.39810294797243e-13
0.00022704451583391026,0.6814950794525384,1.0,20,1.0,1.194309951245765e-17,1.0000000014967692,1.4967691876373181e-09,-0.6813403497319493,-0.6813403497321809,3.3990724757141023e-13
0.00022704451583391026,0.8374739238792347,1.0,20,1.0,1.194309951245765e-17,1.0000000014967692,1.4967691876373181e-09,-0.8372837800173794,-0.837283780017664,3.399817246046313e-13
0.00022704451583391026,1.0291528058296509,1.0,20,1.0,1.194309951245765e-17,1.0000000014967692,1.4967691876373181e-09,-1.0289191423287825,-1.0289191423291322,3.398908994590901e-13
0.00022704451583391026,1.2647026582522884,1.0,20,1.0,1.194309951245765e-17,1.0000000014967692,1.4967691876373181e-09,-1.2644155144491418,-1.2644155144495717,3.3998187322305696e-13
0.00022704451583391026,1.5541645562545927,1.0,20,1.0,1.194309951245765e-17,1.0000000014967692,1.4967691876373181e-09,-1.5538116917148634,-1.5538116917153917,3.3996662396939075e-13
0.00022704451583391026,1.9098777504397322,1.0,20,1.0,1.194309951245765e-17,1.0000000014967692,1.4967691876373181e-09,-1.9094441231699326,-1.9094441231705817,3.3990854841992376e-13
0.00022704451583391026,2.347005667414797,1.0,20,1.0,1.194309951245765e-17,1.0000000014967692,1.4967691876373181e-09,-2.3464727926485813,-2.3464727926493794,3.40096979858657e-13
0.00022704451583391026,2.884182299945072,1.0,20,1.0,1.194309951245765e-17,1.0000000014967692,1.4967691876373181e-09,-2.8835274621702243,-2.8835274621712044,3.398978851413818e-13
0.00022704451583391026,3.544306541227564,1.0,20,1.0,1.194309951245765e-17,1.0000000014967692,1.4967691876373181e-09,-3.543501825863739,-3.543501825864944,3.400066051974259e-13
0.00022704451583391026,4.355518324354103,1.0,20,1.0,1.194309951245765e-17,1.0000000014967692,1.4967691876373181e-09,-4.354529427803463,-4.354529427804944,3.4001226772888176e-13
0.00022704451583391026,5.352398178068967,1.0,20,1.0,1.194309951245765e-17,1.0000000014967692,1.4967691876373181e-09,-5.351182945414258,-5.351182945416077,3.3992285857168026e-13
0.00022704451583391026,6.577441333769234,1.0,20,1.0,1.194309951245765e-17,1.0000000014967692,1.4967691876373181e-09,-6.575947961783947,-6.5759479617861825,3.3995784263748773e-13
0.00022704451583391026,8.08286922233136,1.0,20,1.0,1.194309951245765e-17,1.0000000014967692,1.4967691876373181e-09,-8.081034051199481,-8.081034051202227,3.398386464296885e-13
0.00022704451583391026,9.932855581681359,1.0,20,1.0,1.194309951245765e-17,1.0000000014967692,1.4967691876373181e-09,-9.930600381291594,-9.930600381294969,3.398664597578298e-13
0.00022704451583391026,12.206262070151563,1.0,20,1.0,1.194309951245765e-17,1.0000000014967692,1.4967691876373181e-09,-12.203490705285557,-12.203490705289704,3.398858015437902e-13
0.00022704451583391026,15.0,1.0,20,1.0,1.194309951245765e-17,1.0000000014967692,1.4967691876373181e-09,-14.996594332257393,-14.996594332262491,3.3995345984061015e-13
0.00025774606085127334,1e-05,1.0,20,1.0,1.194309951245765e-17,1.0000000014967692,1.4967691876373181e-09,-9.997422539375685e-06,-9.997422539391488e-06,1.5806320680868272e-12
0.00025774606085127334,1.2288774330579116e-05,1.0,20,1.0,1.194309951245765e-17,1.0000000014967692,1.4967691876373181e-09,-1.2285606947386034e-05,-1.2285606947402719e-05,1.3580814579569898e-12
0.00025774606085127334,1.510139745479005e-05,1.0,20,1.0,1.194309951245765e-17,1.0000000014967692,1.4967691876373181e-09,-1.509750512906496e-05,-1.509750512908273e-05,1.1769532128372455e-12
0.00025774606085127334,1.8557766539829677e-05,1.0,20,1.0,1.194309951245765e-17,1.0000000014967692,1.4967691876373181e-09,-1.8552983348586737e-05,-1.855298334860584e-05,1.0296072964413252e-12
0.00025774606085127334,2.2805220508753942e-05,1.0,20,1.0,1.194309951245765e-17,1.0000000014967692,1.4967691876373181e-09,-2.2799342552980224e-05,-2.2799342553000966e-05,9.097693393633896e-13
0.00025774606085127334,2.802482083911719e-05,1.0,20,1.0,1.194309951245765e-17,1.0000000014967692,1.4967691876373181e-09,-2.801759755191709e-05,-2.8017597551939844e-05,8.12157182744031e-13
0.00025774606085127334,3.44390698946822e-05,1.0,20,1.0,1.194309951245765e-17,1.0000000014967692,1.4967691876373181e-09,-3.4430193360052234e-05,-3.443019336007746e-05,7.327298176104499e-13
0.00025774606085127334,4.2321395809079146e-05,1.0,20,1.0,1.194309951245765e-17,1.0000000014967692,1.4967691876373181e-09,-4.231048763599137e-05,-4.231048763601963e-05,6.680092091380211e-13
0.00025774606085127334,5.200780824528904e-05,1.0,20,1.0,1.194309951245765e-17,1.0000000014967692,1.4967691876373181e-09,-5.1994403437548306e-05,-5.199440343758031e-05,6.155334182741012e-13
0.00025774606085127334,6.391122189543889e-05,1.0,20,1.0,1.194309951245765e-17,1.0000000014967692,1.4967691876373181e-09,-6.389474902971455e-05,-6.389474902975116e-05,5.72901160179804e-13
0.00025774606085127334,7.85390583064617e-05,1.0,20,1.0,1.194309951245765e-17,1.0000000014967692,1.4967691876373181e-09,-7.8518815173518e-05,-7.851881517356024e-05,5.380013319366935e-13
