eta,U,a,s,y,E_inf
0.0,0.001,1.0,447.21359549995793,0,-0.0004925
0.0,0.203010101010101,1.0,447.21359549995793,0,-0.10149755050505051
0.0,0.405020202020202,1.0,447.21359549995736,0,-0.202502601010101
0.0,0.607030303030303,1.0,447.21359549995793,0,-0.3035076515151515
0.0,0.809040404040404,1.0,447.21359549995793,0,-0.404512702020202
0.0,1.011050505050505,1.0,447.21359549995793,0,-0.5055177525252524
0.0,1.213060606060606,1.0,447.21359549995793,0,-0.6065228030303029
0.0,1.415070707070707,1.0,447.21359549995793,0,-0.7075278535353534
0.0,1.617080808080808,1.0,447.21359549995793,0,-0.8085329040404039
0.0,1.8190909090909089,1.0,447.21359549995793,0,-0.9095379545454544
0.0,2.02110101010101,1.0,447.21359549995793,0,-1.010543005050505
0.0,2.223111111111111,1.0,447.2135954998895,0,-1.1115480555555555
0.0,2.425121212121212,1.0,447.21359549995793,0,-1.212553106060606
0.0,2.6271313131313128,1.0,447.21359549995793,0,-1.3135581565656564
0.0,2.829141414141414,1.0,447.21359549995793,0,-1.414563207070707
0.0,3.0311515151515147,1.0,447.21359549995793,0,-1.5155682575757574
0.0,3.233161616161616,1.0,447.21359549995793,0,-1.616573308080808
0.0,3.435171717171717,1.0,447.21359549995793,0,-1.7175783585858586
0.0,3.637181818181818,1.0,447.21359549995793,0,-1.818583409090909
0.0,3.839191919191919,1.0,447.21359549995793,0,-1.9195884595959596
0.0,4.041202020202021,1.0,447.21359549995793,0,-2.02059351010101
0.0,4.243212121212121,1.0,447.2135954997343,0,-2.1215985606060603
0.0,4.445222222222222,1.0,447.21359549995793,0,-2.222603611111111
0.0,4.647232323232323,1.0,447.21359549995793,0,-2.3236086616161615
0.0,4.849242424242425,1.0,447.21359549995793,0,-2.424613712121212
0.0,5.051252525252526,1.0,447.21359549995793,0,-2.5256187626262627
0.0,5.253262626262626,1.0,447.21359549995793,0,-2.626623813131313
0.0,5.455272727272727,1.0,447.21359549995793,0,-2.7276288636363635
0.0,5.6572828282828285,1.0,447.21359549995793,0,-2.828633914141414
0.0,5.85929292929293,1.0,447.21359549995793,0,-2.9296389646464647
0.0,6.06130303030303,1.0,447.21359549995793,0,-3.030644015151515
0.0,6.263313131313131,1.0,447.21359549995793,0,-3.1316490656565654
0.0,6.465323232323232,1.0,447.21359549995793,0,-3.232654116161616
0.0,6.667333333333334,1.0,447.21359549995793,0,-3.3336591666666666
0.0,6.869343434343435,1.0,447.21359549995793,0,-3.434664217171717
0.0,7.071353535353535,1.0,447.21359549995793,0,-3.5356692676767674
0.0,7.273363636363636,1.0,447.21359549995793,0,-3.636674318181818
0.0,7.4753737373737374,1.0,447.21359549995793,0,-3.7376793686868686
0.0,7.677383838383839,1.0,447.21359549995793,0,-3.838684419191919
0.0,7.879393939393939,1.0,447.21359549995793,0,-3.9396894696969693
0.0,8.08140404040404,1.0,447.21359549995793,0,-4.04069452020202
0.0,8.283414141414141,1.0,447.21359549995793,0,-4.141699570707071
0.0,8.48542424242424,1.0,447.21359549995793,0,-4.242704621212121
0.0,8.687434343434342,1.0,447.21359549995793,0,-4.343709671717171
0.0,8.889444444444443,1.0,447.21359549995793,0,-4.444714722222222
0.0,9.091454545454544,1.0,447.21359549995793,0,-4.5457197727272725
0.0,9.293464646464646,1.0,447.21359549995793,0,-4.646724823232323
0.0,9.495474747474747,1.0,447.21359549995793,0,-4.747729873737374
0.0,9.697484848484848,1.0,447.21359549995793,0,-4.848734924242424
0.0,9.89949494949495,1.0,447.21359549995793,0,-4.949739974747475
0.0,10.10150505050505,1.0,447.21359549995793,0,-5.0507450252525254
0.0,10.30351515151515,1.0,447.21359549995793,0,-5.151750075757575
0.0,10.505525252525251,1.0,447.21359549995793,0,-5.252755126262626
0.0,10.707535353535352,1.0,447.21359549995793,0,-5.353760176767676
0.0,10.909545454545453,1.0,447.21359549995793,0,-5.454765227272727
0.0,11.111555555555555,1.0,447.21359549995793,0,-5.5557702777777775
0.0,11.313565656565656,1.0,447.21359549995793,0,-5.656775328282828
0.0,11.515575757575757,1.0,447.21359549995793,0,-5.757780378787879
0.0,11.717585858585858,1.0,447.21359549995793,0,-5.858785429292929
0.0,11.91959595959596,1.0,447.21359549995793,0,-5.95979047979798
0.0,12.121606060606059,1.0,447.21359549995793,0,-6.06079553030303
0.0,12.32361616161616,1.0,447.21359549995793,0,-6.16180058080808
0.0,12.525626262626261,0.3272720213727685,0.7640830331313229,0,-5.069099431328519
0.0,12.727636363636362,0.29422825973384814,0.7276921587029952,0,-5.194506697675127
0.0,12.929646464646463,0.271589439537517,0.7013352060708725,0,-5.323659107662849
0.0,13.131656565656565,0.25372061629740267,0.6796050889291603,0,-5.456037616502613
0.0,13.333666666666666,0.23877942069037889,0.6607357449281761,0,-5.591380707505261
0.0,13.535676767676767,0.22587623191496964,0.643880612163628,0,-5.729526117052322
0.0,13.737686868686868,0.21450896354605062,0.6285571281874751,0,-5.8703622426394055
0.0,13.939696969696968,0.2043373581737514,0.614441466872797,0,-6.013807327127115
0.0,14.141707070707069,0.19514290271866588,0.6013284177559038,0,-6.159798845352082
0.0,14.34371717171717,0.1867623265805264,0.5890648158123868,0,-6.308287458260356
0.0,14.545727272727271,0.17906987250577042,0.5775263085425542,0,-6.459233288318794
0.0,14.747737373737372,0.1719714054139405,0.5666242992746792,0,-6.612603490040032
0.0,14.949747474747474,0.16539116401917375,0.5562866310494492,0,-6.768370591146116
0.0,15.151757575757575,0.15926185099355208,0.5464479991609205,0,-6.926511319164016
0.0,15.353767676767676,1.0,447.21359549995793,0,-7.676876338383838
0.0,15.555777777777777,1.0,447.21359549995793,0,-7.777881388888889
0.0,15.757787878787877,0.1431518323261003,0.5195061730848847,0,-7.4149890348461875
0.0,15.959797979797978,0.13841234465054558,0.5112590895633266,0,-7.582449734649611
0.0,16.161808080808083,0.13394201482707394,0.5033323731506152,0,-7.752207136806986
0.0,16.363818181818182,0.12971800570066636,0.4957032996948127,0,-7.924250932788569
0.0,16.565828282828285,0.12571419290552757,0.48834892472816555,0,-8.098571928691227
0.0,16.767838383838384,0.12191892782304563,0.4812481432010374,0,-8.275161887445671
0.0,16.969848484848484,0.11831407880109565,0.4743938857691905,0,-8.454013399916782
0.0,17.171858585858587,0.1148848462950118,0.46776364045149443,0,-8.635119776201412
0.0,17.373868686868686,0.11161952470624618,0.4613459821495668,0,-8.818474956112388
0.0,17.57587878787879,0.1085055285339336,0.455130047893525,0,-9.004073432324539
0.0,17.77788888888889,0.10553354120676973,0.44910426571994777,0,-9.19191018534578
0.0,17.97989898989899,0.1026933031674154,0.44325698640949807,0,-9.381980628279596
0.0,18.18190909090909,0.09997756116187315,0.4375848370807459,0,-9.574280557883945
0.0,18.383919191919194,0.09737561112041883,0.4320651525918933,0,-9.768806118417762
0.0,18.585929292929293,0.09488307639095743,0.42670229013074684,0,-9.965553755677771
0.0,18.787939393939393,0.0924940901658919,0.421492950594732,0,-10.164520195756387
0.0,18.989949494949496,0.09019816957270171,0.4164144593686346,0,-10.365702414650796
0.0,19.191959595959595,0.08799501823331418,0.4114765538003679,0,-10.569097609329587
