eta,U,a,s,y,E,ainf,sinf,yinf,Einf,dE
0.0002,1e-05,1.0,22026.465794806718,1.0,-9.992205557854172e-06,1.0,22026.465794806718,10.0,-9.99181653913276e-06,-3.893373340964441e-05
0.0002,1.2288774330579116e-05,1.0,22026.465794806718,1.0,-1.2280522118475661e-05,1.0,22026.465794806718,10.0,-1.2280133114845775e-05,-3.1677476640352135e-05
0.0002,1.510139745479005e-05,1.0,22026.465794806718,1.0,-1.5092582699516141e-05,1.0,22026.465794806718,10.0,-1.509219371443189e-05,-2.5773926018459537e-05
0.0002,1.8557766539829677e-05,1.0,22026.465794806718,1.0,-1.854826048794847e-05,1.0,22026.465794806718,10.0,-1.854787152565453e-05,-2.097072396716233e-05
0.0002,2.2805220508753942e-05,1.0,22026.465794806718,1.0,-2.2794864938072488e-05,1.0,22026.465794806718,10.0,-2.2794476003785042e-05,-1.7062655328468198e-05
0.0002,2.802482083911719e-05,1.0,22026.465794806718,1.0,-2.8013421313953144e-05,1.0,22026.465794806718,10.0,-2.8013032414082253e-05,-1.3882819437123864e-05
0.0002,3.44390698946822e-05,1.0,22026.465794806718,1.0,-3.442638747741337e-05,1.0,22026.465794806718,10.0,-3.44259986198362e-05,-1.129546252125512e-05
0.0002,4.2321395809079146e-05,1.0,22026.465794806718,1.0,-4.230713687465369e-05,1.0,22026.465794806718,10.0,-4.2306748069050326e-05,-9.190155734173631e-06
0.0002,5.200780824528904e-05,1.0,22026.465794806718,1.0,-5.199161196450698e-05,1.0,22026.465794806718,10.0,-5.1991223222773054e-05,-7.477064585692627e-06
0.0002,6.391122189543889e-05,1.0,22026.465794806718,1.0,-6.389264485343918e-05,1.0,22026.465794806718,10.0,-6.389225619019297e-05,-6.083104109770745e-06
0.0002,7.85390583064617e-05,1.0,22026.465794806718,1.0,-7.851755560072811e-05,1.0,22026.465794806718,10.0,-7.851716703393368e-05,-4.948813222819509e-06
0.0002,9.65148763664303e-05,1.0,22026.465794806718,1.0,-9.648977837855743e-05,1.0,22026.465794806718,10.0,-9.64893899302904e-05,-4.025813276559198e-06
0.0002,0.00011860495352108069,1.0,22026.465794806718,1.0,-0.0001185754373721214,1.0,22026.465794806718,10.0,-0.00011857504906951002,-3.274741308778617e-06
