eta,U,a,s,y,E,ainf,sinf,yinf,Einf,dE
0.0,1e-20,1.0,72004899337.38588,1.0,-9.457784120988056e-21,1.0,72004899337.38588,500.0,-9.421375045610663e-21,-0.0038645182047344195
0.0,1.2603829296797325e-20,1.0,72004899337.38588,1.0,-1.2061613417785382e-20,1.0,72004899337.38588,500.0,-1.2025204342407948e-20,-0.003027730285549808
0.0,1.5885651294280527e-20,1.0,72004899337.38588,1.0,-1.5343435415268582e-20,1.0,72004899337.38588,500.0,-1.5307026339891098e-20,-0.0023785857924997727
0.0,2.0022003718155927e-20,1.0,72004899337.38588,1.0,-1.9479787839143985e-20,1.0,72004899337.38588,500.0,-1.944337876376643e-20,-0.0018725693625535828
0.0,2.523539170434766e-20,1.0,72004899337.38588,1.0,-2.4693175825335718e-20,1.0,72004899337.38588,500.0,-2.4656766749958083e-20,-0.001476636241355413
0.0,3.180625692794132e-20,1.0,72004899337.38588,1.0,-3.1264041048929384e-20,1.0,72004899337.38588,500.0,-3.122763197355163e-20,-0.0011659249541748603
0.0,4.0088063288984643e-20,1.0,72004899337.38588,1.0,-3.954584740997271e-20,1.0,72004899337.38588,500.0,-3.950943833459482e-20,-0.0009215285489392765
0.0,5.0526310653357006e-20,1.0,72004899337.38588,1.0,-4.998409477434507e-20,1.0,72004899337.38588,500.0,-4.994768569896702e-20,-0.0007289441916785442
0.0,6.368249944718586e-20,1.0,72004899337.38588,1.0,-6.314028356817392e-20,1.0,72004899337.38588,500.0,-6.310387449279567e-20,-0.000576970521554945
0.0,8.026433522257207e-20,1.0,72004899337.38588,1.0,-7.972211934356013e-20,1.0,72004899337.38588,500.0,-7.968571026818161e-20,-0.0004569084627091672
0.0,1.011637979766207e-19,1.0,72004899337.38588,1.0,-1.0062158209760877e-19,1.0,72004899337.38588,500.0,-1.0058517302222992e-19,-0.000361972587856476
0.0,1.275051240713018e-19,1.0,72004899337.38588,1.0,-1.2696290819228986e-19,1.0,72004899337.38588,500.0,-1.2692649911691058e-19,-0.00028685164746996845
0.0,1.6070528182616384e-19,1.0,72004899337.38588,1.0,-1.6016306594715193e-19,1.0,72004899337.38588,500.0,-1.6012665687177212e-19,-0.00022737672846668473
0.0,2.0255019392306747e-19,1.0,72004899337.38588,1.0,-2.0200797804405556e-19,1.0,72004899337.38588,500.0,-2.0197156896867505e-19,-0.00018026831977601744
0.0,2.5529080682395166e-19,1.0,72004899337.38588,1.0,-2.5474859094493975e-19,1.0,72004899337.38588,500.0,-2.547121818695584e-19,-0.0001429420262278514
0.0,3.2176417502507483e-19,1.0,72004899337.38588,1.0,-3.212219591460629e-19,1.0,72004899337.38588,500.0,-3.211855500706805e-19,-0.00011335838543919146
0.0,4.0554607358408277e-19,1.0,72004899337.38588,1.0,-4.0500385770507086e-19,1.0,72004899337.38588,500.0,-4.049674486296871e-19,-8.990617766183104e-05
0.0,5.111433483440186e-19,1.0,72004899337.38588,1.0,-5.106011324650068e-19,1.0,72004899337.38588,500.0,-5.105647233896212e-19,-7.131138074683656e-05
0.0,6.44236350872137e-19,1.0,72004899337.38588,1.0,-6.436941349931252e-19,1.0,72004899337.38588,500.0,-6.436577259177375e-19,-5.656589507373107e-05
0.0,8.119844993184042e-19,1.0,72004899337.38588,1.0,-8.114422834393923e-19,1.0,72004899337.38588,500.0,-8.11405874364002e-19,-4.4871594525851365e-05
0.0,1.0234114021054528e-18,1.0,72004899337.38588,1.0,-1.0228691862264412e-18,1.0,72004899337.38588,500.0,-1.0228327771510472e-18,-3.559631271822416e-05
0.0,1.2898902612533134e-18,1.0,72004899337.38588,1.0,-1.2893480453743017e-18,1.0,72004899337.38588,500.0,-1.2893116362989035e-18,-2.8239158302077578e-05
0.0,1.6257556664437935e-18,1.0,72004899337.38588,1.0,-1.6252134505647818e-18,1.0,72004899337.38588,500.0,-1.6251770414893783e-18,-2.2403144072341346e-05
0.0,2.0490746898158546e-18,1.0,72004899337.38588,1.0,-2.048532473936843e-18,1.0,72004899337.38588,500.0,-2.0484960648614328e-18,-1.7773563754714366e-05
0.0,2.5826187606826748e-18,1.0,72004899337.38588,1.0,-2.5820765448036627e-18,1.0,72004899337.38588,500.0,-2.5820401357282445e-18,-1.4100894449464543e-05
0.0,3.25508859983507e-18,1.0,72004899337.38588,1.0,-3.254546383956058e-18,1.0,72004899337.38588,500.0,-3.2545099748806285e-18,-1.1187268040464652e-05
0.0,4.1026581058271906e-18,1.0,72004899337.38588,1.0,-4.10211588994818e-18,1.0,72004899337.38588,500.0,-4.102079480872736e-18,-8.875760602244879e-06
0.0,5.1709202428967764e-18,1.0,72004899337.38588,1.0,-5.1703780270177655e-18,1.0,72004899337.38588,500.0,-5.170341617942305e-18,-7.041909055720314e-06
0.0,6.51733960488242e-18,1.0,72004899337.38588,1.0,-6.516797389003409e-18,1.0,72004899337.38588,500.0,-6.516760979927927e-18,-5.586989548069726e-06
0.0,8.214343584919455e-18,1.0,72004899337.38588,1.0,-8.213801369040445e-18,1.0,72004899337.38588,500.0,-8.213764959964935e-18,-4.432690208122875e-06
