eta,U,a,s,y,E,yinf,Einf,dE
0.0002,1e-05,1,1.6487212707001282,1.0,1.0341838372839014,10.0,1.1036282786540286,-0.06292376039405292
0.0002,1.2288774330579116e-05,1,1.6487212707001282,1.0,1.0341816031879438,10.0,1.1036259796121881,-0.06292383262728818
0.0002,1.510139745479005e-05,1,1.6487212707001282,1.0,1.034178857757838,10.0,1.1036231543715525,-0.06292392139349316
0.0002,1.8557766539829677e-05,1,1.6487212707001282,1.0,1.0341754839607369,10.0,1.1036196824970925,-0.0629240304769017
0.0002,2.2805220508753942e-05,1,1.6487212707001282,1.0,1.0341713379776156,10.0,1.1036154159889184,-0.06292416452798093
0.0002,2.802482083911719e-05,1,1.6487212707001282,1.0,1.0341662430725203,10.0,1.1036101729733052,-0.06292432926174622
0.0002,3.44390698946822e-05,1,1.6487212707001282,1.0,1.034159982058625,10.0,1.103603729949737,-0.06292453170149656
0.0002,4.2321395809079146e-05,1,1.6487212707001282,1.0,1.0341522880399407,10.0,1.103595812263473,-0.06292478047837435
0.0002,5.200780824528904e-05,1,1.6487212707001282,1.0,1.0341428330340103,10.0,1.1035860823975017,-0.06292508619955439
0.0002,6.391122189543889e-05,1,1.6487212707001282,1.0,1.0341312139905932,10.0,1.1035741255847826,-0.06292546190079598
0.0002,7.85390583064617e-05,1,1.6487212707001282,1.0,1.0341169356103437,10.0,1.1035594321274609,-0.0629259236027232
0.0002,9.65148763664303e-05,1,1.6487212707001282,1.0,1.034099389231075,10.0,1.1035413756693446,-0.06292649099463996
0.0002,0.00011860495352108069,1,1.6487212707001282,1.0,1.0340778268815596,10.0,1.1035191864954446,-0.06292718827519148
0.0002,0.00014575095083093872,1,1.6487212707001282,1.0,1.034051329396836,10.0,1.1034919187203804,-0.06292804518592969
0.0002,0.00017911005432287385,1,1.6487212707001282,1.0,1.034018767235827,10.0,1.1034584099669544,-0.06292909828219714
0.0002,0.00022010430379115656,1,1.6487212707001282,1.0,1.0339787523309911,10.0,1.1034172318160596,-0.0629303924960308
0.0002,0.0002704812118478755,1,1.6487212707001282,1.0,1.0339295789174525,10.0,1.1033666289156898,-0.06293198305850077
0.0002,0.0003323882573060108,1,1.6487212707001282,1.0,1.0338691508192484,10.0,1.1033044441533781,-0.06293393786463992
0.0002,0.0004084644284168036,1,1.6487212707001282,1.0,1.0337948920930426,10.0,1.1032280267022931,-0.06293634038358878
0.0002,0.0005019527182883087,1,1.6487212707001282,1.0,1.0337036372202009,10.0,1.103134119021163,-0.06293929324076154
0.0002,0.0006168383679665784,1,1.6487212707001282,1.0,1.033591496166309,10.0,1.1030187179910311,-0.0629429226288856
0.0002,0.0007580187502384012,1,1.6487212707001282,1.0,1.033453688555862,10.0,1.1028769042693507,-0.06294738374223287
0.0002,0.0009315121360027327,1,1.6487212707001282,1.0,1.03328433989328,10.0,1.1027026325870797,-0.06295286747519187
0.0002,0.0011447142425533316,1,1.6487212707001282,1.0,1.0330762311435144,10.0,1.1024884740495158,-0.0629596086851098
0.0002,0.0014067134999737711,1,1.6487212707001282,1.0,1.0328204909973058,10.0,1.1022252994556065,-0.06296789639339623
0.0002,0.0017286784748956803,1,1.6487212707001282,1.0,1.032506217702903,10.0,1.1019018901361979,-0.06297808639271636
0.0002,0.0021243339668122713,1,1.6487212707001282,1.0,1.0321200143435987,10.0,1.1015044597219357,-0.06299061684766345
0.0002,0.002610546072093995,1,1.6487212707001282,1.0,1.0316454177507783,10.0,1.1010160664546378,-0.06300602762976805
0.0002,0.0032080411559542855,1,1.6487212707001282,1.0,1.031062196708055,10.0,1.100415890989998,-0.06302498432619709
0.0002,0.003942289380873242,1,1.6487212707001282,1.0,1.0303454895301682,10.0,1.0996783489056272,-0.06304830812069485
0.0002,0.004844590454738973,1,1.6487212707001282,1.0,1.0294647442531526,10.0,1.0987720000822137,-0.06307701308722398
0.0002,0.005953407882236496,1,1.6487212707001282,1.0,1.0283824162579556,10.0,1.0976582084666417,-0.06311235289303765
0.0002,0.00731600859626953,1,1.6487212707001282,1.0,1.027052367809491,10.0,1.0962894950851367,-0.06315587952456747
0.0002,0.008990477864013325,1,1.6487212707001282,1.0,1.0254179012862992,10.0,1.0946075140982807,-0.06320951749447727
0.0002,0.011048195359492682,1,1.6487212707001282,1.0,1.0234093422608603,10.0,1.0925405656207006,-0.06327565816337903
0.0002,0.013576877953295699,1,1.6487212707001282,1.0,1.0209410694015337,10.0,1.0900005392813092,-0.06335728047007189
0.0002,0.016684318928186587,1,1.6487212707001282,1.0,1.0179078645860777,10.0,1.0868791582334585,-0.06345810674986364
0.0002,0.020502983016789482,1,1.6487212707001282,1.0,1.0141804276385213,10.0,1.08304336350378,-0.06358280580980473
0.0002,0.025195653139702213,1,1.6487212707001282,1.0,1.0095998644905233,10.0,1.0783296419226356,-0.06373726062984669
0.0002,0.0309623695545348,1,1.6487212707001282,1.0,1.0039709138072517,10.0,1.0725370558458494,-0.06392892596566133
0.0002,0.0380489572195672,1,1.6487212707001282,1.0,0.997053623340783,10.0,1.065418677537041,-0.06416731341175602
0.0002,0.04675750487851208,1,1.6487212707001282,1.0,0.9885531211886331,10.0,1.0566710630733775,-0.06446466101439378
0.0002,0.057459242571298766,1,1.6487212707001282,1.0,0.978107045924196,10.0,1.0459213170658905,-0.064836876383716
0.0002,0.0706103665164695,1,1.6487212707001282,1.0,0.9652700997677046,10.0,1.0327111967861855,-0.06530489572337234
0.0002,0.08677148595203744,1,1.6487212707001282,1.0,0.9494950663266131,10.0,1.016477578086475,-0.0658966938414489
0.0002,0.10663152091936053,1,1.6487212707001282,1.0,0.9301094837251216,10.0,0.9965284504095342,-0.06665034666809262
0.0002,0.13103706971044476,1,1.6487212707001282,1.0,0.9062869787394686,10.0,0.9720134175981506,-0.0676188596460863
