eta,U,a,s,y,E,ainf,sinf,yinf,Einf,dE
0.0002,1e-05,1.0,162754.79141900392,1.0,-9.997893863374165e-06,1.0,162754.79141900392,1000.0,-9.997886919282306e-06,-6.945559511595147e-07
0.0002,1.2288774330579116e-05,1.0,162754.79141900392,1.0,-1.2286210437044749e-05,1.0,162754.79141900392,1000.0,-1.2286203534664028e-05,-5.617993142751139e-07
0.0002,1.510139745479005e-05,1.0,162754.79141900392,1.0,-1.5098271034120965e-05,1.0,162754.79141900392,1000.0,-1.509826418299812e-05,-4.5376890764020066e-07
0.0002,1.8557766539829677e-05,1.0,162754.79141900392,1.0,-1.8553948842259256e-05,1.0,162754.79141900392,1000.0,-1.8553942054126053e-05,-3.6585935125741394e-07
0.0002,2.2805220508753942e-05,1.0,162754.79141900392,1.0,-2.2800553316599474e-05,1.0,162754.79141900392,1000.0,-2.280054660587283e-05,-2.94323059850118e-07
0.0002,2.802482083911719e-05,1.0,162754.79141900392,1.0,-2.801910972223888e-05,1.0,162754.79141900392,1000.0,-2.8019103106635403e-05,-2.3611046551790793e-07
0.0002,3.44390698946822e-05,1.0,162754.79141900392,1.0,-3.443207592226894e-05,1.0,162754.79141900392,1000.0,-3.443206942356018e-05,-1.8873999924488242e-07
0.0002,4.2321395809079146e-05,1.0,162754.79141900392,1.0,-4.2312825364449133e-05,1.0,162754.79141900392,1000.0,-4.231281900938965e-05,-1.5019229710538108e-07
0.0002,5.200780824528904e-05,1.0,162754.79141900392,1.0,-5.199730050952801e-05,1.0,162754.79141900392,1000.0,-5.199729433099588e-05,-1.1882410829304382e-07
0.0002,6.391122189543889e-05,1.0,162754.79141900392,1.0,-6.38983334663257e-05,1.0,162754.79141900392,1000.0,-6.389832750472404e-05,-9.329824250256405e-08
0.0002,7.85390583064617e-05,1.0,162754.79141900392,1.0,-7.852324429701298e-05,1.0,162754.79141900392,1000.0,-7.852323860199231e-05,-7.252656371551601e-08
0.0002,9.65148763664303e-05,1.0,162754.79141900392,1.0,-9.649546717732866e-05,1.0,162754.79141900392,1000.0,-9.649546180990332e-05,-5.56236037933434e-08
0.0002,0.00011860495352108069,1.0,162754.79141900392,1.0,-0.00011858112629683579,1.0,162754.79141900392,1000.0,-0.00011858112133198498,-4.186881312888769e-08
